time,lane_exit_A,lane_exit_B,lane_exit_D
16244,16.11,20.04,18.36
16245,16.11,20.04,18.36
16246,16.11,20.04,18.36
16247,16.11,20.04,18.36
16248,16.11,20.04,18.36
16249,16.11,20.04,18.36
16250,16.11,20.04,18.36
16251,16.11,20.04,18.36
16252,16.11,20.04,18.36
16253,16.11,20.04,18.36
16254,16.11,20.04,18.36
16255,16.11,20.04,18.36
16256,16.11,20.04,18.36
16257,16.11,20.04,18.36
16258,16.11,20.04,18.36
16259,16.11,20.04,18.36
16260,16.11,20.04,18.36
16261,16.11,20.04,18.36
16262,16.11,20.04,18.36
16263,16.11,20.04,18.36
16264,16.11,20.04,18.36
16265,16.11,20.04,18.36
16266,16.11,20.04,18.36
16267,16.11,20.04,18.36
16268,16.11,20.04,18.36
16269,16.11,20.04,18.36
16270,16.11,20.04,18.36
16271,16.11,20.04,18.36
16272,16.11,20.04,18.36
16273,16.11,20.04,18.36
16274,16.11,20.04,18.36
16275,16.11,20.04,18.36
16276,16.11,20.04,18.36
16277,16.11,20.04,18.36
16278,16.11,20.04,18.36
16279,16.11,20.04,18.36
16280,16.11,20.04,18.36
16281,16.11,20.04,18.36
16282,16.11,20.04,18.36
16283,16.11,20.04,18.36
16284,16.11,20.04,18.36
16285,16.11,20.04,18.36
16286,16.11,20.04,18.36
16287,16.11,20.04,18.36
16288,16.11,20.04,18.36
16289,16.11,20.04,18.36
16290,16.11,20.04,18.36
16291,16.11,20.04,18.36
16292,16.11,20.04,18.36
16293,16.11,20.04,18.36
16294,16.11,20.04,18.36
16295,16.11,20.04,18.36
16296,16.11,20.04,18.36
16297,16.11,20.04,18.36
16298,16.11,20.04,18.36
16299,16.11,20.04,18.36
16300,16.11,20.04,18.36
16301,16.11,20.04,18.36
16302,16.11,20.04,18.36
16303,16.11,20.04,18.36
16304,16.11,20.04,18.36
16305,16.11,20.04,18.36
16306,16.11,20.04,18.36
16307,16.11,20.04,18.36
16308,16.11,20.04,18.36
16309,16.11,20.04,18.36
16310,16.11,20.04,18.36
16311,16.11,20.04,18.36
16312,16.11,20.04,18.36
16313,16.11,20.04,18.36
16314,16.11,20.04,18.36
16315,16.11,20.04,18.36
16316,16.11,20.04,18.36
16317,16.11,20.04,18.36
16318,16.11,20.04,18.36
16319,16.11,20.04,18.36
16320,16.11,20.04,18.36
16321,16.11,20.04,18.36
16322,16.11,20.04,18.36
16323,16.11,20.04,18.36
16324,16.11,20.04,18.36
16325,16.11,20.04,18.36
16326,16.11,20.04,18.36
16327,16.11,20.04,18.36
16328,16.11,20.04,18.36
16329,16.11,20.04,18.36
16330,16.11,20.04,18.36
16331,16.11,20.04,18.36
16332,16.11,20.04,18.36
16333,16.11,20.04,18.36
16334,16.11,20.04,18.36
16335,16.11,20.04,18.36
16336,16.11,20.04,18.36
16337,16.11,20.04,18.36
16338,16.11,20.04,18.36
16339,16.11,20.04,18.36
16340,16.11,20.04,18.36
16341,16.11,20.04,18.36
16342,16.11,20.04,18.36
16343,16.11,20.04,18.36
16344,16.11,20.04,18.36
16345,16.11,20.04,18.36
16346,16.11,20.04,18.36
16347,16.11,20.04,18.36
16348,16.11,20.04,18.36
16349,16.11,20.04,18.36
16350,16.11,20.04,18.36
16351,16.11,20.04,18.36
16352,16.11,20.04,18.36
16353,16.11,20.04,18.36
16354,16.11,20.04,18.36
16355,16.11,20.04,18.36
16356,16.11,20.04,18.36
16357,16.11,20.04,18.36
16358,16.11,20.04,18.36
16359,16.11,20.04,18.36
16360,16.11,20.04,18.36
16361,16.11,20.04,18.36
16362,16.11,20.04,18.36
16363,16.11,20.04,18.36
16364,16.11,20.04,18.36
16365,16.11,20.04,18.36
16366,16.11,20.04,18.36
16367,16.11,20.04,18.36
16368,16.11,20.04,18.36
16369,16.11,20.04,18.36
16370,16.11,20.04,18.36
16371,16.11,20.04,18.36
16372,16.11,20.04,18.36
16373,16.11,20.04,18.36
16374,16.11,20.04,18.36
16375,16.11,20.04,18.36
16376,16.11,20.04,18.36
16377,16.11,20.04,18.36
16378,16.11,20.04,18.36
16379,16.11,20.04,18.36
16380,16.11,20.04,18.36
16381,16.11,20.04,18.36
16382,16.11,20.04,18.36
16383,16.11,20.04,18.36
16384,16.11,20.04,18.36
16385,16.11,20.04,18.36
16386,16.11,20.04,18.36
16387,16.11,20.04,18.36
16388,16.11,20.04,18.36
16389,16.11,20.04,18.36
16390,16.11,20.04,18.36
16391,16.11,20.04,18.36
16392,16.11,20.04,18.36
16393,16.11,20.04,18.36
16394,16.11,20.04,18.36
16395,16.11,20.04,18.36
16396,16.11,20.04,18.36
16397,16.11,20.04,18.36
16398,16.11,20.04,18.36
16399,16.11,20.04,18.36
16400,16.11,20.04,18.36
16401,16.11,20.04,18.36
16402,16.11,20.04,18.36
16403,16.11,20.04,18.36
16404,16.11,20.04,18.36
16405,16.11,20.04,18.36
16406,16.11,20.04,18.36
16407,16.11,20.04,18.36
16408,16.11,20.04,18.36
16409,16.11,20.04,18.36
16410,16.11,20.04,18.36
16411,16.11,20.04,18.36
16412,16.11,20.04,18.36
16413,16.11,20.04,18.36
16414,16.11,20.04,18.36
16415,16.11,20.04,18.36
16416,16.11,20.04,18.36
16417,16.11,20.04,18.36
16418,16.11,20.04,18.36
16419,16.11,20.04,18.36
16420,16.11,20.04,18.36
16421,16.11,20.04,18.36
16422,16.11,20.04,18.36
16423,16.11,20.04,18.36
16424,16.11,20.04,18.36
16425,16.11,20.04,18.36
16426,16.11,20.04,18.36
16427,16.11,20.04,18.36
16428,16.11,20.04,18.36
16429,16.11,20.04,18.36
16430,16.11,20.04,18.36
16431,16.11,20.04,18.36
16432,16.11,20.04,18.36
16433,16.11,20.04,18.36
16434,16.11,20.04,18.36
16435,16.11,20.04,18.36
16436,16.11,20.04,18.36
16437,16.11,20.04,18.36
16438,16.11,20.04,18.36
16439,16.11,20.04,18.36
16440,16.11,20.04,18.36
16441,16.11,20.04,18.36
16442,16.11,20.04,18.36
16443,16.11,20.04,18.36
16444,16.11,20.04,18.36
16445,16.11,20.04,18.36
16446,16.11,20.04,18.36
16447,16.11,20.04,18.36
16448,16.11,20.04,18.36
16449,16.11,20.04,18.36
16450,16.11,20.04,18.36
16451,16.11,20.04,18.36
16452,16.11,20.04,18.36
16453,16.11,20.04,18.36
16454,16.11,20.04,18.36
16455,16.11,20.04,18.36
16456,16.11,20.04,18.36
16457,16.11,20.04,18.36
16458,16.11,20.04,18.36
16459,16.11,20.04,18.36
16460,16.11,20.04,18.36
16461,16.11,20.04,18.36
16462,16.11,20.04,18.36
16463,16.11,20.04,18.36
16464,16.11,20.04,18.36
16465,16.11,20.04,18.36
16466,16.11,20.04,18.36
16467,16.11,20.04,18.36
16468,16.11,20.04,18.36
16469,16.11,20.04,18.36
16470,16.11,20.04,18.36
16471,16.11,20.04,18.36
16472,16.11,20.04,18.36
16473,16.11,20.04,18.36
16474,16.11,20.04,18.36
16475,16.11,20.04,18.36
16476,16.11,20.04,18.36
16477,16.11,20.04,18.36
16478,16.11,20.04,18.36
16479,16.11,20.04,18.36
16480,16.11,20.04,18.36
16481,16.11,20.04,18.36
16482,16.11,20.04,18.36
16483,16.11,20.04,18.36
16484,16.11,20.04,18.36
16485,16.11,20.04,18.36
16486,16.11,20.04,18.36
16487,16.11,20.04,18.36
16488,16.11,20.04,18.36
16489,16.11,20.04,18.36
16490,16.11,20.04,18.36
16491,16.11,20.04,18.36
16492,16.11,20.04,18.36
16493,16.11,20.04,18.36
16494,16.11,20.04,18.36
16495,16.11,20.04,18.36
16496,16.11,20.04,18.36
16497,16.11,20.04,18.36
16498,16.11,20.04,18.36
16499,16.11,20.04,18.36
16500,16.11,20.04,18.36
16501,16.11,20.04,18.36
16502,16.11,20.04,18.36
16503,16.11,20.04,18.36
16504,16.11,20.04,18.36
16505,16.11,20.04,18.36
16506,16.11,20.04,18.36
16507,16.11,20.04,18.36
16508,16.11,20.04,18.36
16509,16.11,20.04,18.36
16510,16.11,20.04,18.36
16511,16.11,20.04,18.36
16512,16.11,20.04,18.36
16513,16.11,20.04,18.36
16514,16.11,20.04,18.36
16515,16.11,20.04,18.36
16516,16.11,20.04,18.36
16517,16.11,20.04,18.36
16518,16.11,20.04,18.36
16519,16.11,20.04,18.36
16520,16.11,20.04,18.36
16521,16.11,20.04,18.36
16522,16.11,20.04,18.36
16523,16.11,20.04,18.36
16524,16.11,20.04,18.36
16525,16.11,20.04,18.36
16526,16.11,20.04,18.36
16527,16.11,20.04,18.36
16528,16.11,20.04,18.36
16529,16.11,20.04,18.36
16530,16.11,20.04,18.36
16531,16.11,20.04,18.36
16532,16.11,20.04,18.36
16533,16.11,20.04,18.36
16534,16.11,20.04,18.36
16535,16.11,20.04,18.36
16536,16.11,20.04,18.36
16537,16.11,20.04,18.36
16538,16.11,20.04,18.36
16539,16.11,20.04,18.36
16540,16.11,20.04,18.36
16541,16.11,20.04,18.36
16542,16.11,20.04,18.36
16543,16.11,20.04,18.36
16544,16.11,20.04,18.36
16545,16.11,20.04,18.36
16546,16.11,20.04,18.36
16547,16.11,20.04,18.36
16548,16.11,20.04,18.36
16549,16.11,20.04,18.36
16550,16.11,20.04,18.36
16551,16.11,20.04,18.36
16552,16.11,20.04,18.36
16553,16.11,20.04,18.36
16554,16.11,20.04,18.36
16555,16.11,20.04,18.36
16556,16.11,20.04,18.36
16557,16.11,20.04,18.36
16558,16.11,20.04,18.36
16559,16.11,20.04,18.36
16560,16.11,20.04,18.36
16561,16.11,20.04,18.36
16562,16.11,20.04,18.36
16563,16.11,20.04,18.36
16564,16.11,20.04,18.36
16565,16.11,20.04,18.36
16566,16.11,20.04,18.36
16567,16.11,20.04,18.36
16568,16.11,20.04,18.36
16569,16.11,20.04,18.36
16570,16.11,20.04,18.36
16571,16.11,20.04,18.36
16572,16.11,20.04,18.36
16573,16.11,20.04,18.36
16574,16.11,20.04,18.36
16575,16.11,20.04,18.36
16576,16.11,20.04,18.36
16577,16.11,20.04,18.36
16578,16.11,20.04,18.36
16579,16.11,20.04,18.36
16580,16.11,20.04,18.36
16581,16.11,20.04,18.36
16582,16.11,20.04,18.36
16583,16.11,20.04,18.36
16584,16.11,20.04,18.36
16585,16.11,20.04,18.36
16586,16.11,20.04,18.36
16587,16.11,20.04,18.36
16588,16.11,20.04,18.36
16589,16.11,20.04,18.36
16590,16.11,20.04,18.36
16591,16.11,20.04,18.36
16592,16.11,20.04,18.36
16593,16.11,20.04,18.36
16594,16.11,20.04,18.36
16595,16.11,20.04,18.36
16596,16.11,20.04,18.36
16597,16.11,20.04,18.36
16598,16.11,20.04,18.36
16599,16.11,20.04,18.36
16600,16.11,20.04,18.36
16601,16.11,20.04,18.36
16602,16.11,20.04,18.36
16603,16.11,20.04,18.36
16604,16.11,20.04,18.36
16605,16.11,20.04,18.36
16606,16.11,20.04,18.36
16607,16.11,20.04,18.36
16608,16.11,20.04,18.36
16609,16.11,20.04,18.36
16610,16.11,20.04,18.36
16611,16.11,20.04,18.36
16612,16.11,20.04,18.36
16613,16.11,20.04,18.36
16614,16.11,20.04,18.36
16615,16.11,20.04,18.36
16616,16.11,20.04,18.36
16617,16.11,20.04,18.36
16618,16.11,20.04,18.36
16619,16.11,20.04,18.36
16620,16.11,20.04,18.36
16621,16.11,20.04,18.36
16622,16.11,20.04,18.36
16623,16.11,20.04,18.36
16624,16.11,20.04,18.36
16625,16.11,20.04,18.36
16626,16.11,20.04,18.36
16627,16.11,20.04,18.36
16628,16.11,20.04,18.36
16629,16.11,20.04,18.36
16630,16.11,20.04,18.36
16631,16.11,20.04,18.36
16632,16.11,20.04,18.36
16633,16.11,20.04,18.36
16634,16.11,20.04,18.36
16635,16.11,20.04,18.36
16636,16.11,20.04,18.36
16637,16.11,20.04,18.36
16638,16.11,20.04,18.36
16639,16.11,20.04,18.36
16640,16.11,20.04,18.36
16641,16.11,20.04,18.36
16642,16.11,20.04,18.36
16643,16.11,20.04,18.36
16644,16.11,20.04,18.36
16645,16.11,20.04,18.36
16646,16.11,20.04,18.36
16647,16.11,20.04,18.36
16648,16.11,20.04,18.36
16649,16.11,20.04,18.36
16650,16.11,20.04,18.36
16651,16.11,20.04,18.36
16652,16.11,20.04,18.36
16653,16.11,20.04,18.36
16654,16.11,20.04,18.36
16655,16.11,20.04,18.36
16656,16.11,20.04,18.36
16657,16.11,20.04,18.36
16658,16.11,20.04,18.36
16659,16.11,20.04,18.36
16660,16.11,20.04,18.36
16661,16.11,20.04,18.36
16662,16.11,20.04,18.36
16663,16.11,20.04,18.36
16664,16.11,20.04,18.36
16665,16.11,20.04,18.36
16666,16.11,20.04,18.36
16667,16.11,20.04,18.36
16668,16.11,20.04,18.36
16669,16.11,20.04,18.36
16670,16.11,20.04,18.36
16671,16.11,20.04,18.36
16672,16.11,20.04,18.36
16673,16.11,20.04,18.36
16674,16.11,20.04,18.36
16675,16.11,20.04,18.36
16676,16.11,20.04,18.36
16677,16.11,20.04,18.36
16678,16.11,20.04,18.36
16679,16.11,20.04,18.36
16680,16.11,20.04,18.36
16681,16.11,20.04,18.36
16682,16.11,20.04,18.36
16683,16.11,20.04,18.36
16684,16.11,20.04,18.36
16685,16.11,20.04,18.36
16686,16.11,20.04,18.36
16687,16.11,20.04,18.36
16688,16.11,20.04,18.36
16689,16.11,20.04,18.36
16690,16.11,20.04,18.36
16691,16.11,20.04,18.36
16692,16.11,20.04,18.36
16693,16.11,20.04,18.36
16694,16.11,20.04,18.36
16695,16.11,20.04,18.36
16696,16.11,20.04,18.36
16697,16.11,20.04,18.36
16698,16.11,20.04,18.36
16699,16.11,20.04,18.36
16700,16.11,20.04,18.36
16701,16.11,20.04,18.36
16702,16.11,20.04,18.36
16703,16.11,20.04,18.36
16704,16.11,20.04,18.36
16705,16.11,20.04,18.36
16706,16.11,20.04,18.36
16707,16.11,20.04,18.36
16708,16.11,20.04,18.36
16709,16.11,20.04,18.36
16710,16.11,20.04,18.36
16711,16.11,20.04,18.36
16712,16.11,20.04,18.36
16713,16.11,20.04,18.36
16714,16.11,20.04,18.36
16715,16.11,20.04,18.36
16716,16.11,20.04,18.36
16717,16.11,20.04,18.36
16718,16.11,20.04,18.36
16719,16.11,20.04,18.36
16720,16.11,20.04,18.36
16721,16.11,20.04,18.36
16722,16.11,20.04,18.36
16723,16.11,20.04,18.36
16724,16.11,20.04,18.36
16725,16.11,20.04,18.36
16726,16.11,20.04,18.36
16727,16.11,20.04,18.36
16728,16.11,20.04,18.36
16729,16.11,20.04,18.36
16730,16.11,20.04,18.36
16731,16.11,20.04,18.36
16732,16.11,20.04,18.36
16733,16.11,20.04,18.36
16734,16.11,20.04,18.36
16735,16.11,20.04,18.36
16736,16.11,20.04,18.36
16737,16.11,20.04,18.36
16738,16.11,20.04,18.36
16739,16.11,20.04,18.36
16740,16.11,20.04,18.36
16741,16.11,20.04,18.36
16742,16.11,20.04,18.36
16743,16.11,20.04,18.36
16744,16.11,20.04,18.36
16745,16.11,20.04,18.36
16746,16.11,20.04,18.36
16747,16.11,20.04,18.36
16748,16.11,20.04,18.36
16749,16.11,20.04,18.36
16750,16.11,20.04,18.36
16751,16.11,20.04,18.36
16752,16.11,20.04,18.36
16753,16.11,20.04,18.36
16754,16.11,20.04,18.36
16755,16.11,20.04,18.36
16756,16.11,20.04,18.36
16757,16.11,20.04,18.36
16758,16.11,20.04,18.36
16759,16.11,20.04,18.36
16760,16.11,20.04,18.36
16761,16.11,20.04,18.36
16762,16.11,20.04,18.36
16763,16.11,20.04,18.36
16764,16.11,20.04,18.36
16765,16.11,20.04,18.36
16766,16.11,20.04,18.36
16767,16.11,20.04,18.36
16768,16.11,20.04,18.36
16769,16.11,20.04,18.36
16770,16.11,20.04,18.36
16771,16.11,20.04,18.36
16772,16.11,20.04,18.36
16773,16.11,20.04,18.36
16774,16.11,20.04,18.36
16775,16.11,20.04,18.36
16776,16.11,20.04,18.36
16777,16.11,20.04,18.36
16778,16.11,20.04,18.36
16779,16.11,20.04,18.36
16780,16.11,20.04,18.36
16781,16.11,20.04,18.36
16782,16.11,20.04,18.36
16783,16.11,20.04,18.36
16784,16.11,20.04,18.36
16785,16.11,20.04,18.36
16786,16.11,20.04,18.36
16787,16.11,20.04,18.36
16788,16.11,20.04,18.36
16789,16.11,20.04,18.36
16790,16.11,20.04,18.36
16791,16.11,20.04,18.36
16792,16.11,20.04,18.36
16793,16.11,20.04,18.36
16794,16.11,20.04,18.36
16795,16.11,20.04,18.36
16796,16.11,20.04,18.36
16797,16.11,20.04,18.36
16798,16.11,20.04,18.36
16799,16.11,20.04,18.36
16800,16.11,20.04,18.36
16801,16.11,20.04,18.36
16802,16.11,20.04,18.36
16803,16.11,20.04,18.36
16804,16.11,20.04,18.36
16805,16.11,20.04,18.36
16806,16.11,20.04,18.36
16807,16.11,20.04,18.36
16808,16.11,20.04,18.36
16809,16.11,20.04,18.36
16810,16.11,20.04,18.36
16811,16.11,20.04,18.36
16812,16.11,20.04,18.36
16813,16.11,20.04,18.36
16814,16.11,20.04,18.36
16815,16.11,20.04,18.36
16816,16.11,20.04,18.36
16817,16.11,20.04,18.36
16818,16.11,20.04,18.36
16819,16.11,20.04,18.36
16820,16.11,20.04,18.36
16821,16.11,20.04,18.36
16822,16.11,20.04,18.36
16823,16.11,20.04,18.36
16824,16.11,20.04,18.36
16825,16.11,20.04,18.36
16826,16.11,20.04,18.36
16827,16.11,20.04,18.36
16828,16.11,20.04,18.36
16829,16.11,20.04,18.36
16830,16.11,20.04,18.36
16831,16.11,20.04,18.36
16832,16.11,20.04,18.36
16833,16.11,20.04,18.36
16834,16.11,20.04,18.36
16835,16.11,20.04,18.36
16836,16.11,20.04,18.36
16837,16.11,20.04,18.36
16838,16.11,20.04,18.36
16839,16.11,20.04,18.36
16840,16.11,20.04,18.36
16841,16.11,20.04,18.36
16842,16.11,20.04,18.36
16843,16.11,20.04,18.36
16844,16.11,20.04,18.36
16845,16.11,20.04,18.36
16846,16.11,20.04,18.36
16847,16.11,20.04,18.36
16848,16.11,20.04,18.36
16849,16.11,20.04,18.36
16850,16.11,20.04,18.36
16851,16.11,20.04,18.36
16852,16.11,20.04,18.36
16853,16.11,20.04,18.36
16854,16.11,20.04,18.36
16855,16.11,20.04,18.36
16856,16.11,20.04,18.36
16857,16.11,20.04,18.36
16858,16.11,20.04,18.36
16859,16.11,20.04,18.36
16860,16.11,20.04,18.36
16861,16.11,20.04,18.36
16862,16.11,20.04,18.36
16863,16.11,20.04,18.36
16864,16.11,20.04,18.36
16865,16.11,20.04,18.36
16866,16.11,20.04,18.36
16867,16.11,20.04,18.36
16868,16.11,20.04,18.36
16869,16.11,20.04,18.36
16870,16.11,20.04,18.36
16871,16.11,20.04,18.36
16872,16.11,20.04,18.36
16873,16.11,20.04,18.36
16874,16.11,20.04,18.36
16875,16.11,20.04,18.36
16876,16.11,20.04,18.36
16877,16.11,20.04,18.36
16878,16.11,20.04,18.36
16879,16.11,20.04,18.36
16880,16.11,20.04,18.36
16881,16.11,20.04,18.36
16882,16.11,20.04,18.36
16883,16.11,20.04,18.36
16884,16.11,20.04,18.36
16885,16.11,20.04,18.36
16886,16.11,20.04,18.36
16887,16.11,20.04,18.36
16888,16.11,20.04,18.36
16889,16.11,20.04,18.36
16890,16.11,20.04,18.36
16891,16.11,20.04,18.36
16892,16.11,20.04,18.36
16893,16.11,20.04,18.36
16894,16.11,20.04,18.36
16895,16.11,20.04,18.36
16896,16.11,20.04,18.36
16897,16.11,20.04,18.36
16898,16.11,20.04,18.36
16899,16.11,20.04,18.36
16900,16.11,20.04,18.36
16901,16.11,20.04,18.36
16902,16.11,20.04,18.36
16903,16.11,20.04,18.36
16904,16.11,20.04,18.36
16905,16.11,20.04,18.36
16906,16.11,20.04,18.36
16907,16.11,20.04,18.36
16908,16.11,20.04,18.36
16909,16.11,20.04,18.36
16910,16.11,20.04,18.36
16911,16.11,20.04,18.36
16912,16.11,20.04,18.36
16913,16.11,20.04,18.36
16914,16.11,20.04,18.36
16915,16.11,20.04,18.36
16916,16.11,20.04,18.36
16917,16.11,20.04,18.36
16918,16.11,20.04,18.36
16919,16.11,20.04,18.36
16920,16.11,20.04,18.36
16921,16.11,20.04,18.36
16922,16.11,20.04,18.36
16923,16.11,20.04,18.36
16924,16.11,20.04,18.36
16925,16.11,20.04,18.36
16926,16.11,20.04,18.36
16927,16.11,20.04,18.36
16928,16.11,20.04,18.36
16929,16.11,20.04,18.36
16930,16.11,20.04,18.36
16931,16.11,20.04,18.36
16932,16.11,20.04,18.36
16933,16.11,20.04,18.36
16934,16.11,20.04,18.36
16935,16.11,20.04,18.36
16936,16.11,20.04,18.36
16937,16.11,20.04,18.36
16938,16.11,20.04,18.36
16939,16.11,20.04,18.36
16940,16.11,20.04,18.36
16941,16.11,20.04,18.36
16942,16.11,20.04,18.36
16943,16.11,20.04,18.36
16944,16.11,20.61,18.36
16945,16.11,20.61,18.36
16946,16.11,20.61,18.36
16947,16.11,20.61,18.36
16948,16.11,20.61,18.36
16949,16.11,20.61,18.36
16950,16.11,20.61,18.36
16951,16.11,20.61,18.36
16952,16.11,20.61,18.36
16953,16.11,20.61,18.36
16954,16.11,20.61,18.36
16955,16.11,20.61,18.36
16956,16.11,20.61,18.36
16957,16.11,20.61,18.36
16958,16.11,20.61,18.36
16959,16.11,20.61,18.36
16960,16.11,20.61,18.36
16961,16.11,20.61,18.36
16962,16.11,20.61,18.36
16963,16.11,20.61,18.36
16964,16.11,20.61,18.36
16965,16.11,20.61,18.36
16966,16.11,20.61,18.36
16967,16.11,20.61,18.36
16968,16.11,20.61,18.36
16969,16.11,20.61,18.36
16970,16.11,20.61,18.36
16971,16.11,20.61,18.36
16972,16.11,20.61,18.36
16973,16.11,20.61,18.36
16974,16.11,20.61,18.36
16975,16.11,20.61,18.36
16976,16.11,20.61,18.36
16977,16.11,20.61,18.36
16978,16.11,20.61,18.36
16979,16.11,20.61,18.36
16980,16.11,20.61,18.36
16981,16.11,20.61,18.36
16982,16.11,20.61,18.36
16983,16.11,20.61,18.36
16984,16.11,20.61,18.36
16985,16.11,20.61,18.36
16986,16.11,20.61,18.36
16987,16.11,20.61,18.36
16988,16.11,20.61,18.36
16989,16.11,20.61,18.36
16990,16.11,20.61,18.36
16991,16.11,20.61,18.36
16992,16.11,20.61,18.36
16993,16.11,20.61,18.36
16994,16.11,20.61,18.36
16995,16.11,20.61,18.36
16996,16.11,20.61,18.36
16997,16.11,20.61,18.36
16998,16.11,20.61,18.36
16999,16.11,20.61,18.36
17000,16.11,20.61,18.36
17001,16.11,20.61,18.36
17002,16.11,20.61,18.36
17003,16.11,20.61,18.36
17004,16.11,20.61,18.36
17005,16.11,20.61,18.36
17006,16.11,20.61,18.36
17007,16.11,20.61,18.36
17008,16.11,20.61,18.36
17009,16.11,20.61,18.36
17010,16.11,20.61,18.36
17011,16.11,20.61,18.36
17012,16.11,20.61,18.36
17013,16.11,20.61,18.36
17014,16.11,20.61,18.36
17015,16.11,20.61,18.36
17016,16.11,20.61,18.36
17017,16.11,20.61,18.36
17018,16.11,20.61,18.36
17019,16.11,20.61,18.36
17020,16.11,20.61,18.36
17021,16.11,20.61,18.36
17022,16.11,20.61,18.36
17023,16.11,20.61,18.36
17024,16.11,20.61,18.36
17025,16.11,20.61,18.36
17026,16.11,20.61,18.36
17027,16.11,20.61,18.36
17028,16.11,20.61,18.36
17029,16.11,20.61,18.36
17030,16.11,20.61,18.36
17031,16.11,20.61,18.36
17032,16.11,20.61,18.36
17033,16.11,20.61,18.36
17034,16.11,20.61,18.36
17035,16.11,20.61,18.36
17036,16.11,20.61,18.36
17037,16.11,20.61,18.36
17038,16.11,20.61,18.36
17039,16.11,20.61,18.36
17040,16.11,20.61,18.36
17041,16.11,20.61,18.36
17042,16.11,20.61,18.36
17043,16.11,20.61,18.36
17044,16.11,20.61,18.36
17045,16.11,20.61,18.36
17046,16.11,20.61,18.36
17047,16.11,20.61,18.36
17048,16.11,20.61,18.36
17049,16.11,20.61,18.36
17050,16.11,20.61,18.36
17051,16.11,20.61,18.36
17052,16.11,20.61,18.36
17053,16.11,20.61,18.36
17054,16.11,20.61,18.36
17055,16.11,20.61,18.36
17056,16.11,20.61,18.36
17057,16.11,20.61,18.36
17058,16.11,20.61,18.36
17059,16.11,20.61,18.36
17060,16.11,20.61,18.36
17061,16.11,20.61,18.36
17062,16.11,20.61,18.36
17063,16.11,20.61,18.36
17064,16.11,20.61,18.36
17065,16.11,20.61,18.36
17066,16.11,20.61,18.36
17067,16.11,20.61,18.36
17068,16.11,20.61,18.36
17069,16.11,20.61,18.36
17070,16.11,20.61,18.36
17071,16.11,20.61,18.36
17072,16.11,20.61,18.36
17073,16.7,20.61,18.36
17074,16.7,20.61,18.36
17075,16.7,20.61,18.36
17076,16.7,20.61,18.36
17077,16.7,20.61,18.36
17078,16.7,20.61,18.36
17079,16.7,20.61,18.36
17080,16.7,20.61,18.36
17081,16.7,20.61,18.36
17082,16.7,20.61,18.36
17083,16.7,20.61,18.36
17084,16.7,20.61,18.36
17085,16.7,20.61,18.36
17086,16.7,20.61,18.36
17087,16.7,20.61,18.36
17088,16.7,20.61,18.36
17089,16.7,20.61,18.36
17090,16.7,20.61,18.36
17091,16.7,20.61,18.36
17092,16.7,20.61,18.36
17093,16.7,20.61,18.36
17094,16.7,20.61,18.36
17095,16.7,20.61,18.36
17096,16.7,20.61,18.36
17097,16.7,20.61,18.36
17098,16.7,20.61,18.36
17099,16.7,20.61,18.36
17100,16.7,20.61,18.36
17101,16.7,20.61,18.36
17102,16.7,20.61,18.36
17103,16.7,20.61,18.36
17104,16.7,20.61,18.36
17105,16.7,20.61,18.36
17106,16.7,20.61,18.36
17107,16.7,20.61,18.36
17108,16.7,20.61,18.36
17109,16.7,20.61,18.36
17110,16.7,20.61,18.36
17111,16.7,20.61,18.36
17112,16.7,20.61,18.36
17113,16.7,20.61,18.36
17114,16.7,20.61,18.36
17115,16.7,20.61,18.36
17116,16.7,20.61,18.36
17117,16.7,20.61,18.36
17118,16.7,20.61,18.36
17119,16.7,20.61,18.36
17120,16.7,20.61,18.36
17121,16.7,20.61,18.36
17122,16.7,20.61,18.36
17123,16.7,20.61,18.36
17124,16.7,20.61,18.36
17125,16.7,20.61,18.36
17126,16.7,20.61,18.36
17127,16.7,20.61,18.36
17128,16.7,20.61,18.36
17129,16.7,20.61,18.36
17130,16.7,20.61,18.36
17131,16.7,20.61,18.36
17132,16.7,20.61,18.36
17133,16.7,20.61,18.36
17134,16.7,20.61,18.36
17135,16.7,20.61,18.36
17136,16.7,20.61,18.36
17137,16.7,20.61,18.36
17138,16.7,20.61,18.36
17139,16.7,20.61,18.36
17140,16.7,20.61,18.36
17141,16.7,20.61,18.36
17142,16.7,20.61,18.36
17143,16.7,20.61,18.36
17144,16.7,20.61,18.36
17145,16.7,20.61,18.36
17146,16.7,20.61,18.36
17147,16.7,20.61,18.36
17148,16.7,20.61,18.36
17149,16.7,20.61,18.36
17150,16.7,20.61,18.36
17151,16.7,20.61,18.36
17152,16.7,20.61,18.36
17153,16.7,20.61,18.36
17154,16.7,20.61,18.36
17155,16.7,20.61,18.36
17156,16.7,20.61,18.36
17157,16.7,20.61,18.36
17158,16.7,20.61,18.36
17159,16.7,20.61,18.36
17160,16.7,20.61,18.36
17161,16.7,20.61,18.36
17162,16.7,20.61,18.36
17163,16.7,20.61,18.36
17164,16.7,20.61,18.36
17165,16.7,20.61,18.36
17166,16.7,20.61,18.36
17167,16.7,20.61,18.36
17168,16.7,20.61,18.36
17169,16.7,20.61,18.36
17170,16.7,20.61,18.36
17171,16.7,20.61,18.36
17172,16.7,20.61,18.36
17173,16.7,20.61,18.36
17174,16.7,20.61,18.36
