time,lane_exit_A,lane_exit_B
6883,-1.0,19.29
6884,-1.0,19.29
6885,-1.0,19.29
6886,-1.0,19.29
6887,-1.0,19.29
6888,-1.0,19.29
6889,-1.0,19.29
6890,-1.0,19.29
6891,-1.0,19.29
6892,-1.0,19.29
6893,-1.0,19.29
6894,-1.0,19.29
6895,-1.0,19.29
6896,-1.0,19.29
6897,-1.0,19.29
6898,-1.0,19.29
6899,-1.0,19.29
6900,-1.0,19.29
6901,-1.0,19.29
6902,-1.0,19.29
6903,-1.0,19.29
6904,-1.0,19.29
6905,-1.0,19.29
6906,-1.0,19.29
6907,-1.0,19.29
6908,-1.0,19.29
6909,-1.0,19.29
6910,-1.0,19.29
6911,-1.0,19.29
6912,-1.0,19.29
6913,-1.0,19.29
6914,-1.0,19.29
6915,-1.0,19.29
6916,-1.0,19.29
6917,-1.0,19.29
6918,-1.0,19.29
6919,-1.0,19.29
6920,-1.0,19.29
6921,-1.0,19.29
6922,-1.0,19.29
6923,-1.0,19.29
6924,-1.0,19.29
6925,-1.0,19.29
6926,-1.0,19.29
6927,-1.0,19.29
6928,-1.0,19.29
6929,-1.0,19.29
6930,-1.0,19.29
6931,-1.0,19.29
6932,-1.0,19.29
6933,-1.0,19.29
6934,-1.0,19.29
6935,-1.0,19.29
6936,-1.0,19.29
6937,-1.0,19.29
6938,-1.0,19.29
6939,-1.0,19.29
6940,-1.0,19.29
6941,-1.0,19.29
6942,-1.0,19.29
6943,-1.0,19.29
6944,-1.0,19.29
6945,-1.0,19.29
6946,-1.0,19.29
6947,-1.0,19.29
6948,-1.0,19.29
6949,-1.0,19.29
6950,-1.0,19.29
6951,-1.0,19.29
6952,-1.0,19.29
6953,-1.0,19.29
6954,-1.0,19.29
6955,-1.0,19.29
6956,-1.0,19.29
6957,-1.0,19.29
6958,-1.0,19.29
6959,-1.0,19.29
6960,-1.0,19.29
6961,-1.0,19.29
6962,-1.0,19.29
6963,-1.0,19.29
6964,-1.0,19.29
6965,-1.0,19.29
6966,-1.0,19.29
6967,-1.0,19.29
6968,-1.0,19.29
6969,-1.0,19.29
6970,-1.0,19.29
6971,-1.0,19.29
6972,-1.0,19.29
6973,-1.0,19.29
6974,-1.0,19.29
6975,-1.0,19.29
6976,-1.0,19.29
6977,-1.0,19.29
6978,-1.0,19.29
6979,-1.0,19.29
6980,-1.0,19.29
6981,-1.0,19.29
6982,-1.0,19.29
6983,-1.0,19.29
6984,-1.0,19.29
6985,-1.0,19.29
6986,-1.0,19.29
6987,-1.0,19.29
6988,-1.0,19.29
6989,-1.0,19.29
6990,-1.0,19.29
6991,-1.0,19.29
6992,-1.0,19.29
6993,-1.0,19.29
6994,-1.0,19.29
6995,-1.0,19.29
6996,-1.0,19.29
6997,-1.0,19.29
6998,-1.0,19.29
6999,-1.0,19.29
7000,-1.0,19.29
7001,-1.0,19.29
7002,-1.0,19.29
7003,-1.0,19.29
7004,-1.0,19.29
7005,-1.0,19.29
7006,-1.0,19.29
7007,-1.0,19.29
7008,-1.0,19.29
7009,-1.0,19.29
7010,-1.0,19.29
7011,-1.0,19.29
7012,-1.0,19.29
7013,-1.0,19.29
7014,-1.0,19.29
7015,-1.0,19.29
7016,-1.0,19.29
7017,-1.0,19.29
7018,-1.0,19.29
7019,-1.0,19.29
7020,-1.0,19.29
7021,-1.0,19.29
7022,-1.0,19.29
7023,-1.0,19.29
7024,-1.0,19.29
7025,-1.0,19.29
7026,-1.0,19.29
7027,-1.0,19.29
7028,-1.0,19.29
7029,-1.0,19.29
7030,-1.0,19.29
7031,-1.0,19.29
7032,-1.0,19.29
7033,-1.0,19.29
7034,-1.0,19.29
7035,-1.0,19.29
7036,-1.0,19.29
7037,-1.0,19.29
7038,-1.0,19.29
7039,-1.0,19.29
7040,-1.0,19.29
7041,-1.0,19.29
7042,-1.0,19.29
7043,-1.0,19.29
7044,-1.0,19.29
7045,-1.0,19.29
7046,-1.0,19.29
7047,-1.0,19.29
7048,-1.0,19.29
7049,-1.0,19.29
7050,-1.0,19.29
7051,-1.0,19.29
7052,-1.0,19.29
7053,-1.0,19.29
7054,-1.0,19.29
7055,-1.0,19.29
7056,-1.0,19.29
7057,-1.0,19.29
7058,-1.0,19.29
7059,-1.0,19.29
7060,-1.0,19.29
7061,-1.0,19.29
7062,-1.0,19.29
7063,-1.0,19.29
7064,-1.0,19.29
7065,-1.0,19.29
7066,-1.0,19.29
7067,-1.0,19.29
7068,-1.0,19.29
7069,-1.0,19.29
7070,-1.0,19.29
7071,-1.0,19.29
7072,-1.0,19.29
7073,-1.0,19.29
7074,-1.0,19.29
7075,-1.0,19.29
7076,-1.0,19.29
7077,-1.0,19.29
7078,-1.0,19.29
7079,-1.0,19.29
7080,-1.0,19.29
7081,-1.0,19.29
7082,-1.0,19.29
7083,-1.0,19.29
7084,-1.0,19.29
7085,-1.0,19.29
7086,-1.0,19.29
7087,-1.0,19.29
7088,-1.0,19.29
7089,-1.0,19.29
7090,-1.0,19.29
7091,-1.0,19.29
7092,-1.0,19.29
7093,-1.0,19.29
7094,-1.0,19.29
7095,-1.0,19.29
7096,-1.0,19.29
7097,-1.0,19.29
7098,-1.0,19.29
7099,-1.0,19.29
7100,-1.0,19.29
7101,-1.0,19.29
7102,-1.0,19.29
7103,-1.0,19.29
7104,-1.0,19.29
7105,-1.0,19.29
7106,-1.0,19.29
7107,-1.0,19.29
7108,-1.0,19.29
7109,-1.0,19.29
7110,-1.0,19.29
7111,-1.0,19.29
7112,-1.0,19.29
7113,-1.0,19.29
7114,-1.0,19.29
7115,-1.0,19.29
7116,-1.0,19.29
7117,-1.0,19.29
7118,-1.0,19.29
7119,-1.0,19.29
7120,-1.0,19.29
7121,-1.0,19.29
7122,-1.0,19.29
7123,-1.0,19.29
7124,-1.0,19.29
7125,-1.0,19.29
7126,-1.0,19.29
7127,-1.0,19.29
7128,-1.0,19.29
7129,-1.0,19.29
7130,-1.0,19.29
7131,-1.0,19.29
7132,-1.0,19.29
7133,-1.0,19.29
7134,-1.0,19.29
7135,-1.0,19.29
7136,-1.0,19.29
7137,-1.0,19.29
7138,-1.0,19.29
7139,-1.0,19.29
7140,-1.0,19.29
7141,-1.0,19.29
7142,-1.0,19.29
7143,-1.0,19.29
7144,-1.0,19.29
7145,-1.0,19.29
7146,-1.0,19.29
7147,-1.0,19.29
7148,-1.0,19.29
7149,-1.0,19.29
7150,-1.0,19.29
7151,-1.0,19.29
7152,-1.0,19.29
7153,-1.0,19.29
7154,-1.0,19.29
7155,-1.0,19.29
7156,-1.0,19.29
7157,-1.0,19.29
7158,-1.0,19.29
7159,-1.0,19.29
7160,-1.0,19.29
7161,-1.0,19.29
7162,-1.0,19.29
7163,-1.0,19.29
7164,-1.0,19.29
7165,-1.0,19.29
7166,-1.0,19.29
7167,-1.0,19.29
7168,-1.0,19.29
7169,-1.0,19.29
7170,-1.0,19.29
7171,-1.0,19.29
7172,-1.0,19.29
7173,-1.0,19.29
7174,-1.0,19.29
7175,-1.0,19.29
7176,-1.0,19.29
7177,-1.0,19.29
7178,-1.0,19.29
7179,-1.0,19.29
7180,-1.0,19.29
7181,-1.0,19.29
7182,-1.0,19.29
7183,-1.0,19.29
7184,-1.0,19.29
7185,-1.0,19.29
7186,-1.0,19.29
7187,-1.0,19.29
7188,-1.0,19.29
7189,-1.0,19.29
7190,-1.0,19.29
7191,-1.0,19.29
7192,-1.0,19.29
7193,-1.0,19.29
7194,-1.0,19.29
7195,-1.0,19.29
7196,-1.0,19.29
7197,-1.0,19.29
7198,-1.0,19.29
7199,-1.0,19.29
7200,-1.0,19.29
7201,-1.0,19.29
7202,-1.0,19.29
7203,-1.0,19.29
7204,-1.0,19.29
7205,-1.0,19.29
7206,-1.0,19.29
7207,-1.0,19.29
7208,-1.0,19.29
7209,-1.0,19.29
7210,-1.0,19.29
7211,-1.0,19.29
7212,-1.0,19.29
7213,-1.0,19.29
7214,-1.0,19.29
7215,-1.0,19.29
7216,-1.0,19.29
7217,-1.0,19.29
7218,-1.0,19.29
7219,-1.0,19.29
7220,-1.0,19.29
7221,-1.0,19.29
7222,-1.0,19.29
7223,-1.0,19.29
7224,-1.0,19.29
7225,-1.0,19.29
7226,-1.0,19.29
7227,-1.0,19.29
7228,-1.0,19.29
7229,-1.0,19.29
7230,-1.0,19.29
7231,-1.0,19.29
7232,-1.0,19.29
7233,-1.0,19.29
7234,-1.0,19.29
7235,-1.0,19.29
7236,-1.0,19.29
7237,-1.0,19.29
7238,-1.0,19.29
7239,-1.0,19.29
7240,-1.0,19.29
7241,-1.0,19.29
7242,-1.0,19.29
7243,-1.0,19.29
7244,-1.0,19.29
7245,-1.0,19.29
7246,-1.0,19.29
7247,-1.0,19.29
7248,-1.0,19.29
7249,-1.0,19.29
7250,-1.0,19.29
7251,-1.0,19.29
7252,-1.0,19.29
7253,-1.0,19.29
7254,-1.0,19.29
7255,-1.0,19.29
7256,-1.0,19.29
7257,-1.0,19.29
7258,-1.0,19.29
7259,-1.0,19.29
7260,-1.0,19.29
7261,-1.0,19.29
7262,-1.0,19.29
7263,-1.0,19.29
7264,-1.0,19.29
7265,-1.0,19.29
7266,-1.0,19.29
7267,-1.0,19.29
7268,-1.0,19.29
7269,-1.0,19.29
7270,-1.0,19.29
7271,-1.0,19.29
7272,-1.0,19.29
7273,-1.0,19.29
7274,-1.0,19.29
7275,-1.0,19.29
7276,-1.0,19.29
7277,-1.0,19.29
7278,-1.0,19.29
7279,-1.0,19.29
7280,-1.0,19.29
7281,-1.0,19.29
7282,-1.0,19.29
7283,-1.0,19.29
7284,-1.0,19.29
7285,-1.0,19.29
7286,-1.0,19.29
7287,-1.0,19.29
7288,-1.0,19.29
7289,-1.0,19.29
7290,-1.0,19.29
7291,-1.0,19.29
7292,-1.0,19.29
7293,-1.0,19.29
7294,-1.0,19.29
7295,-1.0,19.29
7296,-1.0,19.29
7297,-1.0,19.29
7298,-1.0,19.29
7299,-1.0,19.29
7300,-1.0,19.29
7301,-1.0,19.29
7302,-1.0,19.29
7303,-1.0,19.29
7304,-1.0,19.29
7305,-1.0,19.29
7306,-1.0,19.29
7307,-1.0,19.29
7308,-1.0,19.29
7309,-1.0,19.29
7310,-1.0,19.29
7311,-1.0,19.29
7312,-1.0,19.29
7313,-1.0,19.29
7314,-1.0,19.29
7315,-1.0,19.29
7316,-1.0,19.29
7317,-1.0,19.29
7318,-1.0,19.29
7319,-1.0,19.29
7320,-1.0,19.29
7321,-1.0,19.29
7322,-1.0,19.29
7323,-1.0,19.29
7324,-1.0,19.29
7325,-1.0,19.29
7326,-1.0,19.29
7327,-1.0,19.29
7328,-1.0,19.29
7329,-1.0,19.29
7330,-1.0,19.29
7331,-1.0,19.29
7332,-1.0,19.29
7333,-1.0,19.29
7334,-1.0,19.29
7335,-1.0,19.29
7336,-1.0,19.29
7337,-1.0,19.29
7338,-1.0,19.29
7339,-1.0,19.29
7340,-1.0,19.29
7341,-1.0,19.29
7342,-1.0,19.29
7343,-1.0,19.29
7344,-1.0,19.29
7345,-1.0,19.29
7346,-1.0,19.29
7347,-1.0,19.29
7348,-1.0,19.29
7349,-1.0,19.29
7350,-1.0,19.29
7351,-1.0,19.29
7352,-1.0,19.29
7353,-1.0,19.29
7354,-1.0,19.29
7355,-1.0,19.29
7356,-1.0,19.29
7357,-1.0,19.29
7358,-1.0,19.29
7359,-1.0,19.29
7360,-1.0,19.29
7361,-1.0,19.29
7362,-1.0,19.29
7363,-1.0,19.29
7364,-1.0,19.29
7365,-1.0,19.29
7366,-1.0,19.29
7367,-1.0,19.29
7368,-1.0,19.29
7369,-1.0,19.29
7370,-1.0,19.29
7371,-1.0,19.29
7372,-1.0,19.29
7373,-1.0,19.29
7374,-1.0,19.29
7375,-1.0,19.29
7376,-1.0,19.29
7377,-1.0,19.29
7378,-1.0,19.29
7379,-1.0,19.29
7380,-1.0,19.29
7381,-1.0,19.29
7382,-1.0,19.29
7383,-1.0,19.29
7384,-1.0,19.29
7385,-1.0,19.29
7386,-1.0,19.29
7387,-1.0,19.29
7388,-1.0,19.29
7389,-1.0,19.29
7390,-1.0,19.29
7391,-1.0,19.29
7392,-1.0,19.29
7393,-1.0,19.29
7394,-1.0,19.29
7395,-1.0,19.29
7396,-1.0,19.29
7397,-1.0,19.29
7398,-1.0,19.29
7399,-1.0,19.29
7400,-1.0,19.29
7401,-1.0,19.29
7402,-1.0,19.29
7403,-1.0,19.29
7404,-1.0,19.29
7405,-1.0,19.29
7406,-1.0,19.29
7407,-1.0,19.29
7408,-1.0,19.29
7409,-1.0,19.29
7410,-1.0,19.29
7411,-1.0,19.29
7412,-1.0,19.29
7413,-1.0,19.29
7414,-1.0,19.29
7415,-1.0,19.29
7416,-1.0,19.29
7417,-1.0,19.29
7418,-1.0,19.29
7419,-1.0,19.29
7420,-1.0,19.29
7421,-1.0,19.29
7422,-1.0,19.29
7423,-1.0,19.29
7424,-1.0,19.29
7425,-1.0,19.29
7426,-1.0,19.29
7427,-1.0,19.29
7428,-1.0,19.29
7429,-1.0,19.29
7430,-1.0,19.29
7431,-1.0,19.29
7432,-1.0,19.29
7433,-1.0,19.29
7434,-1.0,19.29
7435,-1.0,19.29
7436,-1.0,19.29
7437,-1.0,19.29
7438,-1.0,19.29
7439,-1.0,19.29
7440,-1.0,19.29
7441,-1.0,19.29
7442,-1.0,19.29
7443,-1.0,19.29
7444,-1.0,19.29
7445,-1.0,19.29
7446,-1.0,19.29
7447,-1.0,19.29
7448,-1.0,19.29
7449,-1.0,19.29
7450,-1.0,19.29
7451,-1.0,19.29
7452,-1.0,19.29
7453,-1.0,19.29
7454,-1.0,19.29
7455,-1.0,19.29
7456,-1.0,19.29
7457,-1.0,19.29
7458,-1.0,19.29
7459,-1.0,19.29
7460,-1.0,19.29
7461,-1.0,19.29
7462,-1.0,19.29
7463,-1.0,19.29
7464,-1.0,19.29
7465,-1.0,19.29
7466,-1.0,19.29
7467,-1.0,19.29
7468,-1.0,19.29
7469,-1.0,19.29
7470,-1.0,19.29
7471,-1.0,19.29
7472,-1.0,19.29
7473,-1.0,19.29
7474,-1.0,19.29
7475,-1.0,19.29
7476,-1.0,19.29
7477,-1.0,19.29
7478,-1.0,19.29
7479,-1.0,19.29
7480,-1.0,19.29
7481,-1.0,19.29
7482,-1.0,19.29
7483,-1.0,19.29
7484,-1.0,19.29
7485,-1.0,19.29
7486,-1.0,19.29
7487,-1.0,19.29
7488,-1.0,19.29
7489,-1.0,19.29
7490,-1.0,19.29
7491,-1.0,19.29
7492,-1.0,19.29
7493,-1.0,19.29
7494,-1.0,19.29
7495,-1.0,19.29
7496,-1.0,19.29
7497,-1.0,19.29
7498,-1.0,19.29
7499,-1.0,19.29
7500,-1.0,19.29
7501,-1.0,19.29
7502,-1.0,19.29
7503,-1.0,19.29
7504,-1.0,19.29
7505,-1.0,19.29
7506,-1.0,19.29
7507,-1.0,19.29
7508,-1.0,19.29
7509,-1.0,19.29
7510,-1.0,19.29
7511,-1.0,19.29
7512,-1.0,19.29
7513,-1.0,19.29
7514,-1.0,19.29
7515,-1.0,19.29
7516,-1.0,19.29
7517,-1.0,19.29
7518,-1.0,19.29
7519,-1.0,19.29
7520,-1.0,19.29
7521,-1.0,19.29
7522,-1.0,19.29
7523,-1.0,19.29
7524,-1.0,19.29
7525,-1.0,19.29
7526,-1.0,19.29
7527,-1.0,19.29
7528,-1.0,19.29
7529,-1.0,19.29
7530,-1.0,19.29
7531,-1.0,19.29
7532,-1.0,19.29
7533,-1.0,19.29
7534,-1.0,19.29
7535,-1.0,19.29
7536,-1.0,19.29
7537,-1.0,19.29
7538,-1.0,19.29
7539,-1.0,19.29
7540,-1.0,19.29
7541,-1.0,19.29
7542,-1.0,19.29
7543,-1.0,19.29
7544,-1.0,19.29
7545,-1.0,19.29
7546,-1.0,19.29
7547,-1.0,19.29
7548,-1.0,19.29
7549,-1.0,19.29
7550,-1.0,19.29
7551,-1.0,19.29
7552,-1.0,19.29
7553,-1.0,19.29
7554,-1.0,19.29
7555,-1.0,19.29
7556,-1.0,19.29
7557,-1.0,19.29
7558,-1.0,19.29
7559,-1.0,19.29
7560,-1.0,19.29
7561,-1.0,19.29
7562,-1.0,19.29
7563,-1.0,19.29
7564,-1.0,19.29
7565,-1.0,19.29
7566,-1.0,19.29
7567,-1.0,19.29
7568,-1.0,19.29
7569,-1.0,19.29
7570,-1.0,19.29
7571,-1.0,19.29
7572,-1.0,19.29
7573,-1.0,19.29
7574,-1.0,19.29
7575,-1.0,19.29
7576,-1.0,19.29
7577,-1.0,19.29
7578,-1.0,19.29
7579,-1.0,19.29
7580,-1.0,19.29
7581,-1.0,19.29
7582,-1.0,19.29
7583,-1.0,19.29
7584,-1.0,19.29
7585,-1.0,19.29
7586,-1.0,19.29
7587,-1.0,19.29
7588,-1.0,19.29
7589,-1.0,14.63
7590,-1.0,14.63
7591,-1.0,14.63
7592,-1.0,14.63
7593,-1.0,14.63
7594,-1.0,14.63
7595,-1.0,14.63
7596,-1.0,14.63
7597,-1.0,14.63
7598,-1.0,14.63
7599,-1.0,14.63
7600,-1.0,14.63
7601,-1.0,14.63
7602,-1.0,14.63
7603,-1.0,14.63
7604,-1.0,14.63
7605,-1.0,14.63
7606,-1.0,14.63
7607,-1.0,14.63
7608,-1.0,14.63
7609,-1.0,14.63
7610,-1.0,14.63
7611,-1.0,14.63
7612,-1.0,14.63
7613,-1.0,14.63
7614,-1.0,14.63
7615,-1.0,14.63
7616,-1.0,14.63
7617,-1.0,14.63
7618,-1.0,14.63
7619,-1.0,14.63
7620,-1.0,14.63
7621,-1.0,14.63
7622,-1.0,14.63
7623,-1.0,14.63
7624,-1.0,14.63
7625,-1.0,14.63
7626,-1.0,14.63
7627,-1.0,14.63
7628,-1.0,14.63
7629,-1.0,14.63
7630,-1.0,14.63
7631,-1.0,14.63
7632,-1.0,14.63
7633,-1.0,14.63
7634,-1.0,14.63
7635,-1.0,14.63
7636,-1.0,14.63
7637,-1.0,14.63
7638,-1.0,14.63
7639,-1.0,14.63
7640,-1.0,14.63
7641,-1.0,14.63
7642,-1.0,14.63
7643,-1.0,14.63
7644,-1.0,14.63
7645,-1.0,14.63
7646,-1.0,14.63
7647,-1.0,14.63
7648,-1.0,14.63
7649,-1.0,14.63
7650,-1.0,14.63
7651,-1.0,14.63
7652,-1.0,14.63
7653,-1.0,14.63
7654,-1.0,14.63
7655,-1.0,14.63
7656,-1.0,14.63
7657,-1.0,14.63
7658,-1.0,14.63
7659,-1.0,14.63
7660,-1.0,14.63
7661,-1.0,14.63
7662,-1.0,14.63
7663,-1.0,14.63
7664,-1.0,14.63
7665,-1.0,14.63
7666,-1.0,14.63
7667,-1.0,14.63
7668,-1.0,14.63
7669,-1.0,14.63
7670,-1.0,14.63
7671,-1.0,14.63
7672,-1.0,14.63
7673,-1.0,14.63
7674,-1.0,14.63
7675,-1.0,14.63
7676,-1.0,14.63
7677,-1.0,14.63
7678,-1.0,14.63
7679,-1.0,14.63
7680,-1.0,14.63
7681,-1.0,14.63
7682,-1.0,14.63
7683,-1.0,14.63
7684,-1.0,14.63
7685,-1.0,14.63
7686,-1.0,14.63
7687,-1.0,14.63
7688,-1.0,14.63
7689,-1.0,14.63
7690,-1.0,14.63
7691,-1.0,14.63
7692,-1.0,14.63
7693,-1.0,14.63
7694,-1.0,14.63
7695,-1.0,14.63
7696,-1.0,14.63
7697,-1.0,14.63
7698,-1.0,14.63
7699,-1.0,14.63
7700,-1.0,14.63
7701,-1.0,14.63
7702,-1.0,14.63
7703,-1.0,14.63
7704,-1.0,14.63
7705,-1.0,14.63
7706,-1.0,14.63
7707,-1.0,14.63
7708,-1.0,14.63
7709,-1.0,14.63
7710,-1.0,14.63
7711,-1.0,14.63
7712,-1.0,14.63
7713,-1.0,14.63
7714,-1.0,14.63
7715,-1.0,14.63
7716,-1.0,14.63
7717,-1.0,14.63
7718,-1.0,14.63
7719,-1.0,14.63
7720,-1.0,14.63
7721,-1.0,14.63
7722,-1.0,14.63
7723,-1.0,14.63
7724,-1.0,14.63
7725,-1.0,14.63
7726,-1.0,14.63
7727,-1.0,14.63
7728,-1.0,14.63
7729,-1.0,14.63
7730,-1.0,14.63
7731,-1.0,14.63
7732,-1.0,14.63
7733,-1.0,14.63
7734,-1.0,14.63
7735,-1.0,14.63
7736,-1.0,14.63
7737,-1.0,14.63
7738,-1.0,14.63
7739,-1.0,14.63
7740,-1.0,14.63
7741,-1.0,14.63
7742,-1.0,14.63
7743,-1.0,14.63
7744,-1.0,14.63
7745,-1.0,14.63
7746,-1.0,14.63
7747,-1.0,14.63
7748,-1.0,14.63
7749,-1.0,14.63
7750,-1.0,12.47
7751,-1.0,12.47
7752,-1.0,12.47
7753,-1.0,12.47
7754,-1.0,12.47
7755,-1.0,12.47
7756,-1.0,12.47
7757,-1.0,12.47
7758,-1.0,12.47
7759,-1.0,12.47
7760,-1.0,12.47
7761,-1.0,12.47
7762,-1.0,12.47
7763,-1.0,12.47
7764,-1.0,12.47
7765,-1.0,12.47
7766,-1.0,12.47
7767,-1.0,12.47
7768,-1.0,12.47
7769,-1.0,12.47
7770,-1.0,12.47
7771,-1.0,12.47
7772,-1.0,12.47
7773,-1.0,12.47
7774,-1.0,12.47
7775,-1.0,12.47
7776,-1.0,12.47
7777,-1.0,12.47
7778,-1.0,12.47
7779,-1.0,12.47
7780,-1.0,12.47
7781,-1.0,12.47
7782,-1.0,12.47
7783,-1.0,12.47
7784,-1.0,12.47
7785,-1.0,12.47
7786,-1.0,12.47
7787,-1.0,12.47
7788,-1.0,12.47
7789,-1.0,12.47
7790,-1.0,12.47
7791,-1.0,12.47
7792,-1.0,12.47
7793,-1.0,12.47
7794,-1.0,12.47
7795,-1.0,12.47
7796,-1.0,12.47
7797,-1.0,12.47
7798,-1.0,12.47
7799,-1.0,12.47
7800,-1.0,12.47
7801,-1.0,12.47
7802,-1.0,12.47
7803,-1.0,12.47
7804,-1.0,12.47
7805,-1.0,12.47
7806,-1.0,12.47
7807,-1.0,12.47
7808,-1.0,12.47
7809,-1.0,12.47
7810,-1.0,12.47
7811,-1.0,12.47
7812,-1.0,12.47
7813,-1.0,12.47
7814,-1.0,12.47
7815,-1.0,12.47
7816,-1.0,12.47
7817,-1.0,12.47
7818,-1.0,12.47
7819,-1.0,12.47
7820,-1.0,12.47
7821,-1.0,12.47
7822,-1.0,12.47
7823,-1.0,12.47
7824,-1.0,12.47
7825,-1.0,12.47
7826,-1.0,12.47
7827,-1.0,12.47
7828,-1.0,12.47
7829,-1.0,12.47
7830,-1.0,12.47
7831,-1.0,12.47
7832,-1.0,12.47
7833,-1.0,12.47
7834,-1.0,12.47
7835,-1.0,12.47
7836,-1.0,12.47
7837,-1.0,12.47
7838,-1.0,12.47
7839,-1.0,12.47
7840,-1.0,12.47
7841,-1.0,12.47
7842,-1.0,12.47
7843,-1.0,12.47
7844,-1.0,12.47
7845,-1.0,12.47
7846,-1.0,12.47
7847,-1.0,12.47
7848,-1.0,12.47
7849,-1.0,12.47
7850,-1.0,12.47
7851,-1.0,12.47
7852,-1.0,12.47
7853,-1.0,12.47
7854,-1.0,12.47
7855,-1.0,12.47
7856,-1.0,12.47
7857,-1.0,12.47
7858,-1.0,12.47
7859,-1.0,12.47
7860,-1.0,12.47
7861,-1.0,12.47
7862,-1.0,12.47
7863,-1.0,12.47
7864,-1.0,12.47
7865,-1.0,12.47
7866,-1.0,12.47
7867,-1.0,12.47
7868,-1.0,12.47
7869,-1.0,12.47
7870,-1.0,12.47
7871,-1.0,12.47
7872,-1.0,12.47
7873,-1.0,12.47
7874,-1.0,12.47
7875,-1.0,12.47
7876,-1.0,12.47
7877,-1.0,12.47
7878,-1.0,12.47
7879,-1.0,12.47
7880,-1.0,12.47
7881,-1.0,12.47
7882,-1.0,12.47
7883,-1.0,12.47
7884,-1.0,12.47
7885,-1.0,12.47
7886,-1.0,12.47
7887,-1.0,12.47
7888,-1.0,12.47
7889,-1.0,12.47
7890,-1.0,12.47
7891,-1.0,12.47
7892,-1.0,12.47
7893,-1.0,12.47
7894,-1.0,12.47
7895,-1.0,12.47
7896,-1.0,12.47
7897,-1.0,12.47
7898,-1.0,12.47
7899,-1.0,12.47
7900,-1.0,12.47
7901,-1.0,12.47
7902,-1.0,12.47
7903,-1.0,12.47
7904,-1.0,12.47
7905,-1.0,12.47
7906,-1.0,12.47
7907,-1.0,12.47
7908,-1.0,12.47
7909,-1.0,12.47
7910,-1.0,12.47
7911,-1.0,12.47
7912,-1.0,12.47
7913,-1.0,12.47
7914,-1.0,12.47
7915,-1.0,12.47
7916,-1.0,12.47
7917,-1.0,12.47
7918,-1.0,12.47
7919,-1.0,12.47
7920,-1.0,12.47
7921,-1.0,12.47
7922,-1.0,12.47
7923,-1.0,12.47
7924,-1.0,12.47
7925,-1.0,12.47
7926,-1.0,12.47
7927,-1.0,12.47
7928,-1.0,12.47
7929,-1.0,12.47
7930,-1.0,12.47
7931,-1.0,12.47
7932,-1.0,12.47
7933,-1.0,12.47
7934,-1.0,12.47
7935,-1.0,12.47
7936,-1.0,12.47
7937,-1.0,12.47
7938,-1.0,12.47
7939,-1.0,12.47
7940,-1.0,12.47
7941,-1.0,12.47
7942,-1.0,12.47
7943,-1.0,12.47
7944,-1.0,12.47
7945,-1.0,12.47
7946,-1.0,12.47
7947,-1.0,12.47
7948,-1.0,12.47
7949,-1.0,12.47
7950,-1.0,12.47
7951,-1.0,12.47
7952,-1.0,12.47
7953,-1.0,12.47
7954,-1.0,12.47
7955,-1.0,12.47
7956,-1.0,12.47
7957,-1.0,12.47
7958,-1.0,12.47
7959,-1.0,12.47
7960,-1.0,12.47
7961,-1.0,12.47
7962,-1.0,12.47
7963,-1.0,12.47
7964,-1.0,12.47
7965,-1.0,12.47
7966,-1.0,12.47
7967,-1.0,12.47
7968,-1.0,12.47
7969,-1.0,12.47
7970,-1.0,12.47
7971,-1.0,12.47
7972,-1.0,12.47
7973,-1.0,12.47
7974,-1.0,12.47
7975,-1.0,12.47
7976,-1.0,12.47
7977,-1.0,12.47
7978,-1.0,12.47
7979,-1.0,12.47
7980,-1.0,12.47
7981,-1.0,12.47
7982,-1.0,12.47
7983,-1.0,12.47
7984,-1.0,12.47
7985,-1.0,12.47
7986,-1.0,12.47
7987,-1.0,12.47
7988,-1.0,12.47
7989,-1.0,12.47
7990,-1.0,12.47
7991,-1.0,12.47
7992,-1.0,12.47
7993,-1.0,12.47
7994,-1.0,12.47
7995,-1.0,12.47
7996,-1.0,12.47
7997,-1.0,12.47
7998,-1.0,12.47
7999,-1.0,12.47
8000,-1.0,12.47
8001,-1.0,12.47
8002,-1.0,12.47
8003,-1.0,12.47
8004,-1.0,12.47
8005,-1.0,12.47
8006,-1.0,12.47
8007,-1.0,12.47
8008,-1.0,12.47
8009,-1.0,12.47
8010,-1.0,12.47
8011,-1.0,12.47
8012,-1.0,12.47
8013,-1.0,12.47
8014,-1.0,12.47
8015,-1.0,12.47
8016,-1.0,12.47
8017,-1.0,12.47
8018,-1.0,12.47
8019,-1.0,12.47
8020,-1.0,12.47
8021,-1.0,12.47
8022,-1.0,12.47
8023,-1.0,12.47
8024,-1.0,12.47
8025,-1.0,12.47
8026,-1.0,12.47
8027,-1.0,12.47
8028,-1.0,12.47
8029,-1.0,12.47
8030,-1.0,12.47
8031,-1.0,12.47
8032,-1.0,12.47
8033,-1.0,12.47
8034,-1.0,12.47
8035,-1.0,12.47
8036,-1.0,12.47
8037,-1.0,12.47
8038,-1.0,12.47
8039,-1.0,12.47
8040,-1.0,12.47
8041,-1.0,12.47
8042,-1.0,12.47
8043,-1.0,12.47
8044,-1.0,12.47
8045,-1.0,12.47
8046,-1.0,12.47
8047,-1.0,12.47
