time,lane_exit_A,lane_exit_B,lane_exit_C
6266,-1.0,23.84,16.2
6267,-1.0,23.84,16.2
6268,-1.0,23.84,16.2
6269,-1.0,23.84,16.2
6270,-1.0,23.84,16.2
6271,-1.0,23.84,16.2
6272,-1.0,23.84,16.2
6273,-1.0,23.84,16.2
6274,-1.0,23.84,16.2
6275,-1.0,23.84,16.2
6276,-1.0,23.84,16.2
6277,-1.0,23.84,16.2
6278,-1.0,23.84,16.2
6279,-1.0,23.84,16.2
6280,-1.0,23.84,16.2
6281,-1.0,23.84,16.2
6282,-1.0,23.84,16.2
6283,-1.0,23.84,16.2
6284,-1.0,23.84,16.2
6285,-1.0,23.84,16.2
6286,-1.0,23.84,16.2
6287,-1.0,23.84,16.2
6288,-1.0,23.84,16.2
6289,-1.0,23.84,16.2
6290,-1.0,23.84,16.2
6291,-1.0,23.84,16.2
6292,-1.0,23.84,16.2
6293,-1.0,23.84,16.2
6294,-1.0,23.84,16.2
6295,-1.0,23.84,16.2
6296,-1.0,23.84,16.2
6297,-1.0,23.84,16.2
6298,-1.0,23.84,16.2
6299,-1.0,23.84,16.2
6300,-1.0,23.84,16.2
6301,-1.0,23.84,16.2
6302,-1.0,23.84,16.2
6303,-1.0,23.84,16.2
6304,-1.0,23.84,16.2
6305,-1.0,23.84,16.2
6306,-1.0,23.84,16.2
6307,-1.0,23.84,16.2
6308,-1.0,23.84,16.2
6309,-1.0,23.84,16.2
6310,-1.0,23.84,16.2
6311,-1.0,23.84,16.2
6312,-1.0,23.84,16.2
6313,-1.0,23.84,16.2
6314,-1.0,23.84,16.2
6315,-1.0,23.84,16.2
6316,-1.0,23.84,16.2
6317,-1.0,23.84,16.2
6318,-1.0,23.84,16.2
6319,-1.0,23.84,16.2
6320,-1.0,23.84,16.2
6321,-1.0,23.84,16.2
6322,-1.0,23.84,16.2
6323,-1.0,23.84,16.2
6324,-1.0,23.84,16.2
6325,-1.0,23.84,16.2
6326,-1.0,23.84,16.2
6327,-1.0,23.84,16.2
6328,-1.0,23.84,16.2
6329,-1.0,23.84,16.2
6330,-1.0,23.84,16.2
6331,-1.0,23.84,16.2
6332,-1.0,23.84,16.2
6333,-1.0,23.84,16.2
6334,-1.0,23.84,16.2
6335,-1.0,23.84,16.2
6336,-1.0,23.84,16.2
6337,-1.0,23.84,16.2
6338,-1.0,23.84,16.2
6339,-1.0,23.84,16.2
6340,-1.0,23.84,16.2
6341,-1.0,23.84,16.2
6342,-1.0,23.84,16.2
6343,-1.0,23.84,16.2
6344,-1.0,23.84,16.2
6345,-1.0,23.84,16.2
6346,-1.0,23.84,16.2
6347,-1.0,23.84,16.2
6348,-1.0,23.84,16.2
6349,-1.0,23.84,16.2
6350,-1.0,23.84,16.2
6351,-1.0,23.84,16.2
6352,-1.0,23.84,16.2
6353,-1.0,23.84,16.2
6354,-1.0,23.84,16.2
6355,-1.0,23.84,16.2
6356,-1.0,23.84,16.2
6357,-1.0,23.84,16.2
6358,-1.0,23.84,16.2
6359,-1.0,23.84,16.2
6360,-1.0,23.84,16.2
6361,-1.0,23.84,16.2
6362,-1.0,23.84,16.2
6363,-1.0,23.84,16.2
6364,-1.0,23.84,16.2
6365,-1.0,23.84,16.2
6366,-1.0,23.84,16.2
6367,-1.0,23.84,16.2
6368,-1.0,23.84,16.2
6369,-1.0,23.84,16.2
6370,-1.0,23.84,16.2
6371,-1.0,23.84,16.2
6372,-1.0,23.84,16.2
6373,-1.0,23.84,16.2
6374,-1.0,23.84,16.2
6375,-1.0,23.84,16.2
6376,-1.0,23.84,16.2
6377,-1.0,23.84,16.2
6378,-1.0,23.84,16.2
6379,-1.0,23.84,16.2
6380,-1.0,23.84,16.2
6381,-1.0,23.84,16.2
6382,-1.0,23.84,16.2
6383,-1.0,23.84,16.2
6384,-1.0,23.84,16.2
6385,-1.0,23.84,16.2
6386,-1.0,23.84,16.2
6387,-1.0,23.84,16.2
6388,-1.0,23.84,16.2
6389,-1.0,23.84,16.2
6390,-1.0,23.84,16.2
6391,-1.0,23.84,16.2
6392,-1.0,23.84,16.2
6393,-1.0,23.84,16.2
6394,-1.0,23.84,16.2
6395,-1.0,23.84,16.2
6396,-1.0,23.84,16.2
6397,-1.0,23.84,16.2
6398,-1.0,23.84,16.2
6399,-1.0,23.84,16.2
6400,-1.0,23.84,16.2
6401,-1.0,23.84,16.2
6402,-1.0,23.84,16.2
6403,-1.0,23.84,16.2
6404,-1.0,23.84,16.2
6405,-1.0,23.84,16.2
6406,-1.0,23.84,16.2
6407,-1.0,23.84,16.2
6408,-1.0,23.84,16.2
6409,-1.0,23.84,16.2
6410,-1.0,23.84,16.2
6411,-1.0,23.84,16.2
6412,-1.0,23.84,16.2
6413,-1.0,23.84,16.2
6414,-1.0,23.84,16.2
6415,-1.0,23.84,16.2
6416,-1.0,23.84,16.2
6417,-1.0,23.84,16.2
6418,-1.0,23.84,16.2
6419,-1.0,23.84,16.2
6420,-1.0,23.84,16.2
6421,-1.0,23.84,16.2
6422,-1.0,23.84,16.2
6423,-1.0,23.84,16.2
6424,-1.0,23.84,16.2
6425,-1.0,23.84,16.2
6426,-1.0,23.84,16.2
6427,-1.0,23.84,16.2
6428,-1.0,23.84,16.2
6429,-1.0,23.84,16.2
6430,-1.0,23.84,16.2
6431,-1.0,23.84,16.2
6432,-1.0,23.84,16.2
6433,-1.0,23.84,16.2
6434,-1.0,23.84,16.2
6435,-1.0,23.84,16.2
6436,-1.0,23.84,16.2
6437,-1.0,23.84,16.2
6438,-1.0,23.84,16.2
6439,-1.0,23.84,16.2
6440,-1.0,23.84,16.2
6441,-1.0,23.84,16.2
6442,-1.0,23.84,16.2
6443,-1.0,23.84,16.2
6444,-1.0,23.84,16.2
6445,-1.0,23.84,16.2
6446,-1.0,23.84,16.2
6447,-1.0,23.84,16.2
6448,-1.0,23.84,16.2
6449,-1.0,23.84,16.2
6450,-1.0,23.84,16.2
6451,-1.0,23.84,16.2
6452,-1.0,23.84,16.2
6453,-1.0,23.84,16.2
6454,-1.0,23.84,16.2
6455,-1.0,23.84,16.2
6456,-1.0,23.84,16.2
6457,-1.0,23.84,16.2
6458,-1.0,23.84,16.2
6459,-1.0,23.84,16.2
6460,-1.0,23.84,16.2
6461,-1.0,23.84,16.2
6462,-1.0,23.84,16.2
6463,-1.0,23.84,16.2
6464,-1.0,23.84,16.2
6465,-1.0,23.84,16.2
6466,-1.0,23.84,16.2
6467,-1.0,23.84,16.2
6468,-1.0,23.84,16.2
6469,-1.0,23.84,16.2
6470,-1.0,23.84,16.2
6471,-1.0,23.84,16.2
6472,-1.0,23.84,16.2
6473,-1.0,23.84,16.2
6474,-1.0,23.84,16.2
6475,-1.0,23.84,16.2
6476,-1.0,23.84,16.2
6477,-1.0,23.84,16.2
6478,-1.0,23.84,16.2
6479,-1.0,23.84,16.2
6480,-1.0,23.84,16.2
6481,-1.0,23.84,16.2
6482,-1.0,23.84,16.2
6483,-1.0,23.84,16.2
6484,-1.0,23.84,16.2
6485,-1.0,23.84,16.2
6486,-1.0,23.84,16.2
6487,-1.0,23.84,16.2
6488,-1.0,23.84,16.2
6489,-1.0,23.84,16.2
6490,-1.0,23.84,16.2
6491,-1.0,23.84,16.2
6492,-1.0,23.84,16.2
6493,-1.0,23.84,16.2
6494,-1.0,23.84,16.2
6495,-1.0,23.84,16.2
6496,-1.0,23.84,16.2
6497,-1.0,23.84,16.2
6498,-1.0,23.84,16.2
6499,-1.0,23.84,16.2
6500,-1.0,23.84,16.2
6501,-1.0,23.84,16.2
6502,-1.0,23.84,16.2
6503,-1.0,23.84,16.2
6504,-1.0,23.84,16.2
6505,-1.0,23.84,16.2
6506,-1.0,23.84,16.2
6507,-1.0,23.84,16.2
6508,-1.0,23.84,16.2
6509,-1.0,23.84,16.2
6510,-1.0,23.84,16.2
6511,-1.0,23.84,16.2
6512,-1.0,23.84,16.2
6513,-1.0,23.84,16.2
6514,-1.0,23.84,16.2
6515,-1.0,23.84,16.2
6516,-1.0,23.84,16.2
6517,-1.0,23.84,16.2
6518,-1.0,23.84,16.2
6519,-1.0,23.84,16.2
6520,-1.0,23.84,16.2
6521,-1.0,23.84,16.2
6522,-1.0,23.84,16.2
6523,-1.0,23.84,16.2
6524,-1.0,23.84,16.2
6525,-1.0,23.84,16.2
6526,-1.0,23.84,16.2
6527,-1.0,23.84,16.2
6528,-1.0,23.84,16.2
6529,-1.0,23.84,16.2
6530,-1.0,23.84,16.2
6531,-1.0,23.84,16.2
6532,-1.0,23.84,16.2
6533,-1.0,23.84,16.2
6534,-1.0,23.84,16.2
6535,-1.0,23.84,16.2
6536,-1.0,23.84,16.2
6537,-1.0,23.84,16.2
6538,-1.0,23.84,16.2
6539,-1.0,23.84,16.2
6540,-1.0,23.84,16.2
6541,-1.0,23.84,16.2
6542,-1.0,23.84,16.2
6543,-1.0,23.84,16.2
6544,-1.0,23.84,16.2
6545,-1.0,23.84,16.2
6546,-1.0,23.84,16.2
6547,-1.0,23.84,16.2
6548,-1.0,23.84,16.2
6549,-1.0,23.84,16.2
6550,-1.0,23.84,16.2
6551,-1.0,23.84,16.2
6552,-1.0,23.84,16.2
6553,-1.0,23.84,16.2
6554,-1.0,23.84,16.2
6555,-1.0,23.84,16.2
6556,-1.0,23.84,16.2
6557,-1.0,23.84,16.2
6558,-1.0,23.84,16.2
6559,-1.0,23.84,16.2
6560,-1.0,23.84,18.8
6561,-1.0,23.84,18.8
6562,-1.0,23.84,18.8
6563,-1.0,23.84,18.8
6564,-1.0,23.84,18.8
6565,-1.0,23.84,18.8
6566,-1.0,23.84,18.8
6567,-1.0,23.84,18.8
6568,-1.0,23.84,18.8
6569,-1.0,23.84,18.8
6570,-1.0,23.84,18.8
6571,-1.0,23.84,18.8
6572,-1.0,23.84,18.8
6573,-1.0,23.84,18.8
6574,-1.0,23.84,18.8
6575,-1.0,23.84,18.8
6576,-1.0,23.84,18.8
6577,-1.0,23.84,18.8
6578,-1.0,23.84,18.8
6579,-1.0,23.84,18.8
6580,-1.0,23.84,18.8
6581,-1.0,23.84,18.8
6582,-1.0,23.84,18.8
6583,-1.0,23.84,18.8
6584,-1.0,23.84,18.8
6585,-1.0,23.84,18.8
6586,-1.0,23.84,18.8
6587,-1.0,23.84,18.8
6588,-1.0,23.84,18.8
6589,-1.0,23.84,18.8
6590,-1.0,23.84,18.8
6591,-1.0,23.84,18.8
6592,-1.0,23.84,18.8
6593,-1.0,23.84,18.8
6594,-1.0,23.84,18.8
6595,-1.0,23.84,18.8
6596,-1.0,23.84,18.8
6597,-1.0,23.84,18.8
6598,-1.0,23.84,18.8
6599,-1.0,23.84,18.8
6600,-1.0,23.84,18.8
6601,-1.0,23.84,18.8
6602,-1.0,23.84,18.8
6603,-1.0,23.84,18.8
6604,-1.0,23.84,18.8
6605,-1.0,23.84,18.8
6606,-1.0,23.84,18.8
6607,-1.0,23.84,18.8
6608,-1.0,23.84,18.8
6609,-1.0,23.84,18.8
6610,-1.0,23.84,18.8
6611,-1.0,23.84,18.8
6612,-1.0,23.84,18.8
6613,-1.0,23.84,18.8
6614,-1.0,23.84,18.8
6615,-1.0,23.84,18.8
6616,-1.0,23.84,18.8
6617,-1.0,23.84,18.8
6618,-1.0,23.84,18.8
6619,-1.0,23.84,18.8
6620,-1.0,23.84,18.8
6621,-1.0,23.84,18.8
6622,-1.0,23.84,18.8
6623,-1.0,23.84,18.8
6624,-1.0,23.84,18.8
6625,-1.0,23.84,18.8
6626,-1.0,23.84,18.8
6627,-1.0,23.84,18.8
6628,-1.0,23.84,18.8
6629,-1.0,23.84,18.8
6630,-1.0,23.84,18.8
6631,-1.0,23.84,18.8
6632,-1.0,23.84,18.8
6633,-1.0,23.84,18.8
6634,-1.0,23.84,18.8
6635,-1.0,23.84,18.8
6636,-1.0,23.84,18.8
6637,-1.0,23.84,18.8
6638,-1.0,23.84,18.8
6639,-1.0,23.84,18.8
6640,-1.0,23.84,18.8
6641,-1.0,23.84,18.8
6642,-1.0,23.84,18.8
6643,-1.0,23.84,18.8
6644,-1.0,23.84,18.8
6645,-1.0,23.84,18.8
6646,-1.0,23.84,18.8
6647,-1.0,23.84,18.8
6648,-1.0,23.84,18.8
6649,-1.0,23.84,18.8
6650,-1.0,23.84,18.8
6651,-1.0,23.84,18.8
6652,-1.0,23.84,18.8
6653,-1.0,23.84,18.8
6654,-1.0,23.84,18.8
6655,-1.0,23.84,18.8
6656,-1.0,23.84,18.8
6657,-1.0,23.84,18.8
6658,-1.0,23.84,18.8
6659,-1.0,23.84,18.8
6660,-1.0,23.84,18.8
6661,-1.0,23.84,18.8
6662,-1.0,23.84,18.8
6663,-1.0,23.84,18.8
6664,-1.0,23.84,18.8
6665,-1.0,23.84,18.8
6666,-1.0,23.84,18.8
6667,-1.0,23.84,18.8
6668,-1.0,23.84,18.8
6669,-1.0,23.84,18.8
6670,-1.0,23.84,18.8
6671,-1.0,23.84,18.8
6672,-1.0,23.84,18.8
6673,-1.0,23.84,18.8
6674,-1.0,23.84,18.8
6675,-1.0,23.84,18.8
6676,-1.0,23.84,18.8
6677,-1.0,23.84,18.8
6678,-1.0,23.84,18.8
6679,-1.0,23.84,18.8
6680,-1.0,23.84,18.8
6681,-1.0,23.84,18.8
6682,-1.0,23.84,18.8
6683,-1.0,23.84,18.8
6684,-1.0,23.84,18.8
6685,-1.0,23.84,18.8
6686,-1.0,23.84,18.8
6687,-1.0,23.84,18.8
6688,-1.0,23.84,18.8
6689,-1.0,23.84,18.8
6690,-1.0,23.84,18.8
6691,-1.0,23.84,18.8
6692,-1.0,23.84,18.8
6693,-1.0,23.84,18.8
6694,-1.0,23.84,18.8
6695,-1.0,23.84,18.8
6696,-1.0,23.84,18.8
6697,-1.0,23.84,18.8
6698,-1.0,23.84,18.8
6699,-1.0,23.84,18.8
6700,-1.0,23.84,18.8
6701,-1.0,23.84,18.8
6702,-1.0,23.84,18.8
6703,-1.0,23.84,18.8
6704,-1.0,23.84,18.8
6705,-1.0,23.84,18.8
6706,-1.0,23.84,18.8
6707,-1.0,23.84,18.8
6708,-1.0,23.84,18.8
6709,-1.0,23.84,18.8
6710,-1.0,23.84,18.8
6711,-1.0,23.84,18.8
6712,-1.0,23.84,18.8
6713,-1.0,23.84,18.8
6714,-1.0,23.84,18.8
6715,-1.0,23.84,18.8
6716,-1.0,23.84,18.8
6717,-1.0,23.84,18.8
6718,-1.0,23.84,18.8
6719,-1.0,23.84,18.8
6720,-1.0,23.84,18.8
6721,-1.0,23.84,18.8
6722,-1.0,23.84,18.8
6723,-1.0,23.84,18.8
6724,-1.0,23.84,18.8
6725,-1.0,23.84,18.8
6726,-1.0,23.84,18.8
6727,-1.0,23.84,18.8
6728,-1.0,23.84,18.8
6729,-1.0,23.84,18.8
6730,-1.0,23.84,18.8
6731,-1.0,23.84,18.8
6732,-1.0,23.84,18.8
6733,-1.0,23.84,18.8
6734,-1.0,23.84,18.8
6735,-1.0,23.84,18.8
6736,-1.0,23.84,18.8
6737,-1.0,23.84,18.8
6738,-1.0,23.84,18.8
6739,-1.0,23.84,18.8
6740,-1.0,23.84,18.8
6741,-1.0,23.84,18.8
6742,-1.0,23.84,18.8
6743,-1.0,23.84,18.8
6744,-1.0,23.84,18.8
6745,-1.0,23.84,18.8
6746,-1.0,23.84,18.8
6747,-1.0,23.84,18.8
6748,-1.0,23.84,18.8
6749,-1.0,23.84,18.8
6750,-1.0,23.84,18.8
6751,-1.0,23.84,18.8
6752,-1.0,23.84,18.8
6753,-1.0,23.84,18.8
6754,-1.0,23.84,18.8
6755,-1.0,23.84,18.8
6756,-1.0,23.84,18.8
6757,-1.0,23.84,18.8
6758,-1.0,23.84,18.8
6759,-1.0,23.84,18.8
6760,-1.0,23.84,18.8
6761,-1.0,23.84,18.8
6762,-1.0,23.84,18.8
6763,-1.0,23.84,18.8
6764,-1.0,23.84,18.8
6765,-1.0,23.84,18.8
6766,-1.0,23.84,18.8
6767,-1.0,23.84,18.8
6768,-1.0,23.84,18.8
6769,-1.0,23.84,18.8
6770,-1.0,23.84,18.8
6771,-1.0,23.84,18.8
6772,-1.0,23.84,18.8
6773,-1.0,23.84,18.8
6774,-1.0,23.84,18.8
6775,-1.0,23.84,18.8
6776,-1.0,23.84,18.8
6777,-1.0,23.84,18.8
6778,-1.0,23.84,18.8
6779,-1.0,23.84,18.8
6780,-1.0,23.84,18.8
6781,-1.0,23.84,18.8
6782,-1.0,23.84,18.8
6783,-1.0,23.84,18.8
6784,-1.0,23.84,18.8
6785,-1.0,23.84,18.8
6786,-1.0,23.84,18.8
6787,-1.0,23.84,18.8
6788,-1.0,23.84,18.8
6789,-1.0,23.84,18.8
6790,-1.0,23.84,18.8
6791,-1.0,23.84,18.8
6792,-1.0,23.84,18.8
6793,-1.0,23.84,18.8
6794,-1.0,23.84,18.8
6795,-1.0,23.84,18.8
6796,-1.0,23.84,18.8
6797,-1.0,23.84,18.8
6798,-1.0,23.84,18.8
6799,-1.0,23.84,18.8
6800,-1.0,23.84,18.8
6801,-1.0,23.84,18.8
6802,-1.0,23.84,18.8
6803,-1.0,23.84,18.8
6804,-1.0,23.84,18.8
6805,-1.0,23.84,18.8
6806,-1.0,23.84,18.8
6807,-1.0,23.84,18.8
6808,-1.0,23.84,18.8
6809,-1.0,23.84,18.8
6810,-1.0,23.84,18.8
6811,-1.0,23.84,18.8
6812,-1.0,23.84,18.8
6813,-1.0,23.84,18.8
6814,-1.0,23.84,18.8
6815,-1.0,23.84,18.8
6816,-1.0,23.84,18.8
6817,-1.0,23.84,18.8
6818,-1.0,23.84,18.8
6819,-1.0,23.84,18.8
6820,-1.0,23.84,18.8
6821,-1.0,23.84,18.8
6822,-1.0,23.84,18.8
6823,-1.0,23.84,18.8
6824,-1.0,23.84,18.8
6825,-1.0,23.84,18.8
6826,-1.0,23.84,18.8
6827,-1.0,23.84,18.8
6828,-1.0,23.84,18.8
6829,-1.0,23.84,18.8
6830,-1.0,23.84,18.8
6831,-1.0,23.84,18.8
6832,-1.0,23.84,18.8
6833,-1.0,23.84,18.8
6834,-1.0,23.84,18.8
6835,-1.0,23.84,18.8
6836,-1.0,23.84,18.8
6837,-1.0,23.84,18.8
6838,-1.0,23.84,18.8
6839,-1.0,23.84,18.8
6840,-1.0,23.84,18.8
6841,-1.0,23.84,18.8
6842,-1.0,23.84,18.8
6843,-1.0,23.84,18.8
6844,-1.0,23.84,18.8
6845,-1.0,23.84,18.8
6846,-1.0,23.84,18.8
6847,-1.0,23.84,18.8
6848,-1.0,23.84,18.8
6849,-1.0,23.84,18.8
6850,-1.0,23.84,18.8
6851,-1.0,23.84,18.8
6852,-1.0,23.84,18.8
6853,-1.0,23.84,18.8
6854,-1.0,23.84,18.8
6855,-1.0,23.84,18.8
6856,-1.0,23.84,18.8
6857,-1.0,23.84,18.8
6858,-1.0,23.84,18.8
6859,-1.0,23.84,18.8
6860,-1.0,23.84,18.8
6861,-1.0,23.84,18.8
6862,-1.0,23.84,18.8
6863,-1.0,23.84,18.8
6864,-1.0,23.84,18.8
6865,-1.0,23.84,18.8
6866,-1.0,23.84,18.8
6867,-1.0,23.84,18.8
6868,-1.0,23.84,18.8
6869,-1.0,23.84,18.8
6870,-1.0,23.84,18.8
6871,-1.0,23.84,18.8
6872,-1.0,23.84,18.8
6873,-1.0,23.84,18.8
6874,-1.0,23.84,18.8
6875,-1.0,23.84,18.8
6876,-1.0,23.84,18.8
6877,-1.0,23.84,18.8
6878,-1.0,23.84,18.8
6879,-1.0,23.84,18.8
6880,-1.0,23.84,18.8
6881,-1.0,23.84,18.8
6882,-1.0,23.84,18.8
6883,-1.0,23.84,18.8
6884,-1.0,23.84,18.8
6885,-1.0,23.84,18.8
6886,-1.0,23.84,18.8
6887,-1.0,23.84,18.8
6888,-1.0,23.84,18.8
6889,-1.0,23.84,18.8
6890,-1.0,23.84,18.8
6891,-1.0,23.84,18.8
6892,-1.0,23.84,18.8
6893,-1.0,23.84,18.8
6894,-1.0,23.84,18.8
6895,-1.0,23.84,18.8
6896,-1.0,23.84,18.8
6897,-1.0,23.84,18.8
6898,-1.0,23.84,18.8
6899,-1.0,23.84,18.8
6900,-1.0,23.84,18.8
6901,-1.0,23.84,18.8
6902,-1.0,23.84,18.8
6903,-1.0,23.84,18.8
6904,-1.0,23.84,18.8
6905,-1.0,23.84,18.8
6906,-1.0,23.84,18.8
6907,-1.0,23.84,18.8
6908,-1.0,23.84,18.8
6909,-1.0,23.84,18.8
6910,-1.0,23.84,18.8
6911,-1.0,23.84,18.8
6912,-1.0,23.84,18.8
6913,-1.0,23.84,18.8
6914,-1.0,23.84,18.8
6915,-1.0,23.84,18.8
6916,-1.0,23.84,18.8
6917,-1.0,23.84,18.8
6918,-1.0,23.84,18.8
6919,-1.0,23.84,18.8
6920,-1.0,23.84,18.8
6921,-1.0,23.84,18.8
6922,-1.0,23.84,18.8
6923,-1.0,23.84,18.8
6924,-1.0,23.84,18.8
6925,-1.0,23.84,18.8
6926,-1.0,23.84,18.8
6927,-1.0,23.84,18.8
6928,-1.0,23.84,18.8
6929,-1.0,23.84,18.8
6930,-1.0,23.84,18.8
6931,-1.0,23.84,18.8
6932,-1.0,23.84,18.8
6933,-1.0,23.84,18.8
6934,-1.0,23.84,18.8
6935,-1.0,23.84,18.8
6936,-1.0,23.84,18.8
6937,-1.0,23.84,18.8
6938,-1.0,23.84,18.8
6939,-1.0,23.84,18.8
6940,-1.0,23.84,18.8
6941,18.7,23.84,18.8
6942,18.7,23.84,18.8
6943,18.7,23.84,18.8
6944,18.7,23.84,18.8
6945,18.7,23.84,18.8
6946,18.7,23.84,18.8
6947,18.7,23.84,18.8
6948,18.7,23.84,18.8
6949,18.7,23.84,18.8
6950,18.7,23.84,18.8
6951,18.7,23.84,18.8
6952,18.7,23.84,18.8
6953,18.7,23.84,18.8
6954,18.7,23.84,18.8
6955,18.7,23.84,18.8
6956,18.7,23.84,18.8
6957,18.7,23.84,18.8
6958,18.7,23.84,18.8
6959,18.7,23.84,18.8
6960,18.7,23.84,18.8
6961,18.7,23.84,18.8
6962,18.7,23.84,18.8
6963,18.7,23.84,18.8
6964,18.7,23.84,18.8
6965,18.7,23.84,18.8
6966,18.7,23.84,18.8
6967,18.7,23.84,18.8
6968,18.7,23.84,18.8
6969,18.7,23.84,18.8
6970,18.7,23.84,18.8
6971,18.7,23.84,18.8
6972,18.7,23.84,18.8
6973,18.7,23.84,18.8
6974,18.7,23.84,18.8
6975,18.7,23.84,18.8
6976,18.7,23.84,18.8
6977,18.7,23.84,18.8
6978,18.7,23.84,18.8
6979,18.7,23.84,18.8
6980,18.7,23.84,18.8
6981,18.7,23.84,18.8
6982,18.7,23.84,18.8
6983,18.7,23.84,18.8
6984,18.7,23.84,18.8
6985,18.7,23.84,18.8
6986,18.7,23.84,18.8
6987,18.7,23.84,18.8
6988,18.7,23.84,18.8
6989,18.7,23.84,18.8
6990,18.7,23.84,18.8
6991,18.7,23.84,18.8
6992,18.7,23.84,18.8
6993,18.7,23.84,18.8
6994,18.7,23.84,18.8
6995,18.7,23.84,18.8
6996,18.7,23.84,18.8
6997,18.7,23.84,18.8
6998,18.7,23.84,18.8
6999,18.7,23.84,18.8
7000,18.7,23.84,18.8
7001,18.7,23.84,18.8
7002,18.7,23.84,18.8
7003,18.7,23.84,18.8
7004,18.7,23.84,18.8
7005,18.7,23.84,18.8
7006,18.7,23.84,18.8
7007,18.7,23.84,18.8
7008,18.7,23.84,18.8
7009,18.7,23.84,18.8
7010,18.7,23.84,18.8
7011,18.7,23.84,18.8
7012,18.7,23.84,18.8
7013,18.7,23.84,18.8
7014,18.7,23.84,18.8
7015,18.7,23.84,18.8
7016,18.7,23.84,18.8
7017,18.7,23.84,18.8
7018,18.7,23.84,18.8
7019,18.7,23.84,18.8
7020,18.7,23.84,18.8
7021,18.7,23.84,18.8
7022,18.7,23.84,18.8
7023,18.7,23.84,18.8
7024,18.7,23.84,18.8
7025,18.7,23.84,18.8
7026,18.7,23.84,18.8
7027,18.7,23.84,18.8
7028,18.7,23.84,18.8
7029,18.7,23.84,18.8
7030,18.7,23.84,18.8
7031,18.7,23.84,18.8
7032,18.7,23.84,18.8
7033,18.7,23.84,18.8
7034,18.7,23.84,18.8
7035,18.7,23.84,18.8
7036,18.7,23.84,18.8
7037,18.7,23.84,18.8
7038,18.7,23.84,18.8
7039,18.7,23.84,18.8
7040,18.7,23.84,18.8
7041,18.7,23.84,18.8
7042,18.7,23.84,18.8
7043,18.7,23.84,18.8
7044,18.7,23.84,18.8
7045,18.7,23.84,18.8
7046,18.7,23.84,18.8
7047,18.7,23.84,18.8
7048,18.7,23.84,18.8
7049,18.7,23.84,18.8
7050,18.7,23.84,18.8
7051,18.7,23.84,18.8
7052,18.7,23.84,18.8
7053,18.7,23.84,18.8
7054,18.7,23.84,18.8
7055,18.7,23.84,18.8
7056,18.7,23.84,18.8
7057,18.7,23.84,18.8
7058,18.7,23.84,18.8
7059,18.7,23.84,18.8
7060,18.7,23.84,18.8
7061,18.7,23.84,18.8
7062,18.7,23.84,18.8
7063,18.7,23.84,18.8
7064,18.7,23.84,18.8
7065,18.7,23.84,18.8
7066,18.7,23.84,18.8
7067,18.7,23.84,18.8
7068,18.7,23.84,18.8
7069,18.7,23.84,18.8
7070,18.7,23.84,18.8
7071,18.7,23.84,18.8
7072,18.7,23.84,18.8
7073,18.7,23.84,18.8
7074,18.7,23.84,18.8
7075,18.7,23.84,18.8
7076,18.7,23.84,18.8
7077,18.7,23.84,18.8
7078,18.7,23.84,18.8
7079,18.7,23.84,18.8
7080,18.7,23.84,18.8
7081,18.7,23.84,18.8
7082,18.7,23.84,18.8
7083,18.7,23.84,18.8
7084,18.7,23.84,18.8
7085,18.7,23.84,18.8
7086,18.7,23.84,18.8
7087,18.7,23.84,18.8
7088,18.7,23.84,18.8
7089,18.7,23.84,18.8
7090,18.7,23.84,18.8
7091,18.7,23.84,18.8
7092,18.7,23.84,18.8
7093,18.7,23.84,18.8
7094,18.7,23.84,18.8
7095,18.7,23.84,18.8
7096,18.7,23.84,18.8
7097,18.7,23.84,18.8
7098,18.7,23.84,18.8
7099,18.7,23.84,18.8
7100,18.7,23.84,18.8
7101,18.7,23.84,18.8
7102,18.7,23.84,18.8
7103,18.7,23.84,18.8
7104,18.7,23.84,18.8
7105,18.7,23.84,18.8
7106,18.7,23.84,18.8
7107,18.7,23.84,18.8
7108,18.7,23.84,18.8
7109,18.7,23.84,18.8
7110,18.7,23.84,18.8
7111,18.7,23.84,18.8
7112,18.7,23.84,18.8
7113,18.7,23.84,18.8
7114,18.7,23.84,18.8
7115,18.7,23.84,18.8
7116,18.7,23.84,18.8
7117,18.7,23.84,18.8
7118,18.7,23.84,18.8
7119,18.7,23.84,18.8
7120,18.7,23.84,18.8
7121,18.7,23.84,18.8
7122,18.7,23.84,18.8
7123,18.7,23.84,18.8
7124,18.7,23.84,18.8
7125,18.7,23.84,18.8
7126,18.7,23.84,18.8
7127,18.7,23.84,18.8
7128,18.7,23.84,18.8
7129,18.7,23.84,18.8
7130,18.7,23.84,18.8
7131,18.7,23.84,18.8
7132,18.7,23.84,18.8
7133,18.7,23.84,18.8
7134,18.7,23.84,18.8
7135,18.7,23.84,18.8
7136,18.7,23.84,18.8
7137,18.7,23.84,18.8
7138,18.7,23.84,18.8
7139,18.7,23.84,18.8
7140,18.7,23.84,18.8
7141,18.7,23.84,18.8
7142,18.7,23.84,18.8
7143,18.7,23.84,18.8
7144,18.7,23.84,18.8
7145,18.7,23.84,18.8
7146,18.7,23.84,18.8
7147,18.7,23.84,18.8
7148,18.7,23.84,18.8
7149,18.7,23.84,18.8
7150,18.7,23.84,18.8
7151,18.7,23.84,18.8
