time,lane_exit_A,lane_exit_B,lane_exit_C
13096,16.12,25.98,19.68
13097,16.12,25.98,19.68
13098,16.12,25.98,19.68
13099,16.12,25.98,19.68
13100,16.12,25.98,19.68
13101,16.12,25.98,19.68
13102,16.12,25.98,19.68
13103,16.12,25.98,19.68
13104,16.12,25.98,19.68
13105,16.12,25.98,19.68
13106,16.12,25.98,19.68
13107,16.12,25.98,19.68
13108,16.12,25.98,19.68
13109,16.12,25.98,19.68
13110,16.12,25.98,19.68
13111,16.12,25.98,19.68
13112,16.12,25.98,19.68
13113,16.12,25.98,19.68
13114,16.12,25.98,19.68
13115,16.12,25.98,19.68
13116,16.12,25.98,19.68
13117,16.12,25.98,19.68
13118,16.12,25.98,19.68
13119,16.12,25.98,19.68
13120,16.12,25.98,19.68
13121,16.12,25.98,19.68
13122,16.12,25.98,19.68
13123,16.12,25.98,19.68
13124,16.12,25.98,19.68
13125,16.12,25.98,19.68
13126,16.12,25.98,19.68
13127,16.12,25.98,19.68
13128,16.12,25.98,19.68
13129,16.12,25.98,19.68
13130,16.12,25.98,19.68
13131,16.12,25.98,19.68
13132,16.12,25.98,19.68
13133,16.12,25.98,19.68
13134,16.12,25.98,19.68
13135,16.12,25.98,19.68
13136,16.12,25.98,19.68
13137,16.12,25.98,19.68
13138,16.12,25.98,19.68
13139,16.12,25.98,19.68
13140,16.12,25.98,19.68
13141,16.12,25.98,19.68
13142,16.12,25.98,19.68
13143,16.12,25.98,19.68
13144,16.12,25.98,19.68
13145,16.12,25.98,19.68
13146,16.12,25.98,19.68
13147,16.12,25.98,19.68
13148,16.12,25.98,19.68
13149,16.12,25.98,19.68
13150,16.12,25.98,19.68
13151,16.12,25.98,19.68
13152,16.12,25.98,19.68
13153,16.12,25.98,19.68
13154,16.12,25.98,19.68
13155,16.12,25.98,19.68
13156,16.12,25.98,19.68
13157,16.12,25.98,19.68
13158,16.12,25.98,19.68
13159,16.12,25.98,19.68
13160,16.12,25.98,19.68
13161,16.12,25.98,19.68
13162,16.12,25.98,19.68
13163,16.12,25.98,19.68
13164,16.12,25.98,19.68
13165,16.12,25.98,19.68
13166,16.12,25.98,19.68
13167,16.12,25.98,19.68
13168,16.12,25.98,19.68
13169,16.12,25.98,19.68
13170,16.12,25.98,19.68
13171,16.12,25.98,19.68
13172,16.12,25.98,19.68
13173,16.12,25.98,19.68
13174,16.12,25.98,19.68
13175,16.12,25.98,19.68
13176,16.12,25.98,19.68
13177,16.12,25.98,19.68
13178,16.12,25.98,19.68
13179,16.12,25.98,19.68
13180,16.12,25.98,19.68
13181,16.12,25.98,19.68
13182,16.12,25.98,19.68
13183,16.12,25.98,19.68
13184,16.12,25.98,19.68
13185,16.12,25.98,19.68
13186,16.12,25.98,19.68
13187,16.12,25.98,19.68
13188,16.12,25.98,19.68
13189,16.12,25.98,19.68
13190,16.12,25.98,19.68
13191,16.12,25.98,19.68
13192,16.12,25.98,19.68
13193,16.12,25.98,19.68
13194,16.12,25.98,19.68
13195,16.12,25.98,19.68
13196,16.12,25.98,19.68
13197,16.12,25.98,19.68
13198,16.12,25.98,19.68
13199,16.12,25.98,19.68
13200,16.12,25.98,19.68
13201,16.12,25.98,19.68
13202,16.12,25.98,19.68
13203,16.12,25.98,19.68
13204,16.12,25.98,19.68
13205,16.12,25.98,19.68
13206,16.12,25.98,19.68
13207,16.12,25.98,19.68
13208,16.12,25.98,19.68
13209,16.12,25.98,19.68
13210,16.12,25.98,19.68
13211,16.12,25.98,19.68
13212,16.12,25.98,19.68
13213,16.12,25.98,19.68
13214,16.12,25.98,19.68
13215,16.12,25.98,19.68
13216,16.12,25.98,19.68
13217,16.12,25.98,19.68
13218,16.12,25.98,19.68
13219,16.12,25.98,19.68
13220,16.12,25.98,19.68
13221,16.12,25.98,19.68
13222,16.12,25.98,19.68
13223,16.12,25.98,19.68
13224,16.12,25.98,19.68
13225,16.12,25.98,19.68
13226,16.12,25.98,19.68
13227,16.12,25.98,19.68
13228,16.12,25.98,19.68
13229,16.12,25.98,19.68
13230,16.12,25.98,19.68
13231,16.12,25.98,19.68
13232,16.12,25.98,19.68
13233,16.12,25.98,19.68
13234,16.12,25.98,19.68
13235,16.12,25.98,19.68
13236,16.12,25.98,19.68
13237,16.12,25.98,19.68
13238,16.12,25.98,19.68
13239,16.12,25.98,19.68
13240,16.12,25.98,19.68
13241,16.12,25.98,19.68
13242,16.12,25.98,19.68
13243,16.12,25.98,19.68
13244,16.12,25.98,19.68
13245,16.12,25.98,19.68
13246,16.12,25.98,19.68
13247,16.12,25.98,19.68
13248,16.12,25.98,19.68
13249,16.12,25.98,19.68
13250,16.12,25.98,19.68
13251,16.12,25.98,19.68
13252,16.12,25.98,19.68
13253,16.12,25.98,19.68
13254,16.12,25.98,19.68
13255,16.12,25.98,19.68
13256,16.12,25.98,19.68
13257,16.12,25.98,19.68
13258,16.12,25.98,19.68
13259,16.12,25.98,19.68
13260,16.12,25.98,19.68
13261,16.12,25.98,19.68
13262,16.12,25.98,19.68
13263,16.12,25.98,19.68
13264,16.12,25.98,19.68
13265,16.12,25.98,19.68
13266,16.12,25.98,19.68
13267,16.12,25.98,19.68
13268,16.12,25.98,19.68
13269,16.12,25.98,19.68
13270,16.12,25.98,19.68
13271,16.12,25.98,19.68
13272,16.12,25.98,19.68
13273,16.12,25.98,19.68
13274,16.12,25.98,19.68
13275,16.12,25.98,19.68
13276,16.12,25.98,19.68
13277,16.12,25.98,19.68
13278,16.12,25.98,19.68
13279,16.12,25.98,19.68
13280,16.12,25.98,19.68
13281,16.12,25.98,19.68
13282,16.12,25.98,19.68
13283,16.12,25.98,19.68
13284,16.12,25.98,19.68
13285,16.12,25.98,19.68
13286,16.12,25.98,19.68
13287,16.12,25.98,19.68
13288,16.12,25.98,19.68
13289,16.12,25.98,19.68
13290,16.12,25.98,19.68
13291,16.12,25.98,19.68
13292,16.12,25.98,19.68
13293,16.12,25.98,19.68
13294,16.12,25.98,19.68
13295,16.12,25.98,19.68
13296,16.12,25.98,19.68
13297,16.12,25.98,19.68
13298,16.12,25.98,19.68
13299,16.12,25.98,19.68
13300,16.12,25.98,19.68
13301,16.12,25.98,19.68
13302,16.12,25.98,19.68
13303,16.12,25.98,19.68
13304,16.12,25.98,19.68
13305,16.12,25.98,19.68
13306,16.12,25.98,19.68
13307,16.12,25.98,19.68
13308,16.12,25.98,19.68
13309,16.12,25.98,19.68
13310,16.12,25.98,19.68
13311,16.12,25.98,19.68
13312,16.12,25.98,19.68
13313,16.12,25.98,19.68
13314,16.12,25.98,19.68
13315,16.12,25.98,19.68
13316,16.12,25.98,19.68
13317,16.12,25.98,19.68
13318,16.12,25.98,19.68
13319,16.12,25.98,19.68
13320,16.12,25.98,19.68
13321,16.12,25.98,19.68
13322,16.12,25.98,19.68
13323,16.12,25.98,19.68
13324,16.12,25.98,19.68
13325,16.12,25.98,19.68
13326,16.12,25.98,19.68
13327,16.12,25.98,19.68
13328,16.12,25.98,19.68
13329,16.12,25.98,19.68
13330,16.12,25.98,19.68
13331,16.12,25.98,19.68
13332,16.12,25.98,19.68
13333,16.12,25.98,19.68
13334,16.12,25.98,19.68
13335,16.12,25.98,19.68
13336,16.12,25.98,19.68
13337,16.12,25.98,19.68
13338,16.12,25.98,19.68
13339,16.12,25.98,19.68
13340,16.12,25.98,19.68
13341,16.12,25.98,19.68
13342,16.12,25.98,19.68
13343,16.12,25.98,19.68
13344,16.12,25.98,19.68
13345,16.12,25.98,19.68
13346,16.12,25.98,19.68
13347,16.12,25.98,19.68
13348,16.12,25.98,19.68
13349,16.12,25.98,19.68
13350,16.12,25.98,19.68
13351,16.12,25.98,19.68
13352,16.12,25.98,19.68
13353,16.12,25.98,19.68
13354,16.12,25.98,19.68
13355,16.12,25.98,19.68
13356,16.12,25.98,19.68
13357,16.12,25.98,19.68
13358,16.12,25.98,19.68
13359,16.12,25.98,19.68
13360,16.12,25.98,19.68
13361,16.12,25.98,19.68
13362,16.12,25.98,19.68
13363,16.12,25.98,19.68
13364,16.12,25.98,19.68
13365,16.12,25.98,19.68
13366,16.12,25.98,19.68
13367,16.12,25.98,19.68
13368,16.12,25.98,19.68
13369,16.12,25.98,19.68
13370,16.12,25.98,19.68
13371,16.12,25.98,19.68
13372,16.12,25.98,19.68
13373,16.12,25.98,19.68
13374,16.12,25.98,19.68
13375,16.12,25.98,19.68
13376,16.12,25.98,19.68
13377,16.12,25.98,19.68
13378,16.12,25.98,19.68
13379,16.12,25.98,19.68
13380,16.12,25.98,19.68
13381,16.12,25.98,19.68
13382,16.12,25.98,19.68
13383,16.12,25.98,19.68
13384,16.12,25.98,19.68
13385,16.12,25.98,19.68
13386,16.12,25.98,19.68
13387,16.12,25.98,19.68
13388,16.12,25.98,19.68
13389,16.12,25.98,19.68
13390,16.12,25.98,19.68
13391,16.12,25.98,19.68
13392,16.12,25.98,19.68
13393,16.12,25.98,19.68
13394,16.12,25.98,19.68
13395,16.12,25.98,19.68
13396,16.12,25.98,19.68
13397,16.12,25.98,19.68
13398,16.12,25.98,19.68
13399,16.12,25.98,19.68
13400,16.12,25.98,19.68
13401,16.12,25.98,19.68
13402,16.12,25.98,19.68
13403,16.12,25.98,19.68
13404,16.12,25.98,19.68
13405,16.12,25.98,19.68
13406,16.12,25.98,19.68
13407,16.12,25.98,19.68
13408,16.12,25.98,19.68
13409,16.12,25.98,19.68
13410,16.12,25.98,19.68
13411,16.12,25.98,19.68
13412,16.12,25.98,19.68
13413,16.12,25.98,19.68
13414,16.12,25.98,19.68
13415,16.12,25.98,19.68
13416,16.12,25.98,19.68
13417,16.12,25.98,19.68
13418,16.12,25.98,19.68
13419,16.12,25.98,19.68
13420,16.12,25.98,19.68
13421,16.12,25.98,19.68
13422,16.12,25.98,19.68
13423,16.12,25.98,19.68
13424,16.12,25.98,19.68
13425,16.12,25.98,19.68
13426,16.12,25.98,19.68
13427,16.12,25.98,19.68
13428,16.12,25.98,19.68
13429,16.12,25.98,19.68
13430,16.12,25.98,19.68
13431,16.12,25.98,19.68
13432,16.12,25.98,19.68
13433,16.12,25.98,19.68
13434,16.12,25.98,19.68
13435,16.12,25.98,19.68
13436,16.12,25.98,19.68
13437,16.12,25.98,19.68
13438,16.12,25.98,19.68
13439,16.12,25.98,19.68
13440,16.12,25.98,19.68
13441,16.12,25.98,19.68
13442,16.12,25.98,19.68
13443,16.12,25.98,19.68
13444,16.12,25.98,19.68
13445,16.12,25.98,19.68
13446,16.12,25.98,19.68
13447,16.12,25.98,19.68
13448,16.12,25.98,19.68
13449,16.12,25.98,19.68
13450,16.12,25.98,19.68
13451,16.12,25.98,19.68
13452,16.12,25.98,19.68
13453,16.12,25.98,19.68
13454,16.12,25.98,19.68
13455,16.12,25.98,19.68
13456,16.12,25.98,19.68
13457,16.12,25.98,19.68
13458,16.12,25.98,19.68
13459,16.12,25.98,19.68
13460,16.12,25.98,19.68
13461,16.12,25.98,19.68
13462,16.12,25.98,19.68
13463,16.12,25.98,19.68
13464,16.12,25.98,19.68
13465,16.12,25.98,19.68
13466,16.12,25.98,19.68
13467,16.12,25.98,19.68
13468,16.12,25.98,19.68
13469,16.12,25.98,19.68
13470,16.12,25.98,19.68
13471,16.12,25.98,19.68
13472,16.12,25.98,19.68
13473,16.12,25.98,19.68
13474,16.12,25.98,19.68
13475,16.12,25.98,19.68
13476,16.12,25.98,19.68
13477,16.12,25.98,19.68
13478,16.12,25.98,19.68
13479,16.12,25.98,19.68
13480,16.12,25.98,19.68
13481,16.12,25.98,19.68
13482,16.12,25.98,19.68
13483,16.12,25.98,19.68
13484,16.12,25.98,19.68
13485,16.12,25.98,19.68
13486,16.12,25.98,19.68
13487,16.12,25.98,19.68
13488,16.12,25.98,19.68
13489,16.12,25.98,19.68
13490,16.12,25.98,19.68
13491,16.12,25.98,19.68
13492,16.12,25.98,19.68
13493,16.12,25.98,19.68
13494,16.12,25.98,19.68
13495,16.12,25.98,19.68
13496,16.12,25.98,19.68
13497,16.12,25.98,19.68
13498,16.12,25.98,19.68
13499,16.12,25.98,19.68
13500,16.12,25.98,19.68
13501,16.12,25.98,19.68
13502,16.12,25.98,19.68
13503,16.12,25.98,19.68
13504,16.12,25.98,19.68
13505,16.12,25.98,19.68
13506,16.12,25.98,19.68
13507,16.12,25.98,19.68
13508,16.12,25.98,19.68
13509,16.12,25.98,19.68
13510,16.12,25.98,19.68
13511,16.12,25.98,19.68
13512,16.12,25.98,19.68
13513,16.12,25.98,19.68
13514,16.12,25.98,19.68
13515,16.12,25.98,19.68
13516,16.12,25.98,19.68
13517,16.12,25.98,19.68
13518,16.12,25.98,19.68
13519,16.12,25.98,19.68
13520,16.12,25.98,19.68
13521,16.12,25.98,19.68
13522,16.12,25.98,19.68
13523,16.12,25.98,19.68
13524,16.12,25.98,19.68
13525,16.12,25.98,19.68
13526,16.12,25.98,19.68
13527,16.12,25.98,19.68
13528,16.12,25.98,19.68
13529,16.12,25.98,19.68
13530,16.12,25.98,19.68
13531,16.12,25.98,19.68
13532,16.12,25.98,19.68
13533,16.12,25.98,19.68
13534,16.12,25.98,19.68
13535,16.12,25.98,19.68
13536,16.12,25.98,19.68
13537,16.12,25.98,19.68
13538,16.12,25.98,19.68
13539,16.12,25.98,19.68
13540,16.12,25.98,19.68
13541,16.12,25.98,19.68
13542,16.12,25.98,19.68
13543,16.12,25.98,19.68
13544,16.12,25.98,19.68
13545,16.12,25.98,19.68
13546,16.12,25.98,19.68
13547,16.12,25.98,19.68
13548,16.12,25.98,19.68
13549,16.12,25.98,19.68
13550,16.12,25.98,19.68
13551,16.12,25.98,19.68
13552,16.12,25.98,19.68
13553,16.12,25.98,19.68
13554,16.12,25.98,19.68
13555,16.12,25.98,19.68
13556,16.12,25.98,19.68
13557,16.12,25.98,19.68
13558,16.12,25.98,19.68
13559,16.12,25.98,19.68
13560,16.12,25.98,19.68
13561,16.12,25.98,19.68
13562,16.12,25.98,19.68
13563,16.12,25.98,19.68
13564,16.12,25.98,19.68
13565,16.12,25.98,19.68
13566,16.12,25.98,19.68
13567,16.12,25.98,19.68
13568,16.12,25.98,19.68
13569,16.12,25.98,19.68
13570,16.12,25.98,19.68
13571,16.12,25.98,19.68
13572,16.12,25.98,19.68
13573,16.12,25.98,19.68
13574,16.12,25.98,19.68
13575,16.12,25.98,19.68
13576,16.12,25.98,19.68
13577,16.12,25.98,19.68
13578,16.12,25.98,19.68
13579,16.12,25.98,19.68
13580,16.12,25.98,19.68
13581,16.12,25.98,19.68
13582,16.12,25.98,19.68
13583,16.12,25.98,19.68
13584,16.12,25.98,19.68
13585,16.12,25.98,19.68
13586,16.12,25.98,19.68
13587,16.12,25.98,19.68
13588,16.12,25.98,19.68
13589,16.12,25.98,19.68
13590,16.12,25.98,19.68
13591,16.12,25.98,19.68
13592,16.12,25.98,19.68
13593,16.12,25.98,19.68
13594,16.12,25.98,19.68
13595,16.12,25.98,19.68
13596,16.12,25.98,19.68
13597,16.12,25.98,19.68
13598,16.12,25.98,19.68
13599,16.12,25.98,19.68
13600,16.12,25.98,19.68
13601,16.12,25.98,19.68
13602,16.12,25.98,19.68
13603,16.12,25.98,19.68
13604,16.12,25.98,19.68
13605,16.12,25.98,19.68
13606,16.12,25.98,19.68
13607,16.12,25.98,19.68
13608,16.12,25.98,19.68
13609,16.12,25.98,19.68
13610,16.12,25.98,19.68
13611,16.12,25.98,19.68
13612,16.12,25.98,19.68
13613,16.12,25.98,19.68
13614,16.12,25.98,19.68
13615,16.12,25.98,19.68
13616,16.12,25.98,19.68
13617,16.12,25.98,19.68
13618,16.12,25.98,19.68
13619,16.12,25.98,19.68
13620,16.12,25.98,19.68
13621,16.12,25.98,19.68
13622,16.12,25.98,19.68
13623,16.12,25.98,19.68
13624,16.12,25.98,19.68
13625,16.12,25.98,19.68
13626,16.12,25.98,19.68
13627,16.12,25.98,19.68
13628,16.12,25.98,19.68
13629,16.12,25.98,19.68
13630,16.12,25.98,19.68
13631,16.12,25.98,19.68
13632,16.12,25.98,19.68
13633,16.12,25.98,19.68
13634,16.12,25.98,19.68
13635,16.12,25.98,19.68
13636,16.12,25.98,19.68
13637,16.12,25.98,19.68
13638,16.12,25.98,19.68
13639,16.12,25.98,19.68
13640,16.12,25.98,19.68
13641,16.12,25.98,19.68
13642,16.12,25.98,19.68
13643,16.12,25.98,19.68
13644,16.12,25.98,19.68
13645,16.12,25.98,19.68
13646,16.12,25.98,19.68
13647,16.12,25.98,19.68
13648,16.12,25.98,19.68
13649,16.12,25.98,19.68
13650,16.12,25.98,19.68
13651,16.12,25.98,19.68
13652,16.12,25.98,19.68
13653,16.12,25.98,19.68
13654,16.12,25.98,19.68
13655,16.12,25.98,19.68
13656,16.12,25.98,19.68
13657,16.12,25.98,19.68
13658,16.12,25.98,19.68
13659,16.12,25.98,19.68
13660,16.12,25.98,19.68
13661,16.12,25.98,19.68
13662,16.12,25.98,19.68
13663,16.12,25.98,19.68
13664,16.12,25.98,19.68
13665,16.12,25.98,19.68
13666,16.12,25.98,19.68
13667,16.12,25.98,19.68
13668,16.12,25.98,19.68
13669,16.12,25.98,19.68
13670,16.12,25.98,19.68
13671,16.12,25.98,19.68
13672,16.12,25.98,19.68
13673,16.12,25.98,19.68
13674,16.12,25.98,19.68
13675,16.12,25.98,19.68
13676,16.12,25.98,19.68
13677,16.12,25.98,19.68
13678,16.12,25.98,19.68
13679,16.12,25.98,19.68
13680,16.12,25.98,19.68
13681,16.12,25.98,19.68
13682,16.12,25.98,19.68
13683,16.12,25.98,19.68
13684,16.12,25.98,19.68
13685,16.12,25.98,19.68
13686,16.12,25.98,19.68
13687,16.12,25.98,19.68
13688,16.12,25.98,19.68
13689,16.12,25.98,19.68
13690,16.12,25.98,19.68
13691,16.12,25.98,19.68
13692,16.12,25.98,19.68
13693,16.12,25.98,19.68
13694,16.12,25.98,19.68
13695,16.12,25.98,19.68
13696,16.12,25.98,19.68
13697,16.12,25.98,19.68
13698,16.12,25.98,19.68
13699,16.12,25.98,19.68
13700,16.12,25.98,19.68
13701,16.12,25.98,19.68
13702,16.12,25.98,19.68
13703,16.12,25.98,19.68
13704,16.12,25.98,19.68
13705,16.12,25.98,19.68
13706,16.12,25.98,19.68
13707,16.12,25.98,19.68
13708,16.12,25.98,19.68
13709,16.12,25.98,19.68
13710,16.12,25.98,19.68
13711,16.12,25.98,19.68
13712,16.12,25.98,19.68
13713,16.12,25.98,19.68
13714,16.12,25.98,19.68
13715,16.12,25.98,19.68
13716,16.12,25.98,19.68
13717,16.12,25.98,19.68
13718,16.12,25.98,19.68
13719,16.12,25.98,19.68
13720,16.12,25.98,19.68
13721,16.12,25.98,19.68
13722,16.12,25.98,19.68
13723,16.12,25.98,19.68
13724,16.12,25.98,19.68
13725,16.12,25.98,19.68
13726,16.12,25.98,19.68
13727,16.12,25.98,19.68
13728,16.12,25.98,19.68
13729,16.12,25.98,19.68
13730,16.12,25.98,19.68
13731,16.12,25.98,19.68
13732,16.12,25.98,19.68
13733,16.12,25.98,19.68
13734,16.12,25.98,19.68
13735,16.12,25.98,19.68
13736,16.12,25.98,19.68
13737,16.12,25.98,19.68
13738,16.12,25.98,19.68
13739,16.12,25.98,19.68
13740,16.12,25.98,19.68
13741,16.12,25.98,19.68
13742,16.12,25.98,19.68
13743,16.12,25.98,19.68
13744,16.12,25.98,19.68
13745,16.12,25.98,19.68
13746,16.12,25.98,19.68
13747,16.12,25.98,19.68
13748,16.12,25.98,19.68
13749,16.12,25.98,19.68
13750,16.12,25.98,19.68
13751,16.12,25.98,19.68
13752,16.12,25.98,19.68
13753,16.12,25.98,19.68
13754,16.12,25.98,19.68
13755,16.12,25.98,19.68
13756,16.12,25.98,19.68
13757,16.12,25.98,19.68
13758,16.12,25.98,19.68
13759,16.12,25.98,19.68
13760,16.12,25.98,19.68
13761,16.12,25.98,19.68
13762,16.12,25.98,19.68
13763,16.12,25.98,19.68
13764,16.12,25.98,19.68
13765,16.12,25.98,19.68
13766,16.12,25.98,19.68
13767,16.12,25.98,19.68
13768,16.12,25.98,19.68
13769,16.12,25.98,19.68
13770,16.12,25.98,19.68
13771,16.12,25.98,19.68
13772,16.12,25.98,19.68
13773,16.12,25.98,19.68
13774,16.12,25.98,19.68
13775,16.12,25.98,19.68
13776,16.12,25.98,19.68
13777,16.12,25.98,19.68
13778,16.12,25.98,19.68
13779,16.12,25.98,19.68
13780,16.12,25.98,19.68
13781,16.12,25.98,19.68
13782,16.12,25.98,19.68
13783,16.12,25.98,19.68
13784,16.12,25.98,19.68
13785,16.12,25.98,19.68
13786,16.12,25.98,19.68
13787,16.12,25.98,19.68
13788,16.12,25.98,19.68
13789,16.12,25.98,19.68
13790,16.12,25.98,19.68
13791,16.12,25.98,19.68
13792,16.12,25.98,19.68
13793,16.12,25.98,19.68
13794,16.12,25.98,19.68
13795,16.12,25.98,19.68
13796,16.12,25.98,19.68
13797,16.12,25.98,19.68
13798,16.12,25.98,19.68
13799,16.12,25.98,19.68
13800,16.12,25.98,19.68
13801,16.12,25.98,19.68
13802,16.12,25.98,19.68
13803,16.12,25.98,19.68
13804,16.12,25.98,19.68
13805,18.63,25.98,19.68
13806,18.63,25.98,19.68
13807,18.63,25.98,19.68
13808,18.63,25.98,19.68
13809,18.63,25.98,19.68
13810,18.63,25.98,19.68
13811,18.63,25.98,19.68
13812,18.63,25.98,19.68
13813,18.63,25.98,19.68
13814,18.63,25.98,19.68
13815,18.63,25.98,19.68
13816,18.63,25.98,19.68
13817,18.63,25.98,19.68
13818,18.63,25.98,19.68
13819,18.63,25.98,19.68
13820,18.63,25.98,19.68
13821,18.63,25.98,19.68
13822,18.63,25.98,19.68
13823,18.63,25.98,19.68
13824,18.63,25.98,19.68
13825,18.63,25.98,19.68
13826,18.63,25.98,19.68
13827,18.63,25.98,19.68
13828,18.63,25.98,19.68
13829,18.63,25.98,19.68
13830,18.63,25.98,19.68
13831,18.63,25.98,19.68
13832,18.63,25.98,19.68
13833,18.63,25.98,19.68
13834,18.63,25.98,19.68
13835,18.63,25.98,19.68
13836,18.63,25.98,19.68
13837,18.63,25.98,19.68
13838,18.63,25.98,19.68
13839,18.63,25.98,19.68
13840,18.63,25.98,19.68
13841,18.63,25.98,19.68
13842,18.63,25.98,19.68
13843,18.63,25.98,19.68
13844,18.63,25.98,19.68
13845,18.63,25.98,19.68
13846,18.63,25.98,19.68
13847,18.63,25.98,19.68
13848,18.63,25.98,19.68
13849,18.63,25.98,19.68
13850,18.63,25.98,19.68
13851,18.63,25.98,19.68
13852,18.63,25.98,19.68
13853,18.63,25.98,19.68
13854,18.63,25.98,19.68
13855,18.63,25.98,19.68
13856,18.63,25.98,19.68
13857,18.63,25.98,19.68
13858,18.63,25.98,19.68
13859,18.63,25.98,19.68
13860,18.63,25.98,19.68
13861,18.63,25.98,19.68
13862,18.63,25.98,19.68
13863,18.63,25.98,19.68
13864,18.63,25.98,19.68
13865,18.63,25.98,19.68
13866,18.63,25.98,19.68
13867,18.63,25.98,19.68
13868,18.63,25.98,19.68
13869,18.63,25.98,19.68
13870,18.63,25.98,19.68
13871,18.63,25.98,19.68
13872,18.63,25.98,19.68
13873,18.63,25.98,19.68
13874,18.63,25.98,19.68
13875,18.63,25.98,19.68
13876,18.63,25.98,19.68
13877,18.63,25.98,19.68
13878,18.63,25.98,19.68
13879,18.63,25.98,19.68
13880,18.63,25.98,19.68
13881,18.63,25.98,19.68
13882,18.63,25.98,19.68
13883,18.63,25.98,19.68
13884,18.63,25.98,19.68
13885,18.63,25.98,19.68
13886,18.63,25.98,19.68
13887,18.63,25.98,19.68
13888,18.63,25.98,19.68
13889,18.63,25.98,19.68
13890,18.63,25.98,19.68
13891,18.63,25.98,19.68
13892,18.63,25.98,19.68
13893,18.63,25.98,19.68
13894,18.63,25.98,19.68
13895,18.63,25.98,19.68
13896,18.63,25.98,19.68
13897,18.63,25.98,19.68
13898,18.63,25.98,19.68
13899,18.63,25.98,19.68
13900,18.63,25.98,19.68
13901,18.63,25.98,19.68
13902,18.63,25.98,19.68
13903,18.63,25.98,19.68
13904,18.63,25.98,19.68
13905,18.63,25.98,19.68
13906,18.63,25.98,19.68
13907,18.63,25.98,19.68
13908,18.63,25.98,19.68
13909,18.63,25.98,19.68
13910,18.63,25.98,19.68
13911,18.63,25.98,19.68
13912,18.63,25.98,19.68
13913,18.63,25.98,19.68
13914,18.63,25.98,19.68
13915,18.63,25.98,19.68
13916,18.63,25.98,19.68
13917,18.63,25.98,19.68
13918,18.63,25.98,19.68
13919,18.63,25.98,19.68
13920,18.63,25.98,19.68
13921,18.63,25.98,19.68
13922,18.63,25.98,19.68
13923,18.63,25.98,19.68
13924,18.63,25.98,19.68
13925,18.63,25.98,19.68
13926,18.63,25.98,19.68
13927,18.63,25.98,19.68
13928,18.63,25.98,19.68
13929,18.63,25.98,19.68
13930,18.63,25.98,19.68
13931,18.63,25.98,19.68
13932,18.63,25.98,19.68
13933,18.63,25.98,19.68
13934,18.63,25.98,19.68
13935,18.63,25.98,19.68
13936,18.63,25.98,19.68
13937,18.63,25.98,19.68
13938,18.63,25.98,19.68
13939,18.63,25.98,19.68
13940,18.63,25.98,19.68
13941,18.63,25.98,19.68
13942,18.63,25.98,19.68
13943,18.63,25.98,19.68
13944,18.63,25.98,19.68
13945,18.63,25.98,19.68
13946,18.63,25.98,19.68
13947,18.63,25.98,19.68
13948,18.63,25.98,19.68
13949,18.63,25.98,19.68
13950,18.63,25.98,19.68
13951,18.63,25.98,19.68
13952,18.63,25.98,19.68
13953,18.63,25.98,19.68
13954,18.63,25.98,19.68
13955,18.63,25.98,19.68
13956,18.63,25.98,19.68
13957,18.63,25.98,19.68
13958,18.63,25.98,19.68
13959,18.63,25.98,19.68
13960,18.63,25.98,19.68
13961,18.63,25.98,19.68
13962,18.63,25.98,19.68
13963,18.63,25.98,19.68
13964,18.63,25.98,19.68
13965,18.63,25.98,19.68
13966,18.63,25.98,19.68
13967,18.63,25.98,19.68
13968,18.63,25.98,19.68
13969,18.63,25.98,19.68
13970,18.63,25.98,19.68
13971,18.63,25.98,19.68
13972,18.63,25.98,19.68
13973,18.63,25.98,19.68
13974,18.63,25.98,19.68
13975,18.63,25.98,19.68
13976,18.63,25.98,19.68
13977,18.63,25.98,19.68
13978,18.63,25.98,19.68
13979,18.63,25.98,19.68
13980,18.63,25.98,19.68
13981,18.63,25.98,19.68
13982,18.63,25.98,19.68
13983,18.63,25.98,19.68
13984,18.63,25.98,19.68
13985,18.63,25.98,19.68
13986,18.63,25.98,19.68
13987,18.63,25.98,19.68
13988,18.63,25.98,19.68
13989,18.63,25.98,19.68
13990,18.63,25.98,19.68
13991,18.63,25.98,19.68
13992,18.63,25.98,19.68
13993,18.63,25.98,19.68
13994,18.63,25.98,19.68
13995,18.63,25.98,19.68
13996,18.63,25.98,19.68
13997,18.63,25.98,19.68
13998,18.63,25.98,19.68
13999,18.63,25.98,19.68
14000,18.63,25.98,19.68
14001,18.63,25.98,19.68
14002,18.63,25.98,19.68
14003,18.63,25.98,19.68
14004,18.63,25.98,19.68
14005,18.63,25.98,19.68
14006,18.63,25.98,19.68
14007,18.63,25.98,19.68
14008,18.63,25.98,19.68
14009,18.63,25.98,19.68
14010,18.63,25.98,19.68
14011,18.63,25.98,19.68
14012,18.63,25.98,19.68
14013,18.63,25.98,19.68
14014,18.63,25.98,19.68
14015,18.63,25.98,19.68
14016,18.63,25.98,19.68
14017,18.63,25.98,19.68
14018,18.63,25.98,19.68
14019,18.63,25.98,19.68
14020,18.63,25.98,19.68
14021,18.63,25.98,19.68
14022,18.63,25.98,19.68
14023,18.63,25.98,19.68
14024,18.63,25.98,19.68
14025,18.63,25.98,19.68
14026,18.63,25.98,19.68
