time,lane_exit_A,lane_exit_B,lane_exit_C
7434,17.34,-1.0,16.37
7435,17.34,-1.0,16.37
7436,17.34,-1.0,16.37
7437,17.34,-1.0,16.37
7438,17.34,-1.0,16.37
7439,17.34,-1.0,16.37
7440,17.34,-1.0,16.37
7441,17.34,-1.0,16.37
7442,17.34,-1.0,16.37
7443,17.34,-1.0,16.37
7444,17.34,-1.0,16.37
7445,17.34,-1.0,16.37
7446,17.34,-1.0,16.37
7447,17.34,-1.0,16.37
7448,17.34,-1.0,16.37
7449,17.34,-1.0,16.37
7450,17.34,-1.0,16.37
7451,16.48,-1.0,16.37
7452,16.48,-1.0,16.37
7453,16.48,-1.0,16.37
7454,16.48,-1.0,16.37
7455,16.48,-1.0,16.37
7456,16.48,-1.0,16.37
7457,16.48,-1.0,16.37
7458,16.48,-1.0,16.37
7459,13.13,-1.0,16.37
7460,13.13,-1.0,16.37
7461,13.13,-1.0,16.37
7462,13.13,-1.0,16.37
7463,13.13,-1.0,16.37
7464,13.13,-1.0,16.37
7465,13.13,-1.0,16.37
7466,13.13,-1.0,16.37
7467,13.13,-1.0,16.37
7468,13.13,-1.0,16.37
7469,13.13,-1.0,16.37
7470,13.13,-1.0,16.37
7471,13.13,-1.0,16.37
7472,13.13,-1.0,16.37
7473,13.13,-1.0,14.73
7474,13.13,-1.0,14.73
7475,13.13,-1.0,14.73
7476,13.13,-1.0,14.13
7477,13.13,-1.0,14.13
7478,13.13,-1.0,14.13
7479,13.13,-1.0,14.13
7480,13.13,-1.0,14.13
7481,13.13,-1.0,14.13
7482,13.13,-1.0,14.13
7483,13.13,-1.0,14.13
7484,13.13,-1.0,14.13
7485,13.13,-1.0,14.13
7486,13.13,-1.0,14.13
7487,13.13,-1.0,14.13
7488,13.13,-1.0,18.71
7489,13.13,-1.0,18.71
7490,13.13,-1.0,18.71
7491,13.13,-1.0,18.71
7492,13.13,-1.0,18.02
7493,13.13,-1.0,18.02
7494,13.13,-1.0,18.02
7495,13.13,-1.0,18.02
7496,13.13,-1.0,18.02
7497,13.13,-1.0,18.02
7498,13.13,-1.0,18.02
7499,13.13,-1.0,18.02
7500,13.13,-1.0,18.02
7501,13.13,-1.0,18.02
7502,13.13,-1.0,18.02
7503,13.13,-1.0,18.02
7504,13.13,-1.0,18.02
7505,13.13,-1.0,18.02
7506,13.13,-1.0,18.02
7507,13.13,-1.0,18.02
7508,13.13,-1.0,18.02
7509,13.13,-1.0,18.02
7510,13.13,-1.0,18.02
7511,13.13,-1.0,18.02
7512,13.13,-1.0,18.02
7513,13.13,-1.0,18.02
7514,13.13,-1.0,18.02
7515,13.13,-1.0,18.02
7516,13.13,-1.0,18.02
7517,13.13,-1.0,18.02
7518,13.13,-1.0,18.02
7519,13.13,-1.0,18.02
7520,13.13,-1.0,18.02
7521,13.13,-1.0,18.02
7522,13.13,-1.0,18.02
7523,13.13,-1.0,18.02
7524,13.13,-1.0,15.84
7525,13.13,-1.0,15.84
7526,13.13,-1.0,15.84
7527,13.13,-1.0,15.84
7528,13.13,-1.0,15.84
7529,13.13,-1.0,15.84
7530,13.13,-1.0,15.84
7531,13.13,-1.0,15.84
7532,13.13,-1.0,15.84
7533,13.13,-1.0,15.84
7534,13.13,-1.0,15.84
7535,13.13,-1.0,15.84
7536,13.13,-1.0,15.84
7537,13.13,-1.0,15.84
7538,13.13,-1.0,15.84
7539,13.13,-1.0,15.84
7540,13.13,-1.0,17.44
7541,13.13,-1.0,17.44
7542,13.13,-1.0,17.44
7543,13.13,-1.0,17.44
7544,13.13,-1.0,16.37
7545,13.13,-1.0,16.37
7546,13.13,-1.0,16.37
7547,13.13,-1.0,16.37
7548,13.13,-1.0,16.37
7549,13.13,-1.0,16.37
7550,13.13,-1.0,16.37
7551,13.13,-1.0,16.37
7552,13.13,-1.0,16.37
7553,13.13,-1.0,16.37
7554,13.13,-1.0,16.37
7555,13.13,-1.0,16.37
7556,13.13,-1.0,16.37
7557,13.13,-1.0,16.37
7558,13.13,-1.0,16.37
7559,13.13,-1.0,16.37
7560,13.13,-1.0,16.37
7561,13.13,-1.0,16.37
7562,13.13,-1.0,16.37
7563,13.13,-1.0,16.37
7564,13.13,-1.0,16.37
7565,13.13,-1.0,16.37
7566,13.13,-1.0,16.37
7567,13.13,-1.0,16.37
7568,13.13,-1.0,16.37
7569,13.13,-1.0,16.37
7570,13.13,-1.0,16.37
7571,13.13,-1.0,16.37
7572,13.13,-1.0,16.37
7573,13.13,-1.0,16.37
7574,13.13,-1.0,16.37
7575,13.13,-1.0,16.37
7576,13.13,-1.0,16.0
7577,13.13,-1.0,16.0
7578,13.13,-1.0,16.0
7579,13.13,-1.0,15.62
7580,13.13,-1.0,15.62
7581,13.13,-1.0,15.62
7582,13.13,-1.0,16.2
7583,13.13,-1.0,16.2
7584,13.13,-1.0,16.2
7585,13.13,-1.0,15.8
7586,13.13,-1.0,15.8
7587,13.13,-1.0,15.8
7588,13.13,-1.0,15.8
7589,13.13,-1.0,15.8
7590,13.13,-1.0,15.8
7591,13.13,-1.0,15.8
7592,13.13,-1.0,15.8
7593,13.13,-1.0,15.8
7594,13.13,-1.0,15.8
7595,13.13,-1.0,20.52
7596,13.13,-1.0,20.52
7597,13.13,-1.0,20.52
7598,13.13,-1.0,20.52
7599,13.13,-1.0,20.52
7600,13.13,-1.0,20.52
7601,13.13,-1.0,20.52
7602,13.13,-1.0,20.52
7603,13.13,-1.0,20.52
7604,13.13,-1.0,20.52
7605,13.13,-1.0,20.52
7606,13.13,-1.0,20.52
7607,13.13,-1.0,20.52
7608,13.13,-1.0,20.52
7609,13.13,-1.0,20.52
7610,13.13,-1.0,20.52
7611,13.13,-1.0,20.52
7612,13.13,-1.0,20.52
7613,13.13,-1.0,20.52
7614,13.13,-1.0,20.52
7615,13.13,-1.0,20.52
7616,13.13,-1.0,20.52
7617,13.13,-1.0,20.52
7618,13.13,-1.0,20.52
7619,13.13,-1.0,20.52
7620,13.13,-1.0,20.52
7621,13.13,-1.0,20.52
7622,13.13,-1.0,20.52
7623,13.13,-1.0,20.52
7624,13.13,-1.0,20.52
7625,13.13,-1.0,20.52
7626,13.13,-1.0,20.52
7627,13.13,-1.0,19.8
7628,13.13,-1.0,19.8
7629,13.13,-1.0,19.8
7630,13.13,-1.0,18.57
7631,13.13,-1.0,18.57
7632,13.13,-1.0,18.57
7633,13.13,-1.0,18.57
7634,13.13,-1.0,18.57
7635,13.13,-1.0,18.57
7636,13.13,-1.0,18.57
7637,13.13,-1.0,19.62
7638,13.13,-1.0,19.62
7639,13.13,-1.0,19.62
7640,13.13,-1.0,18.83
7641,13.13,-1.0,18.83
7642,13.13,-1.0,18.83
7643,13.13,-1.0,18.83
7644,13.13,-1.0,18.83
7645,13.13,-1.0,18.83
7646,13.13,-1.0,18.83
7647,13.13,-1.0,18.83
7648,13.13,-1.0,18.83
7649,13.13,-1.0,18.83
7650,13.13,-1.0,18.83
7651,13.13,-1.0,18.83
7652,13.13,-1.0,18.83
7653,13.13,-1.0,18.83
7654,13.13,-1.0,18.83
7655,13.13,-1.0,18.83
7656,13.13,-1.0,18.83
7657,13.13,-1.0,18.83
7658,13.13,-1.0,18.83
7659,13.13,-1.0,18.83
7660,13.13,-1.0,18.83
7661,13.13,-1.0,18.83
7662,13.13,-1.0,18.83
7663,13.13,-1.0,18.83
7664,13.13,-1.0,18.83
7665,13.13,-1.0,18.83
7666,13.13,-1.0,18.83
7667,13.13,-1.0,18.83
7668,13.13,-1.0,18.83
7669,13.13,-1.0,18.83
7670,13.13,-1.0,18.83
7671,13.13,-1.0,18.83
7672,13.13,-1.0,18.83
7673,13.13,-1.0,18.83
7674,13.13,-1.0,18.83
7675,13.13,-1.0,18.83
7676,13.13,-1.0,18.83
7677,13.13,-1.0,18.83
7678,13.13,-1.0,18.83
7679,13.13,-1.0,18.83
7680,13.13,-1.0,18.83
7681,13.13,-1.0,18.83
7682,13.13,-1.0,18.83
7683,13.13,-1.0,18.83
7684,13.13,-1.0,18.83
7685,13.13,-1.0,18.83
7686,13.13,-1.0,18.83
7687,13.13,-1.0,18.83
7688,13.13,-1.0,18.83
7689,13.13,-1.0,18.83
7690,13.13,-1.0,18.83
7691,13.13,-1.0,18.83
7692,13.13,-1.0,18.83
7693,13.13,-1.0,18.83
7694,13.13,-1.0,17.06
7695,13.13,-1.0,17.06
7696,13.13,-1.0,17.06
7697,13.13,-1.0,17.06
7698,13.13,-1.0,17.06
7699,13.13,-1.0,17.06
7700,13.13,-1.0,17.06
7701,13.13,-1.0,17.06
7702,13.13,-1.0,17.06
7703,13.13,-1.0,17.06
7704,13.13,-1.0,17.06
7705,13.13,-1.0,17.06
7706,13.13,-1.0,17.06
7707,13.13,-1.0,26.25
7708,13.13,-1.0,26.25
7709,13.13,-1.0,26.25
7710,13.13,-1.0,26.25
7711,13.13,-1.0,26.25
7712,13.13,-1.0,26.25
7713,13.13,-1.0,26.25
7714,13.13,-1.0,26.25
7715,13.13,-1.0,26.25
7716,13.13,-1.0,26.25
7717,13.13,-1.0,26.25
7718,13.13,-1.0,26.25
7719,13.13,-1.0,26.25
7720,13.13,-1.0,26.25
7721,13.13,-1.0,26.25
7722,13.13,-1.0,26.25
7723,13.13,-1.0,26.25
7724,13.13,-1.0,26.25
7725,13.13,-1.0,26.25
7726,13.13,-1.0,26.25
7727,13.13,-1.0,26.25
7728,13.13,-1.0,26.25
7729,13.13,-1.0,26.25
7730,13.13,-1.0,26.25
7731,13.13,-1.0,26.25
7732,13.13,-1.0,26.25
7733,13.13,-1.0,26.25
7734,13.13,-1.0,26.25
7735,13.13,-1.0,26.25
7736,13.13,-1.0,26.25
7737,13.13,-1.0,26.25
7738,13.13,-1.0,26.25
7739,13.13,-1.0,26.25
7740,13.13,-1.0,26.25
7741,13.13,-1.0,26.25
7742,13.13,-1.0,26.25
7743,13.13,-1.0,26.25
7744,13.13,-1.0,26.25
7745,13.13,-1.0,26.25
7746,13.13,-1.0,26.25
7747,13.13,-1.0,26.25
7748,13.13,-1.0,26.25
7749,13.13,-1.0,26.25
7750,13.13,-1.0,26.25
7751,13.13,-1.0,26.25
7752,13.13,-1.0,26.25
7753,13.13,-1.0,20.49
7754,13.13,-1.0,20.49
7755,13.13,-1.0,20.49
7756,13.13,-1.0,20.49
7757,13.13,-1.0,20.49
7758,13.13,-1.0,20.49
7759,13.13,-1.0,20.49
7760,13.13,-1.0,20.49
7761,13.13,-1.0,20.49
7762,13.13,-1.0,20.49
7763,13.13,-1.0,20.49
7764,13.13,-1.0,20.49
7765,13.13,-1.0,20.49
7766,13.13,-1.0,20.49
7767,13.13,-1.0,20.49
7768,13.13,-1.0,20.49
7769,13.13,-1.0,20.49
7770,13.13,-1.0,20.49
7771,13.13,-1.0,20.49
7772,13.13,-1.0,20.49
7773,13.13,-1.0,20.49
7774,13.13,-1.0,20.49
7775,13.13,-1.0,20.49
7776,13.13,-1.0,20.49
7777,13.13,-1.0,20.49
7778,13.13,-1.0,20.49
7779,13.13,-1.0,20.49
7780,13.13,-1.0,20.49
7781,13.13,-1.0,20.49
7782,13.13,-1.0,20.49
7783,13.13,-1.0,20.49
7784,13.13,-1.0,20.49
7785,13.13,-1.0,20.49
7786,13.13,-1.0,20.49
7787,13.13,-1.0,20.49
7788,13.13,-1.0,20.49
7789,13.13,-1.0,20.49
7790,13.13,-1.0,20.49
7791,13.13,-1.0,20.49
7792,13.13,-1.0,20.49
7793,13.13,-1.0,20.49
7794,13.13,-1.0,20.49
7795,13.13,-1.0,20.49
7796,13.13,-1.0,20.49
7797,13.13,-1.0,20.49
7798,13.13,-1.0,20.49
7799,13.13,-1.0,20.49
7800,13.13,-1.0,20.49
7801,13.13,-1.0,20.49
7802,13.13,-1.0,20.49
7803,13.13,-1.0,20.49
7804,13.13,-1.0,20.49
7805,13.13,-1.0,20.49
7806,13.13,-1.0,20.49
7807,13.13,-1.0,20.49
7808,13.13,-1.0,20.49
7809,20.82,-1.0,20.49
7810,20.82,-1.0,20.49
7811,20.82,-1.0,20.49
7812,20.82,-1.0,20.49
7813,20.82,-1.0,25.16
7814,20.82,-1.0,25.16
7815,20.82,-1.0,25.16
7816,20.82,-1.0,25.16
7817,20.82,-1.0,25.16
7818,20.82,-1.0,25.16
7819,20.82,-1.0,25.16
7820,20.82,-1.0,25.16
7821,20.82,-1.0,25.16
7822,20.82,-1.0,25.16
7823,20.82,-1.0,25.16
7824,20.82,-1.0,25.16
7825,20.82,-1.0,25.16
7826,20.82,-1.0,25.16
7827,20.82,-1.0,25.16
7828,20.82,-1.0,25.16
7829,20.82,-1.0,25.16
7830,20.82,-1.0,25.16
7831,20.82,-1.0,25.16
7832,20.82,-1.0,25.16
7833,20.82,-1.0,25.16
7834,20.82,-1.0,25.16
7835,20.82,-1.0,25.16
7836,20.82,-1.0,25.16
7837,20.82,-1.0,25.16
7838,20.82,-1.0,25.16
7839,20.82,-1.0,25.16
7840,20.82,-1.0,25.16
7841,20.82,-1.0,25.16
7842,20.82,-1.0,25.16
7843,20.82,-1.0,25.16
7844,20.82,-1.0,17.64
7845,20.82,-1.0,17.64
7846,20.82,-1.0,17.64
7847,20.82,-1.0,18.28
7848,20.82,-1.0,18.28
7849,20.82,-1.0,18.28
7850,20.82,-1.0,18.04
7851,20.82,-1.0,18.04
7852,20.82,-1.0,18.04
7853,20.82,-1.0,18.04
7854,20.82,-1.0,18.04
7855,20.82,-1.0,18.04
7856,20.82,-1.0,18.04
7857,20.82,-1.0,18.04
7858,20.82,-1.0,18.04
7859,20.82,-1.0,18.04
7860,20.82,-1.0,18.04
7861,20.82,-1.0,18.04
7862,20.82,-1.0,18.04
7863,20.82,-1.0,18.04
7864,20.82,-1.0,18.04
7865,20.82,-1.0,18.04
7866,20.82,-1.0,18.04
7867,20.82,-1.0,18.04
7868,20.82,-1.0,18.04
7869,20.82,-1.0,18.04
7870,20.82,-1.0,18.04
7871,20.82,-1.0,18.04
7872,20.82,-1.0,18.04
7873,20.82,-1.0,18.04
7874,20.82,-1.0,18.04
7875,20.82,-1.0,18.04
7876,20.82,-1.0,18.04
7877,20.82,-1.0,18.04
7878,20.82,-1.0,18.04
7879,20.82,-1.0,18.04
7880,20.82,-1.0,18.04
7881,20.82,-1.0,18.04
7882,20.82,-1.0,18.04
7883,20.82,-1.0,18.04
7884,20.82,-1.0,18.04
7885,20.82,-1.0,18.04
7886,20.82,-1.0,18.04
7887,20.82,-1.0,18.04
7888,20.82,-1.0,18.04
7889,20.82,-1.0,18.04
7890,20.82,-1.0,18.04
7891,20.82,-1.0,18.04
7892,20.82,-1.0,18.04
7893,20.82,-1.0,18.04
7894,20.82,-1.0,18.04
7895,20.82,-1.0,18.04
7896,20.82,-1.0,18.04
7897,20.82,-1.0,18.04
7898,20.82,-1.0,18.04
7899,20.82,-1.0,18.04
7900,20.82,-1.0,18.04
7901,20.82,-1.0,18.04
7902,20.82,-1.0,18.04
7903,20.82,-1.0,18.04
7904,20.82,-1.0,18.04
7905,20.82,-1.0,18.04
7906,20.82,-1.0,18.04
7907,20.82,-1.0,18.04
7908,20.82,-1.0,18.04
7909,20.82,-1.0,18.04
7910,20.82,-1.0,18.04
7911,20.82,-1.0,18.04
7912,20.82,-1.0,19.84
7913,20.82,-1.0,19.84
7914,20.82,-1.0,19.84
7915,20.82,-1.0,19.25
7916,20.82,-1.0,19.25
7917,20.82,-1.0,19.25
7918,20.82,-1.0,19.25
7919,20.82,-1.0,19.25
7920,20.82,-1.0,19.25
7921,20.82,-1.0,19.25
7922,20.82,-1.0,19.25
7923,20.82,-1.0,19.25
7924,20.82,-1.0,19.25
7925,20.82,-1.0,19.25
7926,20.82,-1.0,19.25
7927,20.82,-1.0,19.25
7928,20.82,-1.0,19.25
7929,20.82,-1.0,19.25
7930,20.82,-1.0,19.25
7931,20.82,-1.0,19.25
7932,20.82,-1.0,19.25
7933,20.82,-1.0,19.25
7934,20.82,-1.0,19.25
7935,20.82,-1.0,19.25
7936,20.82,-1.0,19.25
7937,20.82,-1.0,19.25
7938,20.82,-1.0,19.25
7939,20.82,-1.0,19.25
7940,20.82,-1.0,19.25
7941,20.82,-1.0,19.25
7942,20.82,-1.0,19.25
7943,20.82,-1.0,19.25
7944,20.82,-1.0,19.25
7945,20.82,-1.0,15.96
7946,20.82,-1.0,15.96
7947,20.82,-1.0,15.96
7948,20.82,-1.0,15.96
7949,20.82,-1.0,15.96
7950,20.82,-1.0,15.96
7951,20.82,-1.0,15.96
7952,20.82,-1.0,15.96
7953,20.82,-1.0,15.96
7954,20.82,-1.0,15.96
7955,20.82,-1.0,15.96
7956,20.82,-1.0,15.96
7957,20.82,-1.0,15.96
7958,20.82,-1.0,15.96
7959,20.82,-1.0,15.96
7960,20.82,-1.0,15.96
7961,20.82,-1.0,15.96
7962,20.82,-1.0,15.96
7963,20.82,-1.0,15.96
7964,20.82,-1.0,15.96
7965,20.82,-1.0,15.96
7966,20.82,-1.0,15.96
7967,20.82,-1.0,15.96
7968,20.82,-1.0,15.96
7969,20.82,-1.0,15.96
7970,20.82,-1.0,15.96
7971,20.82,-1.0,15.96
7972,20.82,-1.0,15.96
7973,20.82,-1.0,15.96
7974,20.82,-1.0,15.96
7975,20.82,-1.0,15.96
7976,20.82,-1.0,15.96
7977,20.82,-1.0,15.96
7978,20.82,-1.0,15.96
7979,20.82,-1.0,15.96
7980,20.82,-1.0,15.96
7981,20.82,-1.0,15.96
7982,20.82,-1.0,15.96
7983,20.82,-1.0,15.96
7984,20.82,-1.0,15.96
7985,20.82,-1.0,15.96
7986,20.82,-1.0,21.89
7987,20.82,-1.0,21.89
7988,20.82,-1.0,21.89
7989,20.82,-1.0,21.89
7990,20.82,-1.0,21.89
7991,20.82,-1.0,21.89
7992,20.82,-1.0,21.89
7993,20.82,-1.0,21.89
7994,20.82,-1.0,21.89
7995,20.82,-1.0,21.89
7996,20.82,-1.0,21.89
7997,20.82,-1.0,21.89
7998,20.82,-1.0,21.89
7999,20.82,-1.0,21.89
8000,20.82,-1.0,21.89
8001,20.82,-1.0,21.89
8002,20.82,-1.0,19.49
8003,20.82,-1.0,19.49
8004,20.82,-1.0,19.49
8005,20.82,-1.0,19.49
8006,20.82,-1.0,19.49
8007,20.82,-1.0,19.49
8008,20.82,-1.0,19.49
8009,20.82,-1.0,19.49
8010,20.82,-1.0,19.49
8011,20.82,-1.0,19.49
8012,20.82,-1.0,19.49
8013,20.82,-1.0,19.49
8014,20.82,-1.0,19.49
8015,20.82,-1.0,19.49
8016,20.82,-1.0,19.49
8017,20.82,-1.0,19.49
8018,20.82,-1.0,19.49
8019,20.82,-1.0,19.49
8020,20.82,-1.0,19.49
8021,20.82,-1.0,19.49
8022,20.82,-1.0,19.49
8023,20.82,-1.0,19.49
8024,20.82,-1.0,19.49
8025,20.82,-1.0,19.49
8026,20.82,-1.0,19.49
8027,20.82,-1.0,19.49
8028,20.82,-1.0,19.49
8029,20.82,-1.0,19.49
8030,20.82,-1.0,19.49
8031,20.82,-1.0,19.49
8032,20.82,-1.0,15.95
8033,20.82,-1.0,15.95
8034,20.82,-1.0,15.95
8035,20.82,-1.0,15.95
8036,20.82,-1.0,15.95
8037,20.82,-1.0,15.95
8038,20.82,-1.0,20.27
8039,20.82,-1.0,20.27
8040,20.82,-1.0,20.27
8041,20.82,-1.0,20.27
8042,20.82,-1.0,20.27
8043,20.82,-1.0,20.27
8044,20.82,-1.0,20.27
8045,20.82,-1.0,20.27
8046,20.82,-1.0,20.27
8047,20.82,-1.0,20.27
8048,20.82,-1.0,20.27
8049,20.82,-1.0,20.27
8050,20.82,-1.0,20.27
8051,20.82,-1.0,20.27
8052,20.82,-1.0,20.27
8053,20.82,-1.0,20.27
8054,20.82,-1.0,20.27
8055,20.82,-1.0,20.27
8056,20.82,-1.0,20.27
8057,20.82,-1.0,20.27
8058,20.82,-1.0,20.27
8059,20.82,-1.0,20.27
8060,20.82,-1.0,20.27
8061,20.82,-1.0,20.27
8062,20.82,-1.0,20.27
8063,20.82,-1.0,20.27
8064,20.82,-1.0,20.27
8065,20.82,-1.0,20.27
8066,20.82,-1.0,20.27
8067,20.82,-1.0,20.27
8068,20.82,-1.0,20.27
8069,20.82,-1.0,20.27
8070,20.82,-1.0,20.27
8071,20.82,-1.0,20.27
8072,20.82,-1.0,20.27
8073,20.82,-1.0,20.27
8074,20.82,-1.0,20.27
8075,20.82,-1.0,20.27
8076,20.82,-1.0,20.27
8077,20.82,-1.0,20.27
8078,20.82,-1.0,20.27
8079,20.82,-1.0,20.27
8080,20.82,-1.0,20.27
8081,20.82,-1.0,20.27
8082,20.82,-1.0,20.27
8083,20.82,-1.0,20.27
8084,20.82,-1.0,20.27
8085,20.82,-1.0,20.27
8086,20.82,-1.0,20.27
8087,20.82,-1.0,20.27
8088,20.82,-1.0,20.27
8089,20.82,-1.0,20.27
8090,20.82,-1.0,20.27
8091,20.82,-1.0,15.96
8092,20.82,-1.0,15.96
8093,20.82,-1.0,15.96
8094,20.82,-1.0,16.63
8095,20.82,-1.0,16.63
8096,20.82,-1.0,16.63
8097,20.82,-1.0,16.63
8098,20.82,-1.0,16.63
8099,20.82,-1.0,16.63
8100,20.82,-1.0,16.63
8101,20.82,-1.0,16.63
8102,20.82,-1.0,16.63
8103,20.82,-1.0,16.63
8104,20.82,-1.0,16.63
8105,20.82,-1.0,16.63
8106,20.82,-1.0,16.63
8107,20.82,-1.0,16.63
8108,20.82,-1.0,16.63
8109,20.82,-1.0,16.63
8110,20.82,-1.0,16.63
8111,20.82,-1.0,16.63
8112,20.82,-1.0,16.63
8113,20.82,-1.0,16.63
8114,20.82,-1.0,16.63
8115,20.82,-1.0,16.63
8116,20.82,-1.0,16.63
8117,20.82,-1.0,16.63
8118,20.82,-1.0,16.63
8119,20.82,-1.0,16.63
8120,20.82,-1.0,16.63
8121,20.82,-1.0,16.63
8122,20.82,-1.0,16.63
8123,20.82,-1.0,16.63
8124,20.82,-1.0,16.64
8125,20.82,-1.0,16.64
8126,20.82,-1.0,16.64
8127,20.82,-1.0,16.64
8128,20.82,-1.0,16.64
8129,20.82,-1.0,16.64
8130,20.82,-1.0,16.64
8131,20.82,-1.0,16.64
8132,20.82,-1.0,16.64
8133,20.82,-1.0,16.64
8134,20.82,-1.0,16.64
8135,20.82,-1.0,16.64
8136,20.82,-1.0,16.64
8137,20.82,-1.0,16.64
8138,20.82,-1.0,16.64
8139,20.82,-1.0,16.64
8140,20.82,-1.0,16.64
8141,20.82,-1.0,16.64
8142,20.82,-1.0,16.64
8143,20.82,-1.0,16.64
8144,20.82,-1.0,16.64
8145,20.82,-1.0,16.64
8146,20.82,-1.0,16.64
8147,20.82,-1.0,16.64
8148,20.82,-1.0,16.64
8149,20.82,-1.0,16.64
8150,20.82,-1.0,16.64
8151,20.82,-1.0,16.64
8152,20.82,-1.0,16.64
8153,20.82,-1.0,16.37
8154,20.82,-1.0,16.37
8155,20.82,-1.0,16.37
8156,20.82,-1.0,16.37
8157,20.82,-1.0,16.37
8158,20.82,-1.0,16.37
8159,20.82,-1.0,16.37
8160,20.82,-1.0,16.37
8161,20.82,-1.0,16.37
8162,20.82,-1.0,16.37
8163,20.82,-1.0,16.37
8164,20.82,-1.0,19.47
8165,20.82,-1.0,19.47
8166,20.82,-1.0,19.47
8167,20.82,-1.0,19.47
8168,20.82,-1.0,18.87
8169,20.82,-1.0,18.87
8170,20.82,-1.0,18.87
8171,20.82,-1.0,18.87
8172,20.82,-1.0,18.87
8173,20.82,-1.0,18.87
8174,20.82,-1.0,18.87
8175,20.82,-1.0,18.87
8176,20.82,-1.0,18.87
8177,20.82,-1.0,18.87
8178,20.82,-1.0,18.87
8179,20.82,-1.0,18.87
8180,20.82,-1.0,18.87
8181,20.82,-1.0,18.87
8182,20.82,-1.0,18.87
8183,20.82,-1.0,18.87
8184,20.82,-1.0,18.87
8185,20.82,-1.0,18.87
8186,20.82,-1.0,18.87
8187,20.82,-1.0,18.87
8188,20.82,-1.0,18.87
8189,20.82,-1.0,18.87
8190,20.82,-1.0,16.66
8191,20.82,-1.0,16.66
8192,20.82,-1.0,16.66
8193,20.82,-1.0,16.66
8194,20.82,-1.0,16.66
8195,20.82,-1.0,16.66
8196,20.82,-1.0,16.66
8197,20.82,-1.0,16.66
8198,20.82,-1.0,16.66
8199,20.82,-1.0,16.66
8200,20.82,-1.0,16.66
8201,20.82,-1.0,16.66
8202,20.82,-1.0,16.66
8203,20.82,-1.0,16.66
8204,20.82,-1.0,15.57
8205,20.82,-1.0,15.57
8206,20.82,-1.0,15.57
8207,20.82,-1.0,15.57
8208,20.82,-1.0,15.57
8209,20.82,-1.0,14.57
8210,20.82,-1.0,14.57
8211,20.82,-1.0,14.57
8212,20.82,-1.0,14.57
8213,20.82,-1.0,15.4
8214,20.82,-1.0,15.4
8215,20.82,-1.0,15.4
8216,20.82,-1.0,15.4
8217,20.82,-1.0,15.4
8218,20.82,-1.0,15.4
8219,20.82,-1.0,15.4
8220,20.82,-1.0,15.4
8221,20.82,-1.0,15.4
8222,20.82,-1.0,15.4
8223,20.82,-1.0,15.4
8224,20.82,-1.0,15.4
8225,20.82,-1.0,15.4
8226,20.82,-1.0,15.4
8227,20.82,-1.0,15.4
8228,20.82,-1.0,15.4
8229,20.82,-1.0,15.4
8230,20.82,-1.0,15.4
8231,20.82,-1.0,15.4
8232,20.82,-1.0,15.4
8233,20.82,-1.0,15.4
8234,20.82,-1.0,15.4
8235,20.82,-1.0,15.4
8236,20.82,-1.0,15.4
8237,20.82,-1.0,15.4
8238,20.82,-1.0,15.4
8239,20.82,-1.0,15.4
8240,20.82,-1.0,15.4
8241,20.82,-1.0,15.4
8242,20.82,-1.0,15.4
8243,20.82,-1.0,15.4
8244,20.82,-1.0,15.4
8245,20.82,-1.0,15.4
8246,20.82,-1.0,15.4
8247,20.82,-1.0,15.4
8248,20.82,-1.0,15.4
8249,20.82,-1.0,15.4
8250,20.82,-1.0,15.4
8251,20.82,-1.0,15.4
8252,20.82,-1.0,15.4
8253,20.82,-1.0,15.4
8254,20.82,-1.0,15.4
8255,20.82,-1.0,15.4
8256,20.82,-1.0,15.4
8257,20.82,-1.0,15.4
8258,20.82,-1.0,15.4
8259,20.82,-1.0,15.4
8260,20.82,-1.0,15.4
8261,20.82,-1.0,15.4
8262,20.82,-1.0,15.4
8263,20.82,-1.0,15.4
8264,20.82,-1.0,15.4
8265,20.82,-1.0,15.4
8266,20.82,-1.0,15.4
8267,20.82,-1.0,15.4
8268,20.82,-1.0,15.4
8269,20.82,-1.0,15.4
8270,20.82,-1.0,15.4
8271,20.82,-1.0,15.4
8272,20.82,-1.0,15.4
8273,20.82,-1.0,15.4
8274,20.82,-1.0,15.4
8275,20.82,-1.0,15.4
8276,20.82,-1.0,15.4
8277,20.82,-1.0,15.4
8278,20.82,-1.0,15.4
8279,20.82,-1.0,15.4
8280,20.82,-1.0,15.4
8281,20.82,-1.0,15.4
8282,20.82,-1.0,15.4
8283,20.82,-1.0,15.4
8284,20.82,-1.0,15.4
8285,20.82,-1.0,15.4
8286,20.82,-1.0,15.4
8287,20.82,-1.0,15.4
8288,20.82,-1.0,15.4
8289,20.82,-1.0,15.4
8290,20.82,-1.0,15.4
8291,20.82,-1.0,15.4
8292,20.82,-1.0,15.4
8293,20.82,-1.0,15.4
8294,20.82,-1.0,15.4
8295,20.82,-1.0,15.4
8296,20.82,-1.0,15.4
8297,20.82,-1.0,15.4
8298,20.82,-1.0,15.4
8299,20.82,-1.0,15.4
8300,20.82,-1.0,15.4
8301,20.82,-1.0,15.4
8302,20.82,-1.0,15.4
8303,20.82,-1.0,15.4
8304,20.82,-1.0,15.4
8305,20.82,-1.0,15.4
8306,20.82,-1.0,15.4
