time,lane_exit_A,lane_exit_B
23666,15.51,15.24
23667,15.51,15.24
23668,15.51,15.24
23669,15.51,15.24
23670,15.51,15.24
23671,15.51,15.24
23672,15.51,15.24
23673,15.51,15.24
23674,15.51,15.24
23675,15.51,15.24
23676,15.51,15.24
23677,15.51,15.24
23678,15.51,15.24
23679,15.51,15.24
23680,15.51,15.24
23681,15.51,15.24
23682,15.51,15.24
23683,15.51,15.24
23684,15.51,15.24
23685,15.51,15.24
23686,15.51,15.24
23687,15.51,15.24
23688,15.51,15.24
23689,15.51,15.24
23690,15.51,15.24
23691,15.51,15.24
23692,15.51,15.24
23693,15.51,15.24
23694,15.51,15.24
23695,15.51,15.24
23696,15.51,15.24
23697,15.51,15.24
23698,15.51,15.24
23699,15.51,15.24
23700,15.51,15.24
23701,15.51,15.24
23702,15.51,15.24
23703,15.51,15.24
23704,15.51,15.24
23705,15.51,15.24
23706,15.51,15.24
23707,15.51,15.24
23708,15.51,15.24
23709,15.51,15.24
23710,15.51,15.24
23711,15.51,15.24
23712,15.51,15.24
23713,15.51,15.24
23714,15.51,15.24
23715,15.51,15.24
23716,15.51,15.24
23717,15.51,15.24
23718,15.51,15.24
23719,15.51,15.24
23720,15.51,15.24
23721,15.51,15.24
23722,15.51,15.24
23723,15.51,15.24
23724,15.51,15.24
23725,15.51,15.24
23726,15.51,15.24
23727,15.51,15.24
23728,15.51,15.24
23729,15.51,15.24
23730,15.51,15.24
23731,15.51,15.24
23732,15.51,15.24
23733,15.51,15.24
23734,15.51,15.24
23735,15.51,15.24
23736,15.51,15.24
23737,15.51,15.24
23738,15.51,15.24
23739,15.51,15.24
23740,15.51,15.24
23741,15.51,15.24
23742,15.51,15.24
23743,15.51,15.24
23744,15.51,15.24
23745,15.51,15.24
23746,15.51,15.24
23747,15.51,15.24
23748,15.51,15.24
23749,15.51,15.24
23750,15.51,15.24
23751,15.51,15.24
23752,15.51,15.24
23753,15.51,15.24
23754,15.51,15.24
23755,15.51,15.24
23756,15.51,15.24
23757,15.51,15.24
23758,15.51,15.24
23759,15.51,15.24
23760,15.51,15.24
23761,15.51,15.24
23762,15.51,15.24
23763,15.51,15.24
23764,15.51,15.24
23765,15.51,15.24
23766,15.51,15.24
23767,15.51,15.24
23768,15.51,15.24
23769,15.51,15.24
23770,15.51,15.24
23771,15.51,15.24
23772,15.51,15.24
23773,15.51,15.24
23774,15.51,15.24
23775,15.51,15.24
23776,15.51,15.24
23777,15.51,15.24
23778,15.51,15.24
23779,15.51,15.24
23780,15.51,15.24
23781,15.51,15.24
23782,15.51,15.24
23783,15.51,15.24
23784,15.51,15.24
23785,15.51,15.24
23786,15.51,15.24
23787,15.51,15.24
23788,15.51,15.24
23789,15.51,15.24
23790,15.51,15.24
23791,15.51,15.24
23792,15.51,15.24
23793,15.51,15.24
23794,15.51,15.24
23795,15.51,15.24
23796,15.51,15.24
23797,15.51,15.24
23798,15.51,15.24
23799,15.51,15.24
23800,15.51,15.24
23801,15.51,15.24
23802,15.51,15.24
23803,15.51,15.24
23804,15.51,15.24
23805,15.51,15.24
23806,15.51,15.24
23807,15.51,15.24
23808,15.51,15.24
23809,15.51,15.24
23810,15.51,15.24
23811,15.51,15.24
23812,15.51,15.24
23813,15.51,15.24
23814,15.51,15.24
23815,15.51,15.24
23816,15.51,15.24
23817,15.51,15.24
23818,15.51,15.24
23819,15.51,15.24
23820,15.51,15.24
23821,15.51,15.24
23822,15.51,15.24
23823,15.51,15.24
23824,15.51,15.24
23825,15.51,15.24
23826,15.51,15.24
23827,15.51,15.24
23828,15.51,15.24
23829,15.51,15.24
23830,15.51,15.24
23831,15.51,15.24
23832,15.51,15.24
23833,15.51,15.24
23834,15.51,15.24
23835,15.51,15.24
23836,15.51,15.24
23837,15.51,15.24
23838,15.51,15.24
23839,15.51,15.24
23840,15.51,15.24
23841,15.51,15.24
23842,15.51,15.24
23843,15.51,15.24
23844,15.51,15.24
23845,15.51,15.24
23846,15.51,15.24
23847,15.51,15.24
23848,15.51,15.24
23849,15.51,15.24
23850,15.51,15.24
23851,15.51,15.24
23852,15.51,15.24
23853,15.51,15.24
23854,15.51,15.24
23855,15.51,15.24
23856,15.51,15.24
23857,15.51,15.24
23858,15.51,15.24
23859,15.51,15.24
23860,15.51,15.24
23861,15.51,15.24
23862,15.51,15.24
23863,15.51,15.24
23864,15.51,15.24
23865,15.51,15.24
23866,15.51,15.24
23867,15.51,15.24
23868,15.51,15.24
23869,15.51,15.24
23870,15.51,15.24
23871,15.51,15.24
23872,15.51,15.24
23873,15.51,15.24
23874,15.51,15.24
23875,15.51,15.24
23876,15.51,15.24
23877,15.51,15.24
23878,15.51,15.24
23879,15.51,15.24
23880,15.51,15.24
23881,15.51,15.24
23882,15.51,15.24
23883,15.51,15.24
23884,15.51,15.24
23885,15.51,15.24
23886,15.51,15.24
23887,15.51,15.24
23888,15.51,15.24
23889,15.51,15.24
23890,15.51,15.24
23891,15.51,15.24
23892,15.51,15.24
23893,15.51,15.24
23894,15.51,15.24
23895,15.51,15.24
23896,15.51,15.24
23897,15.51,15.24
23898,15.51,15.24
23899,15.51,15.24
23900,15.51,15.24
23901,15.51,15.24
23902,15.51,15.24
23903,15.51,15.24
23904,15.51,15.24
23905,15.51,15.24
23906,15.51,15.24
23907,15.51,15.24
23908,15.51,15.24
23909,15.51,15.24
23910,15.51,15.24
23911,15.51,15.24
23912,15.51,15.24
23913,15.51,15.24
23914,15.51,15.24
23915,15.51,15.24
23916,15.51,15.24
23917,15.51,15.24
23918,15.51,15.24
23919,15.51,15.24
23920,15.51,15.24
23921,15.51,15.24
23922,15.51,15.24
23923,15.51,15.24
23924,15.51,15.24
23925,15.51,15.24
23926,15.51,15.24
23927,15.51,15.24
23928,15.51,15.24
23929,15.51,15.24
23930,15.51,15.24
23931,15.51,15.24
23932,15.51,15.24
23933,15.51,15.24
23934,15.51,15.24
23935,15.51,15.24
23936,15.51,15.24
23937,15.51,15.24
23938,15.51,15.24
23939,15.51,15.24
23940,15.51,15.24
23941,15.51,15.24
23942,15.51,15.24
23943,15.51,15.24
23944,15.51,15.24
23945,15.51,15.24
23946,15.51,15.24
23947,15.51,15.24
23948,15.51,15.24
23949,15.51,15.24
23950,15.51,15.24
23951,15.51,15.24
23952,15.51,15.24
23953,15.51,15.24
23954,15.51,15.24
23955,15.51,15.24
23956,15.51,15.24
23957,15.51,15.24
23958,15.51,15.24
23959,15.51,15.24
23960,15.51,15.24
23961,15.51,15.24
23962,15.51,15.24
23963,15.51,15.24
23964,15.51,15.24
23965,15.51,15.24
23966,15.51,15.24
23967,15.51,15.24
23968,15.51,15.24
23969,15.51,15.24
23970,15.51,15.24
23971,15.51,15.24
23972,15.51,15.24
23973,15.51,15.24
23974,15.51,15.24
23975,15.51,15.24
23976,15.51,15.24
23977,15.51,15.24
23978,15.51,15.24
23979,15.51,15.24
23980,15.51,15.24
23981,15.51,15.24
23982,15.51,15.24
23983,15.51,15.24
23984,15.51,15.24
23985,15.51,15.24
23986,15.51,15.24
23987,15.51,15.24
23988,15.51,15.24
23989,15.51,15.24
23990,15.51,15.24
23991,15.51,15.24
23992,15.51,15.24
23993,15.51,15.24
23994,15.51,15.24
23995,15.51,15.24
23996,15.51,15.24
23997,15.51,15.24
23998,15.51,15.24
23999,15.51,15.24
24000,15.51,15.24
24001,15.51,15.24
24002,15.51,15.24
24003,15.51,15.24
24004,15.51,15.24
24005,15.51,15.24
24006,15.51,15.24
24007,15.51,15.24
24008,15.51,15.24
24009,15.51,15.24
24010,15.51,15.24
24011,15.51,15.24
24012,15.51,15.24
24013,15.51,15.24
24014,15.51,15.24
24015,15.51,15.24
24016,15.51,15.24
24017,15.51,15.24
24018,15.51,15.24
24019,15.51,15.24
24020,15.51,15.24
24021,15.51,15.24
24022,15.51,15.24
24023,15.51,15.24
24024,15.51,15.24
24025,15.51,15.24
24026,15.51,15.24
24027,15.51,15.24
24028,15.51,15.24
24029,15.51,15.24
24030,15.51,15.24
24031,15.51,15.24
24032,15.51,15.24
24033,15.51,15.24
24034,15.51,15.24
24035,15.51,15.24
24036,15.51,15.24
24037,15.51,15.24
24038,15.51,15.24
24039,15.51,15.24
24040,15.51,15.24
24041,15.51,15.24
24042,15.51,15.24
24043,15.51,15.24
24044,15.51,15.24
24045,15.51,15.24
24046,15.51,15.24
24047,15.51,15.24
24048,15.51,15.24
24049,15.51,15.24
24050,15.51,15.24
24051,15.51,15.24
24052,15.51,15.24
24053,15.51,15.24
24054,15.51,15.24
24055,15.51,15.24
24056,15.51,15.24
24057,15.51,15.24
24058,15.51,15.24
24059,15.51,15.24
24060,15.51,15.24
24061,15.51,15.24
24062,15.51,15.24
24063,15.51,15.24
24064,15.51,15.24
24065,15.51,15.24
24066,15.51,15.24
24067,15.51,15.24
24068,15.51,15.24
24069,15.51,15.24
24070,15.51,15.24
24071,15.51,15.24
24072,15.51,15.24
24073,15.51,15.24
24074,15.51,15.24
24075,15.51,15.24
24076,15.51,15.24
24077,15.51,15.24
24078,15.51,15.24
24079,15.51,15.24
24080,15.51,15.24
24081,15.51,15.24
24082,15.51,15.24
24083,15.51,15.24
24084,15.51,15.24
24085,15.51,15.24
24086,15.51,15.24
24087,15.51,15.24
24088,15.51,15.24
24089,15.51,15.24
24090,15.51,15.24
24091,15.51,15.24
24092,15.51,15.24
24093,15.51,15.24
24094,15.51,15.24
24095,15.51,15.24
24096,15.51,15.24
24097,15.51,15.24
24098,15.51,15.24
24099,15.51,15.24
24100,15.51,15.24
24101,15.51,15.24
24102,15.51,15.24
24103,15.51,15.24
24104,15.51,15.24
24105,15.51,15.24
24106,15.51,15.24
24107,15.51,15.24
24108,15.51,15.24
24109,15.51,15.24
24110,15.51,15.24
24111,15.51,15.24
24112,15.51,15.24
24113,15.51,15.24
24114,15.51,15.24
24115,15.51,15.24
24116,15.51,15.24
24117,15.51,15.24
24118,15.51,15.24
24119,15.51,15.24
24120,15.51,15.24
24121,15.51,15.24
24122,15.51,15.24
24123,15.51,15.24
24124,15.51,15.24
24125,15.51,15.24
24126,15.51,15.24
24127,15.51,15.24
24128,15.51,15.24
24129,15.51,15.24
24130,15.51,15.24
24131,15.51,15.24
24132,15.51,15.24
24133,15.51,15.24
24134,15.51,15.24
24135,15.51,15.24
24136,15.51,15.24
24137,15.51,15.24
24138,15.51,15.24
24139,15.51,15.24
24140,15.51,15.24
24141,15.51,15.24
24142,15.51,15.24
24143,15.51,15.24
24144,15.51,15.24
24145,15.51,15.24
24146,15.51,15.24
24147,15.51,15.24
24148,15.51,15.24
24149,15.51,15.24
24150,15.51,15.24
24151,15.51,15.24
24152,15.51,15.24
24153,15.51,15.24
24154,15.51,15.24
24155,15.51,15.24
24156,15.51,15.24
24157,15.51,15.24
24158,15.51,15.24
24159,15.51,15.24
24160,15.51,15.24
24161,15.51,15.24
24162,15.51,15.24
24163,15.51,15.24
24164,15.51,15.24
24165,15.51,15.24
24166,15.51,15.24
24167,15.51,15.24
24168,15.51,15.24
24169,15.51,15.24
24170,15.51,15.24
24171,15.51,15.24
24172,15.51,15.24
24173,15.51,15.24
24174,15.51,15.24
24175,15.51,15.24
24176,15.51,15.24
24177,15.51,15.24
24178,15.51,15.24
24179,15.51,15.24
24180,15.51,15.24
24181,15.51,15.24
24182,15.51,15.24
24183,15.51,15.24
24184,15.51,15.24
24185,15.51,15.24
24186,15.51,15.24
24187,15.51,15.24
24188,15.51,15.24
24189,15.51,15.24
24190,15.51,15.24
24191,15.51,15.24
24192,15.51,15.24
24193,15.51,15.24
24194,15.51,15.24
24195,15.51,15.24
24196,15.51,15.24
24197,15.51,15.24
24198,15.51,15.24
24199,15.51,15.24
24200,15.51,15.24
24201,15.51,15.24
24202,15.51,15.24
24203,15.51,15.24
24204,15.51,15.24
24205,15.51,15.24
24206,15.51,15.24
24207,15.51,15.24
24208,15.51,15.24
24209,15.51,15.24
24210,15.51,15.24
24211,15.51,15.24
24212,15.51,15.24
24213,15.51,15.24
24214,15.51,15.24
24215,15.51,15.24
24216,15.51,15.24
24217,15.51,15.24
24218,15.51,15.24
24219,15.51,15.24
24220,15.51,15.24
24221,15.51,15.24
24222,15.51,15.24
24223,15.51,15.24
24224,15.51,15.24
24225,15.51,15.24
24226,15.51,15.24
24227,15.51,15.24
24228,15.51,15.24
24229,15.51,15.24
24230,15.51,15.24
24231,15.51,15.24
24232,15.51,15.24
24233,15.51,15.24
24234,15.51,15.24
24235,15.51,15.24
24236,15.51,15.24
24237,15.51,15.24
24238,15.51,15.24
24239,15.51,15.24
24240,15.51,15.24
24241,15.51,15.24
24242,15.51,15.24
24243,15.51,15.24
24244,15.51,15.24
24245,15.51,15.24
24246,15.51,15.24
24247,15.51,15.24
24248,15.51,15.24
24249,15.51,15.24
24250,15.51,15.24
24251,15.51,15.24
24252,15.51,15.24
24253,15.51,15.24
24254,15.51,15.24
24255,15.51,15.24
24256,15.51,15.24
24257,15.51,15.24
24258,15.51,15.24
24259,15.51,15.24
24260,15.51,15.24
24261,15.51,15.24
24262,15.51,15.24
24263,15.51,15.24
24264,15.51,15.24
24265,15.51,15.24
24266,15.51,15.24
24267,15.51,15.24
24268,15.51,15.24
24269,15.51,15.24
24270,15.51,15.24
24271,15.51,15.24
24272,15.51,15.24
24273,15.51,15.24
24274,15.51,15.24
24275,15.51,15.24
24276,15.51,15.24
24277,15.51,15.24
24278,15.51,15.24
24279,15.51,15.24
24280,15.51,15.24
24281,15.51,15.24
24282,15.51,15.24
24283,15.51,15.24
24284,15.51,15.24
24285,15.51,15.24
24286,15.51,15.24
24287,15.51,15.24
24288,15.51,15.24
24289,15.51,15.24
24290,15.51,15.24
24291,15.51,15.24
24292,15.51,15.24
24293,15.51,15.24
24294,15.51,15.24
24295,15.51,15.24
24296,15.51,15.24
24297,15.51,15.24
24298,15.51,15.24
24299,15.51,15.24
24300,15.51,15.24
24301,15.51,15.24
24302,15.51,15.24
24303,15.51,15.24
24304,15.51,15.24
24305,15.51,15.24
24306,15.51,15.24
24307,15.51,15.24
24308,15.51,15.24
24309,15.51,15.24
24310,15.51,15.24
24311,15.51,15.24
24312,15.51,15.24
24313,15.51,15.24
24314,15.51,15.24
24315,15.51,15.24
24316,15.51,15.24
24317,15.51,15.24
24318,15.51,15.24
24319,15.51,15.24
24320,15.51,15.24
24321,15.51,15.24
24322,15.51,15.24
24323,15.51,15.24
24324,15.51,15.24
24325,15.51,15.24
24326,15.51,15.24
24327,15.51,15.24
24328,15.51,15.24
24329,15.51,15.24
24330,15.51,15.24
24331,15.51,15.24
24332,15.51,15.24
24333,15.51,15.24
24334,15.51,15.24
24335,15.51,15.24
24336,15.51,15.24
24337,15.51,15.24
24338,15.51,15.24
24339,15.51,15.24
24340,15.51,15.24
24341,15.51,15.24
24342,15.51,15.24
24343,15.51,15.24
24344,15.51,15.24
24345,15.51,15.24
24346,15.51,15.24
24347,15.51,15.24
24348,15.51,15.24
24349,15.51,15.24
24350,15.51,15.24
24351,15.51,15.24
24352,15.51,15.24
24353,15.51,15.24
24354,15.51,15.24
24355,15.51,15.24
24356,15.51,15.24
24357,15.51,15.24
24358,15.51,15.24
24359,15.51,15.24
24360,15.51,15.24
24361,15.51,15.24
24362,15.51,15.24
24363,15.51,15.24
24364,15.51,15.24
24365,15.51,15.24
24366,15.51,15.24
24367,15.51,15.24
24368,15.51,15.24
24369,15.51,15.24
24370,15.51,15.24
24371,15.51,15.24
24372,15.51,15.24
24373,15.51,13.9
24374,15.51,13.9
24375,15.51,13.9
24376,15.51,13.9
24377,15.51,13.9
24378,15.51,13.9
24379,15.51,13.9
24380,15.51,13.9
24381,15.51,13.9
24382,15.51,13.9
24383,15.51,13.9
24384,15.51,13.9
24385,15.51,13.9
24386,15.51,13.9
24387,15.51,13.9
24388,15.51,13.9
24389,15.51,13.9
24390,15.51,13.9
24391,15.51,13.9
24392,15.51,13.9
24393,15.51,13.9
24394,15.51,13.9
24395,15.51,13.9
24396,15.51,13.9
24397,15.51,13.9
24398,15.51,13.9
24399,15.51,13.9
24400,15.51,13.9
24401,15.51,13.9
24402,15.51,13.9
24403,15.51,13.9
24404,15.51,13.9
24405,15.51,13.9
24406,15.51,13.9
24407,15.51,13.9
24408,15.51,13.9
24409,15.51,13.9
24410,15.51,13.9
24411,15.51,13.9
24412,15.51,13.9
24413,15.51,13.9
24414,15.51,13.9
24415,15.51,13.9
24416,15.51,13.9
24417,15.51,13.9
24418,15.51,13.9
24419,15.51,13.9
24420,15.51,13.9
24421,15.51,13.9
24422,15.51,13.9
24423,15.51,13.9
24424,15.51,13.9
24425,15.51,13.9
24426,15.51,13.9
24427,15.51,13.9
24428,15.51,13.9
24429,15.51,13.9
24430,15.51,13.9
24431,15.51,13.9
24432,15.51,13.9
24433,15.51,13.9
24434,15.51,13.9
24435,15.51,13.9
24436,15.51,13.9
24437,15.51,13.9
24438,15.51,13.9
24439,15.51,13.9
24440,15.51,13.9
24441,15.51,13.9
24442,15.51,13.9
24443,15.51,13.9
24444,15.51,13.9
24445,15.51,13.9
24446,15.51,13.9
24447,15.51,13.9
24448,15.51,13.9
24449,15.51,13.9
24450,15.51,13.9
24451,15.51,13.9
24452,15.51,13.9
24453,15.51,13.9
24454,15.51,13.9
24455,15.51,13.9
24456,15.51,13.9
24457,15.51,13.9
24458,15.51,13.9
24459,15.51,13.9
24460,15.51,13.9
24461,15.51,13.9
24462,15.51,13.9
24463,15.51,13.9
24464,15.51,13.9
24465,15.51,13.9
24466,15.51,13.9
24467,15.51,13.9
24468,15.51,13.9
24469,15.51,13.9
24470,15.51,13.9
24471,15.51,13.9
24472,15.51,13.9
24473,15.51,13.9
24474,15.51,13.9
24475,15.51,13.9
24476,15.51,13.9
24477,15.51,13.9
24478,15.51,13.9
24479,15.51,13.9
24480,15.51,13.9
24481,15.51,13.9
24482,15.51,13.9
24483,15.51,13.9
24484,15.51,13.9
24485,15.51,13.9
24486,15.51,13.9
24487,15.51,13.9
24488,15.51,13.9
24489,15.51,13.9
24490,15.51,13.9
24491,15.51,13.9
24492,15.51,13.9
24493,15.51,13.9
24494,15.51,13.9
24495,15.51,13.9
24496,15.51,13.9
24497,15.51,13.9
24498,15.51,13.9
24499,15.51,13.9
24500,15.51,13.9
24501,15.51,13.9
24502,15.51,13.9
24503,15.51,13.9
24504,15.51,13.9
24505,15.51,13.9
24506,15.51,13.9
24507,15.51,13.9
24508,15.51,13.9
24509,15.51,13.9
24510,15.51,13.9
24511,15.51,13.9
24512,15.51,13.9
24513,15.51,13.9
24514,15.51,13.9
24515,15.51,13.9
24516,15.51,13.9
24517,15.51,13.9
24518,15.51,13.9
24519,15.51,13.9
24520,15.51,13.9
24521,15.51,13.9
24522,15.51,13.9
24523,15.51,13.9
24524,15.51,13.9
24525,15.51,13.9
24526,15.51,13.9
24527,15.51,13.9
24528,15.51,13.9
24529,15.51,13.9
24530,15.51,13.9
24531,15.51,13.9
24532,15.51,13.9
24533,15.51,13.9
24534,15.51,13.9
24535,15.51,16.38
24536,15.51,16.38
24537,15.51,16.38
24538,15.51,16.38
24539,15.51,16.38
24540,15.51,16.38
24541,15.51,16.38
24542,15.51,16.38
24543,15.51,16.38
24544,15.51,16.38
24545,15.51,16.38
24546,15.51,16.38
24547,15.51,16.38
24548,15.51,16.38
24549,15.51,16.38
24550,15.51,16.38
24551,15.51,16.38
24552,15.51,16.38
24553,15.51,16.38
24554,15.51,16.38
24555,15.51,16.38
24556,15.51,16.38
24557,15.51,16.38
24558,15.51,16.38
24559,15.51,16.38
24560,15.51,16.38
24561,15.51,16.38
24562,15.51,16.38
24563,15.51,16.38
24564,15.51,16.38
24565,15.51,16.38
24566,15.51,16.38
24567,15.51,16.38
24568,15.51,16.38
24569,15.51,16.38
24570,15.51,16.38
24571,15.51,16.38
24572,15.51,16.38
24573,15.51,16.38
24574,15.51,16.38
24575,15.51,16.38
24576,15.51,16.38
24577,15.51,16.38
24578,15.51,16.38
24579,15.51,16.38
24580,15.51,16.38
24581,15.51,16.38
24582,15.51,16.38
24583,15.51,16.38
24584,15.51,16.38
24585,15.51,16.38
24586,15.51,16.38
24587,15.51,16.38
24588,15.51,16.38
24589,15.51,16.38
24590,15.51,16.38
24591,15.51,16.38
24592,15.51,16.38
24593,15.51,16.38
24594,15.51,16.38
24595,15.51,16.38
24596,15.51,16.38
24597,15.51,16.38
24598,15.51,16.38
24599,15.51,16.38
24600,15.51,16.38
24601,15.51,16.38
24602,15.51,16.38
24603,15.51,16.38
24604,15.51,16.38
24605,15.51,16.38
24606,15.51,16.38
24607,15.51,16.38
24608,15.51,16.38
24609,15.51,16.38
24610,15.51,16.38
24611,15.51,16.38
24612,15.51,16.38
24613,15.51,16.38
24614,15.51,16.38
24615,15.51,16.38
24616,15.51,16.38
24617,15.51,16.38
24618,15.51,16.38
24619,15.51,16.38
24620,15.51,16.38
24621,15.51,16.38
24622,15.51,16.38
24623,15.51,16.38
24624,15.51,16.38
24625,15.51,16.38
24626,15.51,16.38
24627,15.51,16.38
24628,15.51,16.38
24629,15.51,16.38
24630,15.51,16.38
24631,15.51,16.38
24632,15.51,16.38
24633,15.51,16.38
24634,15.51,16.38
24635,15.51,16.38
24636,15.51,16.38
24637,15.51,16.38
24638,15.51,16.38
24639,15.51,16.38
24640,15.51,16.38
24641,15.51,16.38
24642,15.51,16.38
24643,15.51,16.38
24644,15.51,16.38
24645,15.51,16.38
24646,15.51,16.38
24647,15.51,16.38
24648,15.51,16.38
24649,15.51,16.38
24650,15.51,16.38
24651,15.51,16.38
24652,15.51,16.38
24653,15.51,16.38
24654,15.51,16.38
24655,15.51,16.38
24656,15.51,16.38
24657,15.51,16.38
24658,15.51,16.38
24659,15.51,16.38
24660,15.51,16.38
24661,15.51,16.38
24662,15.51,16.38
24663,15.51,16.38
24664,15.51,16.38
24665,15.51,16.38
24666,15.51,16.38
24667,15.51,16.38
24668,15.51,16.38
24669,15.51,16.38
24670,15.51,16.38
24671,15.51,16.38
24672,15.51,16.38
24673,15.51,16.38
24674,15.51,16.38
24675,15.51,16.38
24676,15.51,16.38
24677,15.51,16.38
24678,15.51,16.38
24679,15.51,16.38
24680,15.51,16.38
24681,15.51,16.38
24682,15.51,16.38
24683,15.51,16.38
24684,15.51,16.38
24685,15.51,16.38
24686,15.51,16.38
24687,15.51,16.38
24688,15.51,16.38
24689,15.51,16.38
24690,15.51,16.38
24691,15.51,16.38
24692,15.51,16.38
24693,15.51,16.38
24694,15.51,16.38
24695,15.51,16.38
24696,15.51,16.38
24697,15.51,16.38
24698,15.51,16.38
24699,15.51,16.38
24700,15.51,16.38
24701,15.51,16.38
24702,15.51,16.38
24703,15.51,16.38
24704,15.51,16.38
24705,15.51,16.38
24706,15.51,16.38
24707,15.51,16.38
24708,15.51,16.38
24709,15.51,16.38
24710,15.51,16.38
24711,15.51,16.38
24712,15.51,16.38
24713,15.51,16.38
24714,15.51,16.38
24715,15.51,16.38
24716,15.51,16.38
24717,15.51,16.38
24718,15.51,16.38
24719,15.51,16.38
24720,15.51,16.38
24721,15.51,16.38
24722,15.51,16.38
24723,15.51,16.38
24724,15.51,16.38
24725,15.51,16.38
24726,15.51,16.38
24727,15.51,16.38
24728,15.51,16.38
24729,15.51,16.38
24730,15.51,16.38
24731,15.51,16.38
24732,15.51,16.38
24733,15.51,16.38
24734,15.51,16.38
24735,15.51,16.38
24736,15.51,16.38
24737,15.51,16.38
24738,15.51,16.38
24739,15.51,16.38
24740,15.51,16.38
24741,15.51,16.38
24742,15.51,16.38
24743,15.51,16.38
24744,15.51,16.38
24745,15.51,16.38
24746,15.51,16.38
24747,15.51,16.38
24748,15.51,16.38
24749,15.51,16.38
24750,15.51,16.38
24751,15.51,16.38
24752,15.51,16.38
24753,15.51,16.38
24754,15.51,16.38
24755,15.51,16.38
24756,15.51,16.38
24757,15.51,16.38
24758,15.51,16.38
24759,15.51,16.38
24760,15.51,16.38
24761,15.51,16.38
24762,15.51,16.38
24763,15.51,16.38
24764,15.51,16.38
24765,15.51,16.38
24766,15.51,16.38
24767,15.51,16.38
24768,15.51,16.38
24769,15.51,16.38
24770,15.51,16.38
24771,15.51,16.38
24772,15.51,16.38
24773,15.51,16.38
24774,15.51,16.38
24775,15.51,16.38
24776,15.51,16.38
24777,15.51,16.38
24778,15.51,16.38
24779,15.51,16.38
24780,15.51,16.38
24781,15.51,16.38
24782,15.51,16.38
24783,15.51,16.38
24784,15.51,16.38
24785,15.51,16.38
24786,15.51,16.38
24787,15.51,16.38
24788,15.51,16.38
24789,15.51,16.38
24790,15.51,16.38
24791,15.51,16.38
24792,15.51,16.38
24793,15.51,16.38
24794,15.51,16.38
24795,15.51,16.38
24796,15.51,16.38
24797,15.51,16.38
24798,15.51,16.38
24799,15.51,16.38
24800,15.51,16.38
24801,15.51,16.38
24802,15.51,16.38
24803,15.51,16.38
24804,15.51,16.38
24805,15.51,16.38
24806,15.51,16.38
24807,15.51,16.38
24808,15.51,16.38
24809,15.51,16.38
24810,15.51,16.38
24811,15.51,16.38
24812,15.51,16.38
24813,15.51,16.38
24814,15.51,16.38
24815,15.51,16.38
24816,15.51,16.38
24817,15.51,16.38
24818,15.51,16.38
24819,15.51,16.38
24820,15.51,16.38
24821,15.51,16.38
24822,15.51,16.38
24823,15.51,16.38
24824,15.51,16.38
24825,15.51,16.38
24826,15.51,16.38
24827,15.51,16.38
24828,15.51,16.38
24829,15.51,16.38
24830,15.51,16.38
24831,15.51,16.38
24832,15.51,16.38
24833,15.51,16.38
24834,15.51,16.38
24835,15.51,16.38
24836,15.51,16.38
24837,15.51,16.38
24838,15.51,16.38
24839,15.51,16.38
24840,15.51,16.38
24841,15.51,16.38
24842,15.51,16.38
24843,15.51,16.38
24844,15.51,16.38
24845,15.51,16.38
24846,15.51,16.38
24847,15.51,16.38
24848,15.51,16.38
24849,15.51,16.38
24850,15.51,16.38
24851,15.51,16.38
24852,15.51,16.38
24853,15.51,16.38
24854,15.51,16.38
24855,15.51,16.38
24856,15.51,16.38
24857,15.51,16.38
24858,15.51,16.38
24859,15.51,16.38
24860,15.51,16.38
24861,15.51,16.38
24862,15.51,16.38
24863,15.51,16.38
24864,15.51,16.38
24865,15.51,16.38
24866,15.51,16.38
24867,15.51,16.38
24868,15.51,16.38
24869,15.51,16.38
24870,15.51,16.38
24871,15.51,16.38
24872,15.51,16.38
24873,15.51,16.38
24874,15.51,16.38
24875,15.51,16.38
24876,15.51,16.38
24877,15.51,16.38
24878,15.51,16.38
24879,15.51,16.38
24880,15.51,16.38
24881,15.51,16.38
24882,15.51,16.38
24883,15.51,16.38
24884,15.51,16.38
24885,15.51,16.38
24886,15.51,16.38
24887,15.51,16.38
24888,15.51,16.38
24889,15.51,16.38
24890,15.51,16.38
24891,15.51,16.38
24892,15.51,16.38
24893,15.51,16.38
24894,15.51,16.38
24895,15.51,16.38
24896,15.51,16.38
24897,15.51,16.38
24898,15.51,16.38
24899,15.51,16.38
24900,15.51,16.38
24901,15.51,16.38
24902,15.51,16.38
24903,15.51,16.38
24904,15.51,16.38
24905,15.51,16.38
24906,15.51,16.38
24907,15.51,16.38
24908,15.51,16.38
24909,15.51,16.38
24910,15.51,16.38
24911,15.51,16.38
24912,15.51,16.38
24913,15.51,16.38
24914,15.51,16.38
24915,15.51,16.38
24916,15.51,16.38
24917,15.51,16.38
24918,15.51,16.38
24919,15.51,16.38
24920,15.51,16.38
24921,15.51,16.38
24922,15.51,16.38
24923,15.51,16.38
24924,15.51,16.38
24925,15.51,16.38
24926,15.51,16.38
24927,15.51,16.38
24928,15.51,16.38
24929,15.51,16.38
24930,15.51,16.38
24931,15.51,16.38
24932,15.51,16.38
24933,15.51,16.38
24934,15.51,16.38
24935,15.51,16.38
24936,15.51,16.38
