time,lane_exit_A,lane_exit_B,lane_exit_D
9976,-1.0,11.33,17.04
9977,-1.0,11.33,17.04
9978,-1.0,11.33,17.04
9979,-1.0,11.33,17.04
9980,-1.0,11.33,17.04
9981,-1.0,11.33,17.04
9982,-1.0,11.33,17.04
9983,-1.0,11.33,17.04
9984,-1.0,9.18,17.04
9985,-1.0,9.18,17.04
9986,-1.0,9.18,17.04
9987,-1.0,9.18,17.04
9988,-1.0,9.18,17.04
9989,-1.0,9.18,17.04
9990,-1.0,9.18,17.04
9991,-1.0,9.18,17.04
9992,-1.0,9.18,17.04
9993,-1.0,9.18,17.04
9994,-1.0,9.18,17.04
9995,-1.0,9.18,17.04
9996,-1.0,9.18,17.04
9997,-1.0,9.18,17.04
9998,-1.0,9.18,17.04
9999,-1.0,9.18,17.04
10000,-1.0,9.18,17.04
10001,-1.0,9.18,17.04
10002,-1.0,9.18,17.04
10003,-1.0,9.18,17.04
10004,-1.0,9.18,17.04
10005,-1.0,9.18,17.04
10006,-1.0,9.18,17.04
10007,-1.0,9.18,17.04
10008,-1.0,9.18,17.04
10009,-1.0,9.18,17.04
10010,-1.0,9.18,17.04
10011,-1.0,9.18,17.04
10012,-1.0,9.18,17.04
10013,-1.0,9.18,17.04
10014,-1.0,9.18,17.04
10015,-1.0,9.18,17.04
10016,-1.0,9.18,17.04
10017,-1.0,9.18,17.04
10018,-1.0,9.18,17.04
10019,-1.0,9.18,17.04
10020,-1.0,9.18,17.04
10021,-1.0,9.18,17.04
10022,-1.0,9.18,17.04
10023,-1.0,9.18,17.04
10024,-1.0,9.18,17.04
10025,-1.0,9.18,17.04
10026,-1.0,9.18,17.04
10027,-1.0,9.18,17.04
10028,-1.0,9.18,17.04
10029,-1.0,9.18,17.04
10030,-1.0,9.18,17.04
10031,-1.0,9.18,17.04
10032,-1.0,9.18,17.04
10033,-1.0,9.18,17.04
10034,-1.0,9.18,17.04
10035,-1.0,9.18,17.04
10036,-1.0,9.18,17.04
10037,-1.0,9.18,17.04
10038,-1.0,9.18,17.04
10039,-1.0,9.18,17.04
10040,-1.0,9.18,17.04
10041,-1.0,9.18,17.04
10042,-1.0,9.18,17.04
10043,-1.0,9.18,17.04
10044,-1.0,9.18,17.04
10045,-1.0,9.18,17.04
10046,-1.0,9.18,17.04
10047,-1.0,9.18,17.04
10048,-1.0,9.18,17.04
10049,-1.0,9.18,17.04
10050,-1.0,9.18,17.04
10051,-1.0,9.18,17.04
10052,-1.0,9.18,17.04
10053,-1.0,9.18,17.04
10054,-1.0,9.18,17.04
10055,-1.0,9.18,17.04
10056,-1.0,9.18,17.04
10057,-1.0,9.18,17.04
10058,-1.0,9.18,17.04
10059,-1.0,9.18,17.04
10060,-1.0,9.18,17.04
10061,-1.0,9.18,17.04
10062,-1.0,9.18,17.04
10063,-1.0,9.18,17.04
10064,-1.0,9.18,17.04
10065,-1.0,9.18,17.04
10066,-1.0,9.18,17.04
10067,-1.0,9.18,17.04
10068,-1.0,9.18,17.04
10069,-1.0,9.18,17.04
10070,-1.0,9.18,17.04
10071,-1.0,9.18,17.04
10072,-1.0,9.18,17.04
10073,-1.0,9.18,17.04
10074,-1.0,9.18,17.04
10075,-1.0,9.18,17.04
10076,-1.0,9.18,17.04
10077,-1.0,9.18,17.04
10078,-1.0,9.18,17.04
10079,-1.0,9.18,17.04
10080,-1.0,9.18,17.04
10081,-1.0,9.18,17.04
10082,-1.0,9.18,17.04
10083,-1.0,9.18,17.04
10084,-1.0,9.18,17.04
10085,-1.0,9.18,17.04
10086,-1.0,9.18,17.04
10087,-1.0,9.18,17.04
10088,-1.0,9.18,17.04
10089,-1.0,9.18,17.04
10090,-1.0,9.18,17.04
10091,-1.0,9.18,17.04
10092,-1.0,9.18,17.04
10093,-1.0,9.18,17.04
10094,-1.0,9.18,17.04
10095,-1.0,9.18,17.04
10096,-1.0,9.18,17.04
10097,-1.0,9.18,17.04
10098,-1.0,9.18,17.04
10099,-1.0,9.18,17.04
10100,-1.0,9.18,17.04
10101,-1.0,9.18,17.04
10102,-1.0,9.18,17.04
10103,-1.0,9.18,17.04
10104,-1.0,9.18,17.04
10105,-1.0,9.18,17.04
10106,-1.0,9.18,17.04
10107,-1.0,9.18,17.04
10108,-1.0,9.18,17.04
10109,-1.0,9.18,17.04
10110,-1.0,9.18,17.04
10111,-1.0,9.18,17.04
10112,-1.0,9.18,17.04
10113,-1.0,9.18,17.04
10114,-1.0,9.18,17.04
10115,-1.0,9.18,17.04
10116,-1.0,9.18,17.04
10117,-1.0,9.18,17.04
10118,-1.0,9.18,17.04
10119,-1.0,9.18,17.04
10120,-1.0,9.18,17.04
10121,-1.0,9.18,14.43
10122,-1.0,9.18,14.43
10123,-1.0,9.18,14.43
10124,-1.0,9.18,14.43
10125,-1.0,9.18,14.43
10126,-1.0,9.18,14.43
10127,-1.0,9.18,14.43
10128,-1.0,9.18,14.43
10129,-1.0,9.18,14.43
10130,-1.0,9.18,14.43
10131,-1.0,9.18,14.43
10132,-1.0,9.18,14.43
10133,-1.0,9.18,14.43
10134,-1.0,9.18,14.43
10135,-1.0,9.18,14.43
10136,-1.0,9.18,14.43
10137,-1.0,9.18,14.43
10138,-1.0,9.18,14.43
10139,-1.0,9.18,14.43
10140,-1.0,9.18,14.43
10141,-1.0,9.18,14.43
10142,-1.0,9.18,14.43
10143,-1.0,9.18,14.43
10144,-1.0,9.18,14.43
10145,-1.0,9.18,14.43
10146,-1.0,9.18,14.43
10147,-1.0,9.18,14.43
10148,-1.0,9.18,14.43
10149,-1.0,9.18,14.43
10150,-1.0,9.18,14.43
10151,-1.0,9.18,14.43
10152,-1.0,9.18,14.43
10153,-1.0,9.18,14.43
10154,-1.0,9.18,14.43
10155,-1.0,9.18,14.43
10156,-1.0,9.18,14.43
10157,-1.0,9.18,14.43
10158,-1.0,9.18,14.43
10159,-1.0,9.18,14.43
10160,-1.0,9.18,14.43
10161,-1.0,9.18,14.43
10162,-1.0,9.18,14.43
10163,-1.0,9.18,14.43
10164,-1.0,9.18,14.43
10165,-1.0,9.18,14.43
10166,-1.0,9.18,14.43
10167,-1.0,9.18,14.43
10168,-1.0,9.18,14.43
10169,-1.0,9.18,14.43
10170,-1.0,9.18,14.43
10171,-1.0,9.18,14.43
10172,-1.0,9.18,14.43
10173,-1.0,9.18,14.43
10174,-1.0,9.18,14.43
10175,-1.0,9.18,14.43
10176,-1.0,9.18,14.43
10177,-1.0,9.18,14.43
10178,-1.0,9.18,14.43
10179,-1.0,9.18,14.43
10180,-1.0,9.18,14.43
10181,-1.0,9.18,14.43
10182,-1.0,9.18,14.43
10183,-1.0,9.18,14.43
10184,-1.0,9.18,14.43
10185,-1.0,9.18,14.43
10186,-1.0,9.18,14.43
10187,-1.0,9.18,14.43
10188,-1.0,9.18,14.43
10189,-1.0,9.18,14.43
10190,-1.0,9.18,14.43
10191,-1.0,9.18,14.43
10192,-1.0,9.18,14.43
10193,-1.0,9.18,14.43
10194,-1.0,9.18,14.43
10195,-1.0,9.18,14.43
10196,-1.0,9.18,14.43
10197,-1.0,9.18,14.43
10198,-1.0,9.18,14.43
10199,-1.0,9.18,14.43
10200,-1.0,9.18,14.43
10201,-1.0,9.18,14.43
10202,-1.0,9.18,14.43
10203,-1.0,9.18,14.43
10204,-1.0,9.18,14.43
10205,-1.0,9.18,14.43
10206,-1.0,9.18,14.43
10207,-1.0,9.18,14.43
10208,-1.0,9.18,14.43
10209,-1.0,9.18,14.43
10210,-1.0,9.18,14.43
10211,-1.0,9.18,14.43
10212,-1.0,9.18,14.43
10213,-1.0,9.18,14.43
10214,-1.0,9.18,14.43
10215,-1.0,9.18,14.43
10216,-1.0,9.18,14.43
10217,-1.0,9.18,14.43
10218,-1.0,9.18,14.43
10219,-1.0,9.18,14.43
10220,-1.0,9.18,14.43
10221,-1.0,9.18,14.43
10222,-1.0,9.18,14.43
10223,-1.0,9.18,14.43
10224,-1.0,9.18,14.43
10225,-1.0,9.18,14.43
10226,-1.0,9.18,14.43
10227,-1.0,9.18,14.43
10228,-1.0,9.18,14.43
10229,-1.0,9.18,14.43
10230,-1.0,9.18,14.43
10231,-1.0,9.18,14.43
10232,-1.0,9.18,14.43
10233,-1.0,9.18,14.43
10234,-1.0,9.18,14.43
10235,-1.0,9.18,14.43
10236,-1.0,9.18,14.43
10237,-1.0,9.18,14.43
10238,-1.0,9.18,14.43
10239,-1.0,9.18,14.43
10240,-1.0,9.18,14.43
10241,-1.0,9.18,14.43
10242,-1.0,9.18,14.43
10243,-1.0,9.18,14.43
10244,-1.0,9.18,14.43
10245,-1.0,9.18,14.43
10246,-1.0,9.18,14.43
10247,-1.0,9.18,14.43
10248,-1.0,9.18,14.43
10249,-1.0,9.18,14.43
10250,-1.0,9.18,14.43
10251,-1.0,9.18,14.43
10252,-1.0,9.18,14.43
10253,-1.0,9.18,14.43
10254,-1.0,9.18,14.43
10255,-1.0,9.18,14.43
10256,-1.0,9.18,14.43
10257,-1.0,9.18,14.43
10258,-1.0,9.18,14.43
10259,-1.0,9.18,14.43
10260,-1.0,9.18,14.43
10261,-1.0,9.18,14.43
10262,-1.0,9.18,14.43
10263,-1.0,9.18,14.43
10264,-1.0,9.18,14.43
10265,-1.0,9.18,14.43
10266,-1.0,9.18,14.43
10267,-1.0,9.18,14.43
10268,-1.0,9.18,14.43
10269,-1.0,9.18,14.43
10270,-1.0,9.18,14.43
10271,-1.0,9.18,14.43
10272,-1.0,9.18,14.43
10273,-1.0,9.18,14.43
10274,-1.0,9.18,14.43
10275,-1.0,9.18,14.43
10276,-1.0,9.18,14.43
10277,-1.0,9.18,14.43
10278,-1.0,9.18,14.43
10279,-1.0,9.18,14.43
10280,-1.0,9.18,14.43
10281,-1.0,9.18,14.43
10282,-1.0,9.18,14.43
10283,-1.0,9.18,14.43
10284,-1.0,9.18,14.43
10285,-1.0,9.18,14.43
10286,-1.0,9.18,14.43
10287,-1.0,9.18,14.43
10288,-1.0,9.18,14.43
10289,-1.0,9.18,14.43
10290,-1.0,9.18,14.43
10291,-1.0,9.18,14.43
10292,-1.0,9.18,14.43
10293,-1.0,9.18,14.43
10294,-1.0,9.18,14.43
10295,-1.0,9.18,14.43
10296,-1.0,9.18,14.43
10297,-1.0,9.18,14.43
10298,-1.0,9.18,14.43
10299,-1.0,9.18,14.43
10300,-1.0,9.18,14.43
10301,-1.0,9.18,14.43
10302,-1.0,9.18,14.43
10303,-1.0,9.18,14.43
10304,-1.0,9.18,14.43
10305,-1.0,9.18,14.43
10306,-1.0,9.18,14.43
10307,-1.0,9.18,14.43
10308,-1.0,9.18,14.43
10309,-1.0,9.18,14.43
10310,-1.0,9.18,14.43
10311,-1.0,9.18,14.43
10312,-1.0,9.18,14.43
10313,-1.0,9.18,14.43
10314,-1.0,9.18,14.43
10315,-1.0,9.18,14.43
10316,-1.0,9.18,14.43
10317,-1.0,9.18,14.43
10318,-1.0,9.18,14.43
10319,-1.0,9.18,14.43
10320,-1.0,9.18,14.43
10321,-1.0,9.18,14.43
10322,-1.0,9.18,14.43
10323,-1.0,9.18,14.43
10324,-1.0,9.18,14.43
10325,-1.0,9.18,14.43
10326,-1.0,9.18,14.43
10327,-1.0,9.18,14.43
10328,-1.0,9.18,14.43
10329,-1.0,9.18,14.43
10330,-1.0,9.18,14.43
10331,-1.0,9.18,14.43
10332,-1.0,9.18,14.43
10333,-1.0,9.18,14.43
10334,-1.0,9.18,14.43
10335,-1.0,9.18,14.43
10336,-1.0,9.18,14.43
10337,-1.0,9.18,14.43
10338,-1.0,9.18,14.43
10339,-1.0,9.18,14.43
10340,-1.0,9.18,14.43
10341,-1.0,9.18,14.43
10342,-1.0,9.18,14.43
10343,-1.0,9.18,14.43
10344,-1.0,9.18,14.43
10345,-1.0,9.18,14.43
10346,-1.0,9.18,19.43
10347,-1.0,9.18,19.43
10348,-1.0,9.18,19.43
10349,-1.0,9.18,19.43
10350,-1.0,9.18,19.43
10351,-1.0,9.18,19.43
10352,-1.0,9.18,19.43
10353,-1.0,9.18,19.43
10354,-1.0,9.18,19.43
10355,-1.0,9.18,19.43
10356,-1.0,9.18,19.43
10357,-1.0,9.18,19.43
10358,-1.0,9.18,19.43
10359,-1.0,9.18,19.43
10360,-1.0,9.18,19.43
10361,-1.0,9.18,19.43
10362,-1.0,9.18,19.43
10363,-1.0,9.18,19.43
10364,-1.0,9.18,19.43
10365,-1.0,9.18,19.43
10366,-1.0,9.18,19.43
10367,-1.0,9.18,19.43
10368,-1.0,9.18,19.43
10369,-1.0,9.18,19.43
10370,-1.0,9.18,19.43
10371,-1.0,9.18,19.43
10372,-1.0,9.18,19.43
10373,-1.0,9.18,19.43
10374,-1.0,9.18,19.43
10375,-1.0,9.18,19.43
10376,-1.0,9.18,19.43
10377,-1.0,9.18,19.43
10378,-1.0,9.18,19.43
10379,-1.0,9.18,19.43
10380,-1.0,9.18,19.43
10381,-1.0,9.18,19.43
10382,-1.0,9.18,19.43
10383,-1.0,9.18,19.43
10384,-1.0,9.18,19.43
10385,-1.0,9.18,19.43
10386,-1.0,9.18,19.43
10387,-1.0,9.18,19.43
10388,-1.0,9.18,19.43
10389,-1.0,9.18,19.43
10390,-1.0,9.18,19.43
10391,-1.0,9.18,19.43
10392,-1.0,9.18,19.43
10393,-1.0,9.18,19.43
10394,-1.0,9.18,19.43
10395,-1.0,9.18,19.43
10396,-1.0,9.18,19.43
10397,-1.0,9.18,19.43
10398,-1.0,9.18,19.43
10399,-1.0,9.18,19.43
10400,-1.0,9.18,19.43
10401,-1.0,9.18,19.43
10402,-1.0,9.18,19.43
10403,-1.0,9.18,19.43
10404,-1.0,9.18,19.43
10405,-1.0,9.18,19.43
10406,-1.0,9.18,19.43
10407,-1.0,9.18,19.43
10408,-1.0,9.18,19.43
10409,-1.0,9.18,19.43
10410,-1.0,9.18,19.43
10411,-1.0,9.18,19.43
10412,-1.0,9.18,19.43
10413,-1.0,9.18,19.43
10414,-1.0,9.18,19.43
10415,-1.0,9.18,19.43
10416,-1.0,9.18,19.43
10417,-1.0,9.18,19.43
10418,-1.0,9.18,19.43
10419,-1.0,9.18,19.43
10420,-1.0,9.18,19.43
10421,-1.0,9.18,19.43
10422,-1.0,9.18,19.43
10423,-1.0,9.18,19.43
10424,-1.0,9.18,19.43
10425,-1.0,9.18,19.43
10426,-1.0,9.18,19.43
10427,-1.0,9.18,19.43
10428,-1.0,9.18,19.43
10429,-1.0,9.18,19.43
10430,-1.0,9.18,19.43
10431,-1.0,9.18,19.43
10432,-1.0,9.18,19.43
10433,-1.0,9.18,19.43
10434,-1.0,9.18,19.43
10435,-1.0,9.18,19.43
10436,-1.0,9.18,19.43
10437,-1.0,9.18,19.43
10438,-1.0,9.18,19.43
10439,-1.0,9.18,19.43
10440,-1.0,9.18,19.43
10441,-1.0,9.18,19.43
10442,-1.0,9.18,19.43
10443,-1.0,9.18,19.43
10444,-1.0,9.18,19.43
10445,-1.0,9.18,19.43
10446,-1.0,9.18,19.43
10447,-1.0,9.18,19.43
10448,-1.0,9.18,19.43
10449,-1.0,9.18,19.43
10450,-1.0,9.18,19.43
10451,-1.0,9.18,19.43
10452,-1.0,9.18,19.43
10453,-1.0,9.18,19.43
10454,-1.0,9.18,19.43
10455,-1.0,9.18,19.43
10456,-1.0,9.18,19.43
10457,-1.0,9.18,19.43
10458,-1.0,9.18,19.43
10459,-1.0,9.18,19.43
10460,-1.0,9.18,19.43
10461,-1.0,9.18,19.43
10462,-1.0,9.18,19.43
10463,-1.0,9.18,19.43
10464,-1.0,9.18,19.43
10465,-1.0,9.18,19.43
10466,-1.0,9.18,19.43
10467,-1.0,9.18,19.43
10468,-1.0,9.18,19.43
10469,-1.0,9.18,19.43
10470,-1.0,9.18,19.43
10471,-1.0,9.18,19.43
10472,-1.0,9.18,19.43
10473,-1.0,9.18,19.43
10474,-1.0,9.18,19.43
10475,-1.0,9.18,19.43
10476,-1.0,9.18,19.43
10477,-1.0,9.18,19.43
10478,-1.0,9.18,19.43
10479,-1.0,9.18,19.43
10480,-1.0,9.18,19.43
10481,-1.0,9.18,19.43
10482,-1.0,9.18,19.43
10483,-1.0,9.18,19.43
10484,-1.0,9.18,19.43
10485,-1.0,9.18,19.43
10486,-1.0,9.18,19.43
10487,-1.0,9.18,19.43
10488,-1.0,9.18,19.43
10489,-1.0,9.18,19.43
10490,-1.0,9.18,19.43
10491,-1.0,9.18,19.43
10492,-1.0,9.18,19.43
10493,-1.0,9.18,19.43
10494,-1.0,9.18,19.43
10495,-1.0,9.18,19.43
10496,-1.0,9.18,19.43
10497,-1.0,9.18,19.43
10498,-1.0,9.18,19.43
10499,-1.0,9.18,19.43
10500,-1.0,9.18,19.43
10501,-1.0,9.18,19.43
10502,-1.0,9.18,19.43
10503,-1.0,9.18,19.43
10504,-1.0,9.18,19.43
10505,-1.0,9.18,19.43
10506,-1.0,9.18,19.43
10507,-1.0,9.18,19.43
10508,-1.0,9.18,19.43
10509,-1.0,9.18,19.43
10510,-1.0,9.18,19.43
10511,-1.0,9.18,19.43
10512,-1.0,9.18,19.43
10513,-1.0,9.18,19.43
10514,-1.0,9.18,19.43
10515,-1.0,9.18,19.43
10516,-1.0,9.18,19.43
10517,-1.0,9.18,19.43
10518,-1.0,9.18,19.43
10519,-1.0,9.18,19.43
10520,-1.0,9.18,19.43
10521,-1.0,9.18,19.43
10522,-1.0,9.18,19.43
10523,-1.0,9.18,19.43
10524,-1.0,9.18,19.43
10525,-1.0,9.18,19.43
10526,-1.0,9.18,19.43
10527,-1.0,9.18,19.43
10528,-1.0,9.18,19.43
10529,-1.0,9.18,19.43
10530,-1.0,9.18,19.43
10531,-1.0,9.18,19.43
10532,-1.0,9.18,19.43
10533,-1.0,9.18,19.43
10534,-1.0,9.18,19.43
10535,-1.0,9.18,19.43
10536,-1.0,9.18,19.43
10537,-1.0,9.18,19.43
10538,-1.0,9.18,19.43
10539,-1.0,9.18,19.43
10540,-1.0,9.18,19.43
10541,-1.0,9.18,19.43
10542,-1.0,9.18,19.43
10543,-1.0,9.18,19.43
10544,-1.0,9.18,19.43
10545,-1.0,9.18,19.43
10546,-1.0,9.18,19.43
10547,-1.0,9.18,19.43
10548,-1.0,9.18,19.43
10549,-1.0,9.18,19.43
10550,-1.0,9.18,19.43
10551,-1.0,9.18,19.43
10552,-1.0,9.18,19.43
10553,-1.0,9.18,19.43
10554,-1.0,9.18,19.43
10555,-1.0,9.18,19.43
10556,-1.0,9.18,19.43
10557,-1.0,9.18,19.43
10558,-1.0,9.18,19.43
10559,-1.0,9.18,19.43
10560,-1.0,9.18,19.43
10561,-1.0,9.18,19.43
10562,-1.0,9.18,19.43
10563,-1.0,9.18,19.43
10564,-1.0,9.18,19.43
10565,-1.0,9.18,19.43
10566,-1.0,9.18,19.43
10567,-1.0,9.18,19.43
10568,-1.0,9.18,19.43
10569,-1.0,9.18,19.43
10570,-1.0,9.18,19.43
10571,-1.0,9.18,19.43
10572,-1.0,9.18,19.43
10573,-1.0,9.18,19.43
10574,-1.0,9.18,19.43
10575,-1.0,9.18,19.43
10576,-1.0,9.18,19.43
10577,-1.0,9.18,19.43
10578,-1.0,9.18,19.43
10579,-1.0,9.18,19.43
10580,-1.0,9.18,19.43
10581,-1.0,9.18,19.43
10582,-1.0,9.18,19.43
10583,-1.0,9.18,19.43
10584,-1.0,9.18,19.43
10585,-1.0,9.18,19.43
10586,-1.0,9.18,19.43
10587,-1.0,9.18,19.43
10588,-1.0,9.18,19.43
10589,-1.0,9.18,19.43
10590,-1.0,9.18,19.43
10591,-1.0,9.18,19.43
10592,-1.0,9.18,19.43
10593,-1.0,9.18,19.43
10594,-1.0,9.18,19.43
10595,-1.0,9.18,19.43
10596,-1.0,9.18,19.43
10597,-1.0,9.18,19.43
10598,-1.0,9.18,19.43
10599,-1.0,9.18,19.43
10600,-1.0,9.18,19.43
10601,-1.0,9.18,19.43
10602,-1.0,9.18,19.43
10603,-1.0,9.18,19.43
10604,-1.0,9.18,19.43
10605,-1.0,9.18,19.43
10606,-1.0,9.18,19.43
10607,-1.0,9.18,19.43
10608,-1.0,9.18,19.43
10609,-1.0,9.18,19.43
10610,-1.0,9.18,19.43
10611,-1.0,9.18,19.43
10612,-1.0,9.18,19.43
10613,-1.0,9.18,19.43
10614,-1.0,9.18,19.43
10615,-1.0,9.18,19.43
10616,-1.0,9.18,19.43
10617,-1.0,9.18,19.43
10618,-1.0,9.18,19.43
10619,-1.0,9.18,19.43
10620,-1.0,9.18,19.43
10621,-1.0,9.18,19.43
10622,-1.0,9.18,19.43
10623,-1.0,9.18,19.43
10624,-1.0,9.18,19.43
10625,-1.0,9.18,19.43
10626,-1.0,9.18,19.43
10627,-1.0,9.18,19.43
10628,-1.0,9.18,19.43
10629,-1.0,9.18,19.43
10630,-1.0,9.18,19.43
10631,-1.0,9.18,19.43
10632,-1.0,9.18,19.43
10633,-1.0,9.18,19.43
10634,-1.0,9.18,19.43
10635,-1.0,9.18,19.43
10636,-1.0,9.18,19.43
10637,-1.0,9.18,19.43
10638,-1.0,9.18,19.43
10639,-1.0,9.18,19.43
10640,-1.0,9.18,19.43
10641,-1.0,9.18,19.43
10642,-1.0,9.18,19.43
10643,-1.0,9.18,19.43
10644,-1.0,9.18,19.43
10645,-1.0,9.18,19.43
10646,-1.0,9.18,19.43
10647,-1.0,9.18,19.43
10648,-1.0,9.18,19.43
10649,-1.0,9.18,19.43
10650,-1.0,9.18,19.43
10651,-1.0,9.18,19.43
10652,-1.0,9.18,19.43
10653,-1.0,9.18,19.43
10654,-1.0,9.18,19.43
10655,-1.0,9.18,19.43
10656,-1.0,9.18,19.43
10657,-1.0,9.18,19.43
10658,-1.0,9.18,19.43
10659,-1.0,9.18,19.43
10660,-1.0,9.18,19.43
10661,-1.0,9.18,19.43
10662,-1.0,9.18,19.43
10663,-1.0,9.18,19.43
10664,-1.0,9.18,19.43
10665,-1.0,9.18,19.43
10666,-1.0,9.18,19.43
10667,-1.0,9.18,19.43
10668,-1.0,9.18,19.43
10669,-1.0,9.18,19.43
10670,-1.0,9.18,19.43
10671,-1.0,9.18,19.43
10672,-1.0,9.18,19.43
10673,-1.0,9.18,19.43
10674,-1.0,9.18,19.43
10675,-1.0,9.18,19.43
10676,-1.0,9.18,19.43
10677,-1.0,9.18,19.43
10678,-1.0,9.18,19.43
10679,-1.0,9.18,19.43
10680,-1.0,9.18,19.43
10681,-1.0,9.18,19.43
10682,-1.0,9.18,19.43
10683,-1.0,9.18,19.43
10684,-1.0,9.18,19.43
10685,-1.0,9.18,19.43
10686,-1.0,9.18,19.43
10687,-1.0,9.18,19.43
10688,-1.0,9.18,19.43
10689,-1.0,9.18,19.43
10690,-1.0,9.18,19.43
10691,-1.0,9.18,19.43
10692,-1.0,9.18,19.43
10693,-1.0,9.18,19.43
10694,-1.0,9.18,19.43
10695,-1.0,9.18,19.43
10696,-1.0,9.18,19.43
10697,-1.0,9.18,19.43
10698,-1.0,9.18,19.43
10699,-1.0,9.18,19.43
10700,-1.0,9.18,19.43
10701,-1.0,9.18,19.43
10702,-1.0,9.18,19.43
10703,-1.0,9.18,19.43
10704,-1.0,9.18,19.43
10705,-1.0,9.18,19.43
10706,-1.0,9.18,19.43
10707,-1.0,9.18,19.43
10708,-1.0,9.18,19.43
10709,-1.0,9.18,19.43
10710,-1.0,9.18,19.43
10711,-1.0,9.18,19.43
10712,-1.0,9.18,19.43
10713,-1.0,9.18,19.43
10714,-1.0,9.18,19.43
10715,-1.0,9.18,19.43
10716,-1.0,9.18,19.43
10717,-1.0,9.18,19.43
10718,-1.0,9.18,19.43
10719,-1.0,9.18,19.43
10720,-1.0,9.18,19.43
10721,-1.0,9.18,19.43
10722,-1.0,9.18,19.43
10723,-1.0,9.18,19.43
10724,-1.0,9.18,22.6
10725,-1.0,9.18,22.6
10726,-1.0,9.18,22.6
10727,-1.0,9.18,22.6
10728,-1.0,9.18,22.6
10729,-1.0,9.18,22.6
10730,-1.0,9.18,22.6
10731,-1.0,9.18,22.6
10732,-1.0,9.18,22.6
10733,-1.0,9.18,22.6
10734,-1.0,9.18,22.6
10735,-1.0,9.18,22.6
10736,-1.0,9.18,22.6
10737,-1.0,9.18,22.6
10738,-1.0,9.18,22.6
10739,-1.0,9.18,22.6
10740,-1.0,9.18,22.6
10741,-1.0,9.18,22.6
10742,-1.0,9.18,22.6
10743,-1.0,9.18,22.6
10744,-1.0,9.18,22.6
10745,-1.0,9.18,22.6
10746,-1.0,9.18,22.6
10747,-1.0,9.18,22.6
10748,-1.0,9.18,22.6
10749,-1.0,9.18,22.6
10750,-1.0,9.18,22.6
10751,-1.0,9.18,22.6
10752,-1.0,9.18,22.6
10753,-1.0,9.18,22.6
10754,-1.0,9.18,22.6
10755,-1.0,9.18,22.6
10756,-1.0,9.18,22.6
10757,-1.0,9.18,22.6
10758,-1.0,9.18,22.6
10759,-1.0,9.18,22.6
10760,-1.0,9.18,22.6
10761,-1.0,9.18,22.6
10762,-1.0,9.18,22.6
10763,-1.0,9.18,22.6
10764,-1.0,9.18,22.6
10765,-1.0,9.18,22.6
10766,-1.0,9.18,22.6
10767,-1.0,9.18,22.6
10768,-1.0,9.18,22.6
10769,-1.0,9.18,22.6
10770,-1.0,9.18,22.6
10771,-1.0,9.18,22.6
10772,-1.0,9.18,22.6
10773,-1.0,9.18,22.6
10774,-1.0,9.18,22.6
10775,-1.0,9.18,22.6
10776,-1.0,9.18,22.6
10777,-1.0,9.18,22.6
10778,-1.0,9.18,22.6
10779,-1.0,9.18,22.6
10780,-1.0,9.18,22.6
10781,-1.0,9.18,22.6
10782,-1.0,9.18,22.6
10783,-1.0,9.18,22.6
10784,-1.0,9.18,22.6
10785,-1.0,9.18,22.6
10786,-1.0,9.18,22.6
10787,-1.0,9.18,22.6
10788,-1.0,9.18,22.6
10789,-1.0,9.18,22.6
10790,-1.0,9.18,22.6
10791,-1.0,9.18,22.6
10792,-1.0,9.18,22.6
10793,-1.0,9.18,22.6
10794,-1.0,9.18,22.6
10795,-1.0,9.18,22.6
10796,-1.0,9.18,22.6
10797,-1.0,9.18,22.6
10798,-1.0,9.18,22.6
10799,-1.0,9.18,22.6
10800,-1.0,9.18,22.6
10801,-1.0,9.18,22.6
10802,-1.0,9.18,22.6
10803,-1.0,9.18,22.6
10804,-1.0,9.18,22.6
10805,-1.0,9.18,22.6
10806,-1.0,9.18,22.6
10807,-1.0,9.18,22.6
10808,-1.0,9.18,22.6
10809,-1.0,9.18,22.6
10810,-1.0,9.18,22.6
10811,-1.0,9.18,22.6
10812,-1.0,9.18,22.6
10813,-1.0,9.18,22.6
10814,-1.0,9.18,22.6
10815,-1.0,9.18,22.6
10816,-1.0,9.18,22.6
10817,-1.0,9.18,22.6
10818,-1.0,9.18,22.6
10819,-1.0,9.18,22.6
10820,-1.0,9.18,22.6
10821,-1.0,9.18,22.6
10822,-1.0,9.18,22.6
10823,-1.0,9.18,22.6
10824,-1.0,9.18,22.6
10825,-1.0,9.18,22.6
10826,-1.0,9.18,22.6
10827,-1.0,9.18,22.6
10828,-1.0,9.18,22.6
10829,-1.0,9.18,22.6
10830,-1.0,9.18,22.6
10831,-1.0,9.18,22.6
10832,-1.0,9.18,22.6
10833,-1.0,9.18,22.6
10834,-1.0,9.18,22.6
10835,-1.0,9.18,22.6
10836,-1.0,9.18,22.6
10837,-1.0,9.18,22.6
10838,-1.0,9.18,22.6
10839,-1.0,9.18,22.6
10840,-1.0,9.18,22.6
10841,-1.0,9.18,22.6
10842,-1.0,9.18,22.6
10843,-1.0,9.18,22.6
10844,-1.0,9.18,22.6
10845,-1.0,9.18,22.6
10846,-1.0,9.18,22.6
10847,-1.0,9.18,22.6
10848,-1.0,9.18,22.6
